exec,run,node_kind,access_pattern,spinloop_iterations,throughput,seconds-time-elapsed,spinloop_duration,cache-misses,L1-dcache-load-misses,L1-dcache-loads,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,l1d_pend_miss.pending,l1d_pend_miss.pending_cycles,l1d.replacement,l1d_pend_miss.fb_full,sw_prefetch_access.nta,sw_prefetch_access.prefetchw,sw_prefetch_access.t0,sw_prefetch_access.t1_t2,branch-misses,branches,context-switches,cpu-cycles,instructions,mem_load_retired.l3_miss,mem_load_l3_miss_retired.local_dram,mem_load_retired.local_pmm
membench,1,pmem,rnd,1000,0.000000,1.551681178,0.000000,2661216,70397351,708283048,148641,281750,16640,2876203,66052455,17933634,68911023,147197144,0,2229,5589,0,43360,941254402,1,6021933174,8077636121,135171,130541,9
membench,1,pmem,seq_prefetch,1000,0.000000,1.550122728,0.000000,2729709,70903062,699138565,145812,282144,16193,2887029,63739190,17973902,68732399,142693711,0,4206,7149,0,46404,950671991,4,6015853543,8206277317,134490,133658,31
membench,1,pmem,pgn_prefetch,1000,0.000000,1.545357273,0.000000,2670254,70357882,709068283,140545,272709,16879,2863125,65884913,18222290,69239515,149448453,0,2017,5924,0,29804,944923687,1,5997731276,8131785953,136451,133780,0
membench,1,pmem,rnd_prefetch,1000,0.000000,1.551073834,0.000000,2684567,69340072,721855335,145287,294271,17494,2883759,64314245,17659640,70366679,144037692,0,1362,2718,0,38510,944849562,3,6019633986,7984835281,141338,133917,0
membench,1,dram,seq,1500,0.000000,1.311137207,0.000000,4289351,70533905,704830420,147291,277503,2059223,2833541,60748683,17047880,69452313,143224059,0,1370,0,0,16545,956395578,2,5088657135,8214713438,733461,736119,0
membench,1,dram,pgn,1500,0.000000,1.320483234,0.000000,4258634,71889455,713901214,218218,274536,2103696,2824329,68653000,18803672,69517105,148373313,0,1407,0,0,16294,947899892,1,5112932395,8179048862,134891,136679,0
membench,1,dram,rnd,1500,0.000000,1.314248789,0.000000,4302434,72263440,708458408,150263,277450,2071282,2828963,63050703,17077419,69326209,144579168,0,1406,0,0,18452,950006483,4,5102732479,8169086243,136207,751287,0
membench,1,dram,seq_prefetch,1500,0.000000,1.320156170,0.000000,4272147,71806013,715265655,572326,277408,2109905,2846433,67256748,18202574,69488760,149057643,0,1407,0,0,15982,950461820,3,5121627225,8168884012,139758,141003,0
membench,1,dram,pgn_prefetch,1500,0.000000,1.317817788,0.000000,4274905,71737869,714324074,142634,270754,2117032,2836867,67257792,18671945,69355187,149038803,0,1410,0,0,17529,949952013,2,5117769472,8171896449,137326,134901,0
membench,1,dram,rnd_prefetch,1500,0.000000,1.314731952,0.000000,4273294,72486071,706441165,148727,275482,2064543,2817926,63509542,17411373,69547458,144693461,0,1379,0,0,16530,950874649,4,5098714254,8202018530,140725,694387,0
membench,1,pmem,seq,1500,0.000000,1.558066836,0.000000,2715213,70566960,710795786,146350,282380,14697,2874623,63566388,17756361,69245567,145263768,0,1406,0,0,37562,950703209,1,6046946452,8125921758,483954,133814,9
membench,1,pmem,pgn,1500,0.000000,1.555700166,0.000000,2721586,70567864,711936976,145515,285747,15525,2899841,63536460,17674755,69368046,144315703,0,1382,0,0,41139,955381895,2,6038912682,8119693758,714312,133795,0
membench,1,pmem,rnd,1500,0.000000,1.551459727,0.000000,2671081,70097357,715229649,148304,284934,15872,2877985,65908614,17898433,69931540,149183505,0,1367,4426,0,38713,944467399,1,6022758025,8075750771,138443,137227,0
membench,1,pmem,seq_prefetch,1500,0.000000,1.554548936,0.000000,2710025,70228061,709141843,140721,284096,16496,2912974,65216243,17562745,69461561,144163202,0,1381,0,0,41792,949137203,2,6033886061,8083962246,134755,132399,0
membench,1,pmem,pgn_prefetch,1500,0.000000,1.551350043,0.000000,2688278,70688923,710491344,142559,279481,16871,2846654,64910535,17952355,69108257,147376445,0,1712,5105,0,42221,947263148,3,6016245165,8118793605,133162,131727,0
membench,1,pmem,rnd_prefetch,1500,0.000000,1.558328451,0.000000,2701866,70139028,711685518,146785,284210,18494,2920813,64128606,17535238,69078374,142139922,0,1406,0,0,37839,950989366,2,6049276888,8089184281,702927,137105,4
membench,1,dram,seq,2000,0.000000,1.317634859,0.000000,4254968,72268261,709159845,148640,273703,2069204,2815245,66028486,17673939,69637027,147027579,0,1382,0,0,17280,949710866,3,5111898151,8201673012,140527,373908,0
membench,1,dram,pgn,2000,0.000000,1.319032088,0.000000,4260248,71503877,716568321,533801,277443,2118272,2846763,68150994,18637550,69626249,149754729,0,1394,0,0,15624,949563702,0,5119452334,8165128225,140905,141292,0
membench,1,dram,rnd,2000,0.000000,1.314616427,0.000000,4257460,71843233,710002625,147260,281355,2072014,2821329,63135907,16933342,69550756,145562642,0,1390,0,0,15492,951657988,2,5098250379,8178943705,139811,515713,0
membench,1,dram,seq_prefetch,2000,0.000000,1.319862280,0.000000,4257907,71584751,714781930,353125,276603,2124212,2829119,66641950,18745729,69559720,149922644,0,1379,0,0,18156,951556838,2,5116068219,8187535676,138556,137985,0
membench,1,dram,pgn_prefetch,2000,0.000000,1.315415009,0.000000,4267722,72731998,709666339,148736,277548,2070011,2810639,63389041,17282940,69519170,145908632,0,1402,0,0,17387,950214047,4,5106961767,8164860966,135672,741194,0
membench,1,dram,rnd_prefetch,2000,0.000000,1.319923075,0.000000,4273576,71877833,715542590,389648,276345,2106732,2850498,66924557,18820869,69510704,148961099,0,1396,0,0,17424,949051773,1,5118592236,8164649125,140443,137803,0
membench,1,pmem,seq,2000,0.000000,1.548401581,0.000000,2689557,70630728,706665758,145765,279794,17141,2855401,65124414,17594297,69208734,143092947,0,1988,7337,0,38634,950179277,1,6009920652,8135576788,140368,136202,0
membench,1,pmem,pgn,2000,0.000000,1.543655876,0.000000,2693408,69867194,711432200,142537,277668,31766,2840220,64841940,17418447,69055023,145730087,0,2496,7407,0,17177,944256700,1,5991936435,8105654194,134655,132217,0
membench,1,pmem,rnd,2000,0.000000,1.541942204,0.000000,2652197,69957125,711340710,139665,275109,17380,2848338,63511509,17693162,69143751,144516710,0,3884,7440,0,19239,942513916,2,5985076250,8100055976,136058,135322,9
membench,1,pmem,seq_prefetch,2000,0.000000,1.538044319,0.000000,2645385,69841665,718507031,145684,277494,14998,2870018,63529075,17843373,69625449,144904406,0,2884,5673,0,18913,945562752,1,5970287024,8104299865,137650,134520,13
membench,1,pmem,pgn_prefetch,2000,0.000000,1.562618536,0.000000,2739477,70336049,708025990,144202,278364,17015,2913860,67787428,18661226,69385849,147408661,0,1377,0,0,24032,958294440,1,6065494448,8128596528,691207,686306,27
membench,1,pmem,rnd_prefetch,2000,0.000000,1.540776157,0.000000,2679524,69813128,713226050,141745,277376,15035,3031958,64768701,17503552,69567322,146581156,0,3627,5958,0,19585,940506356,3,5978902916,8123439375,137523,133191,4
membench,1,dram,seq,2500,0.000000,1.310915370,0.000000,4328034,71826232,711048512,149605,273822,2064358,2815973,64101122,17174684,69380071,144983856,0,1397,0,0,16495,949640052,1,5088280886,8135401219,691730,700194,0
membench,1,dram,pgn,2500,0.000000,1.321723721,0.000000,4226939,71193133,718324697,944619,278332,2099151,2797251,67713196,19176389,69462253,149320389,0,1392,0,0,18353,948824952,2,5131061305,8176219809,135910,137925,0
membench,1,dram,rnd,2500,0.000000,1.318913044,0.000000,4287374,71642606,715732438,188781,273128,2127741,2806760,68178834,18897170,69625085,149049636,0,1417,0,0,15802,948320669,1,5122271725,8170813892,138860,137908,0
membench,1,dram,seq_prefetch,2500,0.000000,1.323454401,0.000000,4212165,71378644,716116267,890851,273463,2089979,2820884,65820408,18563947,69598871,149115805,0,1388,0,0,16421,951141661,1,5137005284,8178568934,137950,136992,0
membench,1,dram,pgn_prefetch,2500,0.000000,1.322116008,0.000000,4233931,71694688,716960162,677225,280970,2107119,2846741,64662082,18195820,69509883,148897168,0,1376,0,0,17575,950547736,2,5127685960,8187876017,139447,137723,0
membench,1,dram,rnd_prefetch,2500,0.000000,1.323975080,0.000000,3372662,71273477,718098632,882325,663474,2111043,2828124,65786143,18241126,69452140,148855225,0,1383,0,0,16006,949133033,2,5133635109,8160682979,138997,137577,0
membench,1,pmem,seq,2500,0.000000,1.539946733,0.000000,2676246,69904377,709225098,142557,277574,16716,2863828,63483423,17313307,69083419,144147527,0,4122,5602,0,19457,940742046,2,5977744522,8132973606,136821,134096,0
membench,1,pmem,pgn,2500,0.000000,1.558136678,0.000000,2723117,69985150,710758574,143186,282802,16135,2916784,66220075,18286295,69228140,145342316,0,1395,0,0,44992,947216185,2,6047156925,8116631488,699654,130297,4
membench,1,pmem,rnd,2500,0.000000,1.545607824,0.000000,2662584,70683581,711173599,143073,274199,16563,2863642,65256204,18119375,69077761,150445404,5,4047,7382,0,30166,942845754,2,5996845918,8144797291,132288,132029,0
membench,1,pmem,seq_prefetch,2500,0.000000,1.554267395,0.000000,2716586,70526194,707516845,143100,294281,17412,2904016,67073625,18284860,69485870,146795335,0,1391,0,0,47335,951975087,3,6033009470,8111167627,473430,136347,4
membench,1,pmem,pgn_prefetch,2500,0.000000,1.546637083,0.000000,2662780,70265474,712080806,147895,283529,16048,2879091,65262477,17932488,69360452,147753939,5,6144,9048,0,29414,939852029,3,6003151900,8108339735,134209,132553,0
membench,1,pmem,rnd_prefetch,2500,0.000000,1.547178426,0.000000,2662584,70214291,709136265,138575,274937,15614,2857570,66014283,18590397,69272911,151339143,0,2276,5514,0,39442,944921770,2,6004903767,8159051694,132930,132516,4
membench,1,dram,seq,3000,0.000000,1.319451994,0.000000,4233376,71390184,716682680,875440,282420,2102411,2841820,66404119,18496679,69338442,148474067,0,1406,0,0,16419,949727582,1,5122404103,8182755860,140913,141069,0
membench,1,dram,pgn,3000,0.000000,1.315075591,0.000000,4277830,72282027,707229743,149293,278113,2067597,2818626,62818130,16650772,69361466,144027791,0,1391,0,0,15734,951771697,2,5102017958,8203412131,183085,725045,0
membench,1,dram,rnd,3000,0.000000,1.314280676,0.000000,4302778,72604853,710170086,146839,274881,2066384,2831218,64723029,17796568,69395497,146217264,0,1390,0,0,16026,949626167,3,5100903548,8162982098,139101,570441,0
membench,1,dram,seq_prefetch,3000,0.000000,1.316684870,0.000000,4279126,72253746,709755101,150654,279740,2048793,2811338,63457139,17056872,69857237,144904086,0,1398,0,0,17519,948155574,3,5112025637,8177601735,139503,484218,0
membench,1,dram,pgn_prefetch,3000,0.000000,1.315389518,0.000000,4270492,72242229,709878583,142964,273945,2062847,2847130,63363243,17630031,69339211,146742599,0,1391,0,0,16807,950149819,1,5105108827,8158584403,136229,665755,0
membench,1,dram,rnd_prefetch,3000,0.000000,1.314617111,0.000000,4257750,72537216,708185205,149146,282281,2053027,2812971,62855758,17140180,69412356,145058240,0,1401,0,0,17022,950773864,5,5102384686,8189258574,140365,693185,0
membench,1,pmem,seq,3000,0.000000,1.560116352,0.000000,2711891,70656421,710622795,141187,280329,16492,2896257,67534494,18733047,69340757,146761362,0,1397,0,0,26565,953797851,1,6055393941,8131633032,707080,710012,9
membench,1,pmem,pgn,3000,0.000000,1.545478448,0.000000,2669119,70014463,713356266,142047,274937,16733,2861083,66242845,18072376,69438282,151442044,0,6144,8678,0,26185,941887044,2,5998362501,8096736121,136873,132602,0
membench,1,pmem,rnd,3000,0.000000,1.546332162,0.000000,2658467,70646011,713270037,144080,280120,15723,2865365,66198275,18217643,69448566,150641287,0,6558,7904,0,46061,946056967,2,6002243958,8132935194,132394,132068,4
membench,1,pmem,seq_prefetch,3000,0.000000,1.556227592,0.000000,2734571,70837152,708301522,142297,280443,14603,3011020,63803385,17688815,69273739,143801348,0,1404,0,0,42458,951966416,1,6040626027,8114700775,523170,129872,0
membench,1,pmem,pgn_prefetch,3000,0.000000,1.545884036,0.000000,2645535,70305024,709850714,139251,275351,16960,2855489,67099092,18368752,69348527,150974934,0,2341,5875,0,29951,943726645,4,5998514534,8122586470,132559,128905,36
membench,1,pmem,rnd_prefetch,3000,0.000000,1.564366402,0.000000,2738541,70624403,707839257,144934,281199,15961,2871996,65863826,18923479,69478998,143179444,0,1400,0,0,23109,956635604,1,6071591374,8158089781,776440,781410,0
membench,1,dram,seq,3500,0.000000,1.318723432,0.000000,4272782,72176052,712391056,147734,278070,2054780,2818489,65049263,17766125,69469136,146447995,0,1389,0,0,16950,949875886,2,5118514252,8199745323,140607,233848,0
membench,1,dram,pgn,3500,0.000000,1.321144324,0.000000,4214148,71639836,716692828,951942,291112,2112216,2849861,66505534,18898623,69096253,147948302,0,1408,0,0,16847,950792123,0,5125584900,8167775748,135495,136813,0
membench,1,dram,rnd,3500,0.000000,1.312883775,0.000000,4306104,71824856,711457859,141438,277676,2055137,2855211,60460887,16885608,68919662,144227831,0,1394,0,0,16107,951443345,1,5089055386,8135492710,499413,741487,0
membench,1,dram,seq_prefetch,3500,0.000000,1.321004033,0.000000,4242874,71664538,716799155,703891,275989,2119457,2825895,66007936,18419893,69570490,149317916,0,1386,0,0,16603,950270156,1,5127457021,8189568649,133033,132218,0
membench,1,dram,pgn_prefetch,3500,0.000000,1.319643053,0.000000,4258862,71475395,716196015,772725,277256,2120881,2845916,66288690,18169674,69573651,148483132,0,1417,0,0,16718,949353339,2,5125162210,8174395003,134819,133929,0
membench,1,dram,rnd_prefetch,3500,0.000000,1.320576819,0.000000,4246718,71314440,714458657,887096,278787,2116274,2828184,65821515,18015316,69613549,148112455,0,1396,0,0,16065,950442729,1,5129108492,8166760320,133783,136922,0
membench,1,pmem,seq,3500,0.000000,1.556973457,0.000000,2710728,70853710,710433336,147686,289273,14978,2865916,63907099,17880929,69258404,146176115,0,1394,0,0,45338,948861014,2,6043676011,8159001527,678711,137432,9
membench,1,pmem,pgn,3500,0.000000,1.545091012,0.000000,2670921,70090391,710550344,143011,279270,16556,2854273,65399136,18104719,69011870,148702971,0,1974,5928,0,28742,942336246,1,5996878384,8116913572,137595,133614,4
membench,1,pmem,rnd,3500,0.000000,1.542015534,0.000000,2677989,69938066,710396100,143272,277210,15755,2857583,62313871,17639893,68994820,143552951,5,4993,6029,0,18950,944094505,2,5984880033,8132348774,135892,134557,4
membench,1,pmem,seq_prefetch,3500,0.000000,1.542434834,0.000000,2646531,70341861,712713010,140793,276217,15619,2846234,64850040,18077065,69594719,149605530,0,1598,5527,0,24593,948421662,1,5986005987,8128673555,134285,133372,4
membench,1,pmem,pgn_prefetch,3500,0.000000,1.545926525,0.000000,2679626,70671226,709531840,140154,279913,16480,2851155,66453206,18468651,69282390,151154932,0,6100,8243,0,42073,944495554,3,6000535768,8149354899,134013,135368,0
membench,1,pmem,rnd_prefetch,3500,0.000000,1.559460669,0.000000,2732119,70564079,708053492,141954,280434,14503,2875304,67196340,19046888,69395955,146959257,0,1374,0,0,42154,956070918,1,6053494859,8151578186,714443,301806,0
membench,1,dram,seq,4000,0.000000,1.316736206,0.000000,4252915,72031086,713135164,146511,277259,2094452,2829136,64535529,17182678,69371450,145264302,0,1392,0,0,16905,949913066,1,5110872160,8188068280,140900,323567,0
membench,1,dram,pgn,4000,0.000000,1.322216539,0.000000,3987583,71458107,716931392,867814,368217,2103156,2863150,66153293,18217303,69429912,148228503,0,1387,0,0,16233,951469651,2,5130000394,8175331233,138064,135304,0
membench,1,dram,rnd,4000,0.000000,1.311061476,0.000000,4352893,71388756,713033206,151638,274833,2099606,2811512,64303900,16661458,69674318,142888620,0,1463,0,0,15299,940463936,1,5090428401,8129933593,695829,708040,0
membench,1,dram,seq_prefetch,4000,0.000000,1.320889576,0.000000,4215597,71509519,715613614,903689,270857,2067721,2808423,67880248,18249344,69295818,147908016,0,1419,0,0,15535,950247335,1,5128597313,8187527457,137299,138347,0
membench,1,dram,pgn_prefetch,4000,0.000000,1.316415269,0.000000,4282578,72418315,710178859,145892,277734,2064733,2828126,65068987,17460308,69698952,147159083,0,1381,0,0,16902,950512257,1,5111996755,8171454253,139164,556204,0
membench,1,dram,rnd_prefetch,4000,0.000000,1.319491801,0.000000,4236238,71810277,715742691,430426,270446,2098561,2853655,66529333,18498384,69349297,148430115,0,1395,0,0,15254,950562320,1,5121659296,8180460998,140549,139793,0
membench,1,pmem,seq,4000,0.000000,1.544624246,0.000000,2664537,70229330,714202980,141753,278837,16220,2882860,63195892,17460315,69272196,144179554,5,6499,8647,0,28102,938967259,2,5995569795,8112252011,133765,130470,0
membench,1,pmem,pgn,4000,0.000000,1.558611070,0.000000,2739840,70466677,707033145,141896,280162,15566,2916969,66326750,18695782,69663067,146866442,0,1374,0,0,38983,953328940,1,6049063146,8150754268,690426,152648,9
membench,1,pmem,rnd,4000,0.000000,1.549053578,0.000000,2657194,70801467,715087384,136808,277423,16212,2848702,66742958,18014145,69688092,151823778,0,6903,8544,0,49246,942592935,1,6012629130,8129445051,131611,129796,4
membench,1,pmem,seq_prefetch,4000,0.000000,1.561341793,0.000000,2740269,70433766,705778914,141046,276778,16069,2889976,70147478,20009032,69448497,145830243,0,1387,0,0,32970,954904352,3,6061174201,8135479578,707065,712092,9
membench,1,pmem,pgn_prefetch,4000,0.000000,1.546534854,0.000000,2662258,70265718,710826813,144289,278717,16496,2852142,66326759,18208898,69515152,149308730,0,4857,5501,0,41855,942386868,2,6002735464,8110275371,135647,133952,0
membench,1,pmem,rnd_prefetch,4000,0.000000,1.562779034,0.000000,2731321,70289537,709864976,143715,284394,17289,2957058,68222880,19205922,69550079,145227505,0,1388,0,0,25211,953807082,4,6064176554,8163488438,733672,737204,4
membench,1,dram,seq,4500,0.000000,1.328441224,0.000000,2567244,69474957,718713722,963923,1105983,2124264,2851737,70246347,19922174,69350078,151119205,0,1388,27,0,18887,950081185,7,5156635486,8246447445,142346,133829,0
membench,1,dram,pgn,4500,0.000000,1.320941087,0.000000,4227234,71516254,714781964,425971,275988,2105494,2798533,66474305,18427078,69561425,147599000,0,1397,0,0,15755,947910101,0,5119585941,8168050046,137321,138850,0
membench,1,dram,rnd,4500,0.000000,1.321388973,0.000000,4241501,71929068,715124083,651935,274746,2119063,2832437,65239461,17942737,69458778,148054719,0,1408,0,0,17092,949011110,1,5124701082,8147985105,136406,136197,0
membench,1,dram,seq_prefetch,4500,0.000000,1.321098013,0.000000,4215633,71257833,714582714,945242,274233,2113803,2839823,65661822,18028937,69485222,147636755,0,1386,0,0,16214,952704924,2,5128970484,8191564010,137821,136833,0
membench,1,dram,pgn_prefetch,4500,0.000000,1.320809802,0.000000,4226278,71522645,714703712,331207,276446,2094152,2806800,65288553,18272151,69433225,149091794,0,1386,0,0,17664,951474596,1,5124050520,8184704081,135434,133605,0
membench,1,dram,rnd_prefetch,4500,0.000000,1.320897408,0.000000,4221976,71736490,716687559,684269,275355,2101670,2819869,65403694,18660303,69248540,147880417,0,1397,0,0,16834,949081248,3,5129873126,8169735829,137844,137679,0
membench,1,pmem,seq,4500,0.000000,1.562497134,0.000000,2710427,70485373,709783577,141186,281180,15410,2858498,67552876,18735032,69213461,149830571,0,1404,0,0,33497,950263507,1,6064576394,8132011934,685567,594187,0
membench,1,pmem,pgn,4500,0.000000,1.536430372,0.000000,2640063,69505323,716426565,143519,276499,15997,2881413,64841357,17778166,69432084,144500213,5,5540,3538,0,18832,942318752,2,5963957257,8130520137,140314,137252,4
