exec,run,node_kind,access_pattern,spinloop_iterations,throughput,seconds-time-elapsed,spinloop_duration,cache-misses,L1-dcache-load-misses
membench,1,dram,seq,3500,43049.449219,10.958307218,0.000918,13058550,80605192
membench,1,dram,pgn,3500,9947.140625,11.732635703,0.000918,13617713,81280221
membench,1,dram,rnd,3500,9594.038086,11.767344903,0.000918,12996227,80646414
membench,1,dram,seq_prefetch,3500,40035.230469,10.976747127,0.000918,13227115,80610138
membench,1,dram,pgn_prefetch,3500,46692.316406,10.939458115,0.000918,13497202,81265814
membench,1,dram,rnd_prefetch,3500,31694.917969,11.040428698,0.000918,12843484,80638649
membench,1,pmem,seq,3500,43008.347656,12.373991594,0.000918,12985116,80645168
membench,1,pmem,pgn,3500,2084.639648,16.946103929,0.000918,13557056,81471220
membench,1,pmem,rnd,3500,2071.052002,17.089189638,0.000930,12921768,80848494
membench,1,pmem,seq_prefetch,3500,39812.562500,12.401086660,0.000918,13208742,80648915
membench,1,pmem,pgn_prefetch,3500,36767.140625,12.419299742,0.000918,13427116,81254387
membench,1,pmem,rnd_prefetch,3500,26923.697266,12.510580192,0.000918,12787542,80684449
membench,1,dram,seq,4000,43011.121094,12.245334838,0.001047,13089882,80630562
membench,1,dram,pgn,4000,9885.183594,13.024745514,0.001047,13618360,81335560
membench,1,dram,rnd,4000,9544.990234,13.062127914,0.001047,13014281,80711999
membench,1,dram,seq_prefetch,4000,39876.542969,12.262763290,0.001047,13231279,80670172
membench,1,dram,pgn_prefetch,4000,46610.050781,12.224025379,0.001047,13512375,81330287
membench,1,dram,rnd_prefetch,4000,31658.792969,12.329928290,0.001047,12854680,80696509
membench,1,pmem,seq,4000,42962.156250,13.657652985,0.001047,13009413,80633525
membench,1,pmem,pgn,4000,2095.682129,18.206641783,0.001047,13554687,81530383
membench,1,pmem,rnd,4000,2079.191406,18.231971429,0.001047,12940545,80896724
membench,1,pmem,seq_prefetch,4000,39339.105469,13.724847824,0.001050,13164228,80725426
membench,1,pmem,pgn_prefetch,4000,43069.289062,13.661025552,0.001047,13445470,81365511
membench,1,pmem,rnd_prefetch,4000,30064.429688,13.761550955,0.001047,12792112,80742890
membench,1,dram,seq,4500,43009.273438,13.546258643,0.001177,13070979,80658505
membench,1,dram,pgn,4500,9860.960938,14.325691404,0.001177,13653523,81406729
membench,1,dram,rnd,4500,9529.164062,14.362797816,0.001177,12990878,80709854
membench,1,dram,seq_prefetch,4500,39841.906250,13.561521348,0.001177,13141065,80682974
membench,1,dram,pgn_prefetch,4500,46435.171875,13.526967378,0.001177,13491870,81397046
membench,1,dram,rnd_prefetch,4500,31640.662109,13.627982261,0.001177,12884239,80773687
membench,1,pmem,seq,4500,42877.234375,14.959464107,0.001177,12985221,80750951
membench,1,pmem,pgn,4500,2106.110596,19.481907763,0.001177,13566609,81533491
membench,1,pmem,rnd,4500,2089.914795,19.510403466,0.001177,12933467,80944940
membench,1,pmem,seq_prefetch,4500,39815.097656,14.985448129,0.001177,13208621,80757376
membench,1,pmem,pgn_prefetch,4500,45850.316406,14.948785430,0.001177,13427338,81364119
membench,1,pmem,rnd_prefetch,4500,31318.998047,15.039011652,0.001176,12816489,80734676
membench,1,dram,seq,5000,42887.531250,14.847344194,0.001307,13087785,80774973
membench,1,dram,pgn,5000,9887.324219,15.620939789,0.001307,13635988,81449799
membench,1,dram,rnd,5000,9528.201172,15.659429862,0.001307,13008287,80757587
membench,1,dram,seq_prefetch,5000,39972.179688,14.863502675,0.001307,13124813,80715100
membench,1,dram,pgn_prefetch,5000,46541.933594,14.829609137,0.001307,13515939,81436588
membench,1,dram,rnd_prefetch,5000,31605.664062,14.926929385,0.001307,12870656,80800424
membench,1,pmem,seq,5000,42813.714844,16.262483102,0.001307,12987735,80806153
membench,1,pmem,pgn,5000,2109.993896,20.773864821,0.001307,13557396,81633478
membench,1,pmem,rnd,5000,2095.064697,20.797354491,0.001307,12921253,80949544
membench,1,pmem,seq_prefetch,5000,39775.507812,16.287193145,0.001307,13033043,80808271
membench,1,pmem,pgn_prefetch,5000,45427.699219,16.258537657,0.001307,13423169,81481850
membench,1,pmem,rnd_prefetch,5000,31531.416016,16.344002870,0.001307,12793295,80844077
membench,1,dram,seq,10000,42507.246094,27.802188845,0.002602,13200157,81312937
membench,1,dram,pgn,10000,9924.573242,28.573547577,0.002602,13708883,82012204
membench,1,dram,rnd,10000,9593.834961,28.627792701,0.002603,13090969,81408131
membench,1,dram,seq_prefetch,10000,39407.625000,27.820102864,0.002602,13368828,81253538
membench,1,dram,pgn_prefetch,10000,46022.925781,27.783385452,0.002602,13609532,82014791
membench,1,dram,rnd_prefetch,10000,31638.361328,27.881659738,0.002602,12960358,81361956
membench,1,pmem,seq,10000,42354.933594,29.211102776,0.002601,13013242,81260414
membench,1,pmem,pgn,10000,2112.195068,33.722050582,0.002602,13556126,82169612
membench,1,pmem,rnd,10000,2098.361084,33.735779282,0.002602,12935876,81524815
membench,1,pmem,seq_prefetch,10000,39578.097656,29.239531663,0.002602,13179134,81327006
membench,1,pmem,pgn_prefetch,10000,45921.062500,29.196148514,0.002602,13454625,81954346
membench,1,pmem,rnd_prefetch,10000,31418.777344,29.293881531,0.002602,12799852,81308482
membench,1,dram,seq,15000,42457.617188,40.665720693,0.003889,13258385,81812647
membench,1,dram,pgn,15000,9918.372070,41.443454769,0.003889,13798348,82596464
membench,1,dram,rnd,15000,9584.557617,41.477937805,0.003889,13132431,81938467
membench,1,dram,seq_prefetch,15000,39107.109375,40.684257700,0.003889,13477878,81902764
membench,1,dram,pgn_prefetch,15000,45941.734375,40.648716523,0.003889,13656441,82475400
membench,1,dram,rnd_prefetch,15000,31582.205078,40.747597600,0.003889,13049230,81939108
membench,1,pmem,seq,15000,41470.031250,42.079227281,0.003888,13021967,81843654
membench,1,pmem,pgn,15000,2116.320557,46.570310762,0.003888,13571595,82662759
membench,1,pmem,rnd,15000,2100.880859,46.595967395,0.003888,12923508,81970438
membench,1,pmem,seq_prefetch,15000,39179.734375,42.101805991,0.003888,13109059,81870877
membench,1,pmem,pgn_prefetch,15000,45728.710938,42.065579612,0.003888,13443120,82562284
membench,1,pmem,rnd_prefetch,15000,31360.449219,42.155616677,0.003888,12837059,81889222
membench,1,dram,seq,20000,38132.863281,53.559263203,0.005175,13375870,82409267
membench,1,dram,pgn,20000,9687.041016,54.328224210,0.005175,13843369,83097001
membench,1,dram,rnd,20000,9354.064453,54.363932492,0.005175,13208356,82469853
membench,1,dram,seq_prefetch,20000,35735.984375,53.574822395,0.005175,13462306,82550340
membench,1,dram,pgn_prefetch,20000,40951.382812,53.541124299,0.005175,13730733,83015078
membench,1,dram,rnd_prefetch,20000,28794.214844,53.650678557,0.005176,13106301,82394971
membench,1,pmem,seq,20000,37807.472656,54.971781054,0.005174,13013351,82405281
membench,1,pmem,pgn,20000,2104.643311,59.467516853,0.005175,13571062,83155163
membench,1,pmem,rnd,20000,2090.372803,59.486250500,0.005175,12930960,82502068
membench,1,pmem,seq_prefetch,20000,35563.015625,54.991571900,0.005174,13228894,82364466
membench,1,pmem,pgn_prefetch,20000,40556.597656,54.956296650,0.005174,13454069,83047956
membench,1,pmem,rnd_prefetch,20000,28631.226562,55.050487647,0.005174,12825802,82359993
membench_base,2,dram,,,,0.000961778,,447,9467
membench_data_init,2,dram,,,,0.960850955,,2168219,51157164
membench_pregen_init,2,dram,,,,1.567525340,,2991791,70201325
membench_base,2,pmem,,,,0.000600686,,529,10067
membench_data_init,2,pmem,,,,1.994263648,,2163202,51208921
membench_pregen_init,2,pmem,,,,2.983511326,,2974324,70283077
membench,2,dram,seq,0,42222.773438,1.941159860,0.000016,12983369,80225117
membench,2,dram,pgn,0,9928.988281,2.711122577,0.000016,13572925,80823227
membench,2,dram,rnd,0,9596.587891,2.745845481,0.000016,12943449,80203451
membench,2,dram,seq_prefetch,0,38408.503906,1.964193078,0.000016,13138653,80222210
membench,2,dram,pgn_prefetch,0,20489.787109,2.188793036,0.000016,13428844,80885017
membench,2,dram,rnd_prefetch,0,17912.865234,2.258499879,0.000016,12801980,80257135
membench,2,pmem,seq,0,21222.367188,3.596941795,0.000016,12987969,80296310
membench,2,pmem,pgn,0,1975.746582,8.189474226,0.000016,13552566,81117468
membench,2,pmem,rnd,0,1964.417358,8.208576535,0.000016,12923383,80502649
membench,2,pmem,seq_prefetch,0,23919.953125,3.548575474,0.000016,13012587,80298665
membench,2,pmem,pgn_prefetch,0,3602.431152,5.903461354,0.000016,13432302,81045429
membench,2,pmem,rnd_prefetch,0,3530.205811,5.949926382,0.000016,12790788,80416627
membench,2,dram,seq,500,42946.468750,3.239540737,0.000146,13024420,80282479
membench,2,dram,pgn,500,9909.722656,4.016335570,0.000146,13566724,80880830
membench,2,dram,rnd,500,9566.439453,4.053184338,0.000147,12966282,80323608
membench,2,dram,seq_prefetch,500,39824.613281,3.259200723,0.000146,13044843,80224495
membench,2,dram,pgn_prefetch,500,38278.683594,3.267463275,0.000146,13463384,80934920
membench,2,dram,rnd_prefetch,500,28115.871094,3.363270841,0.000146,12799657,80246330
membench,2,pmem,seq,500,40697.886719,4.669892503,0.000146,12999789,80341164
membench,2,pmem,pgn,500,1971.275391,9.504806416,0.000146,13552813,81170224
membench,2,pmem,rnd,500,1959.292603,9.529177664,0.000147,12943609,80476954
membench,2,pmem,seq_prefetch,500,26560.072266,4.808268085,0.000146,13158487,80286920
membench,2,pmem,pgn_prefetch,500,4740.082520,6.536536271,0.000146,13438227,81076778
membench,2,pmem,rnd_prefetch,500,4626.215820,6.590549487,0.000147,12789866,80381858
membench,2,dram,seq,1000,43079.496094,4.525367907,0.000275,13012744,80332471
membench,2,dram,pgn,1000,9846.803711,5.306413038,0.000275,13600943,81014552
membench,2,dram,rnd,1000,9507.835938,5.347215704,0.000275,12962312,80387650
membench,2,dram,seq_prefetch,1000,39950.460938,4.540398206,0.000275,13218285,80333820
membench,2,dram,pgn_prefetch,1000,43505.687500,4.521414735,0.000275,13454672,80986388
membench,2,dram,rnd_prefetch,1000,30460.408203,4.621378522,0.000275,12841558,80365839
membench,2,pmem,seq,1000,42517.730469,5.946409232,0.000275,12982117,80390259
membench,2,pmem,pgn,1000,1999.181641,10.716987462,0.000275,13569355,81222314
membench,2,pmem,rnd,1000,1986.379761,10.743564977,0.000275,12925189,80585849
membench,2,pmem,seq_prefetch,1000,34412.746094,6.006997935,0.000275,13219715,80337939
membench,2,pmem,pgn_prefetch,1000,7117.868164,7.119557239,0.000275,13429290,81092338
membench,2,pmem,rnd_prefetch,1000,6843.006836,7.169909827,0.000275,12809001,80409871
membench,2,dram,seq,1500,43062.613281,5.813254499,0.000403,13022792,80393721
membench,2,dram,pgn,1500,9925.410156,6.588624988,0.000404,13601821,81065466
membench,2,dram,rnd,1500,9570.210938,6.630861001,0.000404,12971201,80371240
membench,2,dram,seq_prefetch,1500,39840.003906,5.829377081,0.000404,13070617,80393022
membench,2,dram,pgn_prefetch,1500,46518.117188,5.794359283,0.000403,13462862,81051558
membench,2,dram,rnd_prefetch,1500,31604.164062,5.898261686,0.000404,12830811,80426052
membench,2,pmem,seq,1500,42885.140625,7.233346981,0.000403,12979304,80437759
membench,2,pmem,pgn,1500,2031.063110,11.929612581,0.000404,13551151,81203206
membench,2,pmem,rnd,1500,2016.386719,11.956165664,0.000404,12926656,80647248
membench,2,pmem,seq_prefetch,1500,39557.898438,7.257442143,0.000404,13025812,80443968
membench,2,pmem,pgn_prefetch,1500,12998.644531,7.771363657,0.000403,13421796,81122204
membench,2,pmem,rnd_prefetch,1500,12038.359375,7.825714178,0.000404,12793882,80498821
membench,2,dram,seq,2000,43087.660156,7.095970657,0.000532,13057801,80451800
membench,2,dram,pgn,2000,9855.711914,7.880122060,0.000532,13597198,81061644
membench,2,dram,rnd,2000,9525.633789,7.919741842,0.000533,12999289,80491264
membench,2,dram,seq_prefetch,2000,39994.562500,7.118173096,0.000532,13084445,80446393
membench,2,dram,pgn_prefetch,2000,46643.964844,7.079496145,0.000532,13486978,81039762
membench,2,dram,rnd_prefetch,2000,31652.781250,7.190133714,0.000532,12833233,80483185
membench,2,pmem,seq,2000,42987.453125,8.513851308,0.000532,13005018,80438364
membench,2,pmem,pgn,2000,2041.474243,13.179230782,0.000531,13549452,81256512
membench,2,pmem,rnd,2000,2032.517090,13.199660873,0.000533,12930015,80693921
membench,2,pmem,seq_prefetch,2000,39702.074219,8.542372267,0.000532,13207306,80495138
membench,2,pmem,pgn_prefetch,2000,21110.050781,8.759861267,0.000532,13440014,81166732
membench,2,pmem,rnd_prefetch,2000,17596.898438,8.849220560,0.000532,12788562,80478414
membench,2,dram,seq,2500,43045.375000,8.386046940,0.000661,13046824,80507199
membench,2,dram,pgn,2500,9937.266602,9.159716515,0.000661,13634194,81176662
membench,2,dram,rnd,2500,9581.206055,9.198390648,0.000661,12979493,80541731
membench,2,dram,seq_prefetch,2500,40000.320312,8.403108948,0.000661,13111368,80443488
membench,2,dram,pgn_prefetch,2500,46665.515625,8.364717736,0.000661,13469907,81160555
membench,2,dram,rnd_prefetch,2500,31669.923828,8.470364502,0.000661,12859815,80534084
membench,2,pmem,seq,2500,42950.347656,9.804609992,0.000661,12988591,80538112
membench,2,pmem,pgn,2500,2061.476807,14.424678913,0.000661,13567605,81367981
membench,2,pmem,rnd,2500,2046.270264,14.456428867,0.000661,12919512,80741930
membench,2,pmem,seq_prefetch,2500,39813.671875,9.826094327,0.000661,13041530,80551434
membench,2,pmem,pgn_prefetch,2500,24703.861328,9.979275119,0.000661,13424942,81218381
membench,2,pmem,rnd_prefetch,2500,20021.062500,10.065134804,0.000661,12814836,80586518
membench,2,dram,seq,3000,43092.488281,9.671576835,0.000789,13042901,80486636
membench,2,dram,pgn,3000,9889.866211,10.449191011,0.000789,13612980,81218327
membench,2,dram,rnd,3000,9574.343750,10.486402515,0.000790,12980598,80594529
membench,2,dram,seq_prefetch,3000,39920.640625,9.691764849,0.000790,13091232,80557997
membench,2,dram,pgn_prefetch,3000,46631.351562,9.652141867,0.000789,13479089,81206376
membench,2,dram,rnd_prefetch,3000,31670.726562,9.757011402,0.000790,12848769,80583844
membench,2,pmem,seq,3000,42896.546875,11.090968485,0.000789,12982149,80597610
membench,2,pmem,pgn,3000,2071.594971,15.690295793,0.000789,13555800,81418900
membench,2,pmem,rnd,3000,2056.965576,15.717418438,0.000790,12920862,80785844
membench,2,pmem,seq_prefetch,3000,39750.050781,11.115368147,0.000789,13029501,80605513
membench,2,pmem,pgn_prefetch,3000,30581.787109,11.191016152,0.000789,13429337,81206209
membench,2,pmem,rnd_prefetch,3000,23452.103516,11.279147638,0.000789,12786442,80574357
membench,2,dram,seq,3500,43080.792969,10.957424936,0.000918,13087907,80617902
membench,2,dram,pgn,3500,9947.912109,11.732402253,0.000918,13618998,81288631
membench,2,dram,rnd,3500,9586.541992,11.763486593,0.000918,13006098,80590248
membench,2,dram,seq_prefetch,3500,39906.460938,10.975538420,0.000918,13220437,80612958
membench,2,dram,pgn_prefetch,3500,46516.386719,10.936939430,0.000918,13510226,81275597
membench,2,dram,rnd_prefetch,3500,31681.863281,11.041075633,0.000918,12856127,80587934
membench,2,pmem,seq,3500,42909.800781,12.370823094,0.000918,13004242,80649718
membench,2,pmem,pgn,3500,2085.977783,16.945244786,0.000918,13556008,81419466
membench,2,pmem,rnd,3500,2069.470215,16.970687579,0.000918,12941521,80829626
membench,2,pmem,seq_prefetch,3500,39889.105469,12.400089792,0.000918,13023621,80660254
membench,2,pmem,pgn_prefetch,3500,36706.140625,12.414508855,0.000918,13443721,81314557
membench,2,pmem,rnd_prefetch,3500,26928.193359,12.512322305,0.000918,12792095,80683716
membench,2,dram,seq,4000,43017.042969,12.245961131,0.001047,13076418,80675971
membench,2,dram,pgn,4000,9875.411133,13.026435073,0.001047,13655022,81306185
membench,2,dram,rnd,4000,9530.780273,13.064225197,0.001047,12993217,80636449
membench,2,dram,seq_prefetch,4000,39981.449219,12.264407970,0.001047,13258340,80685986
membench,2,dram,pgn_prefetch,4000,46518.769531,12.225024679,0.001047,13495541,81335415
membench,2,dram,rnd_prefetch,4000,31653.783203,12.330247235,0.001047,12878481,80730967
membench,2,pmem,seq,4000,42956.617188,13.661941807,0.001047,12984604,80700601
membench,2,pmem,pgn,4000,2095.646240,18.206507237,0.001047,13566945,81465815
membench,2,pmem,rnd,4000,2080.312500,18.234067702,0.001047,12922544,80828797
membench,2,pmem,seq_prefetch,4000,39955.886719,13.682162937,0.001047,13053663,80700013
membench,2,pmem,pgn_prefetch,4000,42826.000000,13.663702176,0.001047,13426879,81310478
membench,2,pmem,rnd_prefetch,4000,29911.193359,13.758817740,0.001047,12806381,80737361
membench,2,dram,seq,4500,42825.632812,13.546339182,0.001177,13075019,80729492
membench,2,dram,pgn,4500,9861.864258,14.326977099,0.001177,13622603,81342422
membench,2,dram,rnd,4500,9516.277344,14.357025049,0.001177,12994629,80751690
membench,2,dram,seq_prefetch,4500,39836.351562,13.564810225,0.001177,13213226,80715174
membench,2,dram,pgn_prefetch,4500,46597.671875,13.522067617,0.001177,13520065,81458830
membench,2,dram,rnd_prefetch,4500,31590.986328,13.626168538,0.001177,12858894,80699819
membench,2,pmem,seq,4500,42898.386719,14.962932196,0.001177,12991956,80760243
membench,2,pmem,pgn,4500,2106.127441,19.485998878,0.001177,13548708,81587858
membench,2,pmem,rnd,4500,2089.150879,19.510033183,0.001177,12920332,80960841
membench,2,pmem,seq_prefetch,4500,39879.722656,14.988565532,0.001177,13035423,80761330
membench,2,pmem,pgn_prefetch,4500,45791.531250,14.951759626,0.001177,13427072,81417201
membench,2,pmem,rnd_prefetch,4500,31253.417969,15.044547339,0.001177,12794329,80777872
membench,2,dram,seq,5000,42980.992188,14.848115107,0.001307,13098125,80774661
membench,2,dram,pgn,5000,9911.746094,15.626205255,0.001307,13628959,81451796
membench,2,dram,rnd,5000,9556.593750,15.665953139,0.001307,13020440,80757167
membench,2,dram,seq_prefetch,5000,39613.058594,14.867975067,0.001307,13240838,80785400
membench,2,dram,pgn_prefetch,5000,46453.507812,14.828846356,0.001307,13544023,81474396
membench,2,dram,rnd_prefetch,5000,31565.755859,14.933919672,0.001307,12887335,80885428
membench,2,pmem,seq,5000,42829.304688,16.263393747,0.001307,13009162,80807628
membench,2,pmem,pgn,5000,2110.584473,20.773999608,0.001307,13556485,81634094
membench,2,pmem,rnd,5000,2095.125000,20.797617192,0.001307,12943002,80953855
membench,2,pmem,seq_prefetch,5000,39824.296875,16.288075764,0.001307,13038985,80810954
membench,2,pmem,pgn_prefetch,5000,46375.953125,16.247324085,0.001307,13449517,81485744
membench,2,pmem,rnd_prefetch,5000,31476.929688,16.347176401,0.001307,12798087,80839991
membench,2,dram,seq,10000,42515.562500,27.803232277,0.002602,13196707,81355370
membench,2,dram,pgn,10000,9937.730469,28.577020288,0.002603,13728586,82025675
membench,2,dram,rnd,10000,9599.370117,28.610139416,0.002603,13067831,81391411
membench,2,dram,seq_prefetch,10000,39340.648438,27.820499421,0.002602,13404711,81373385
membench,2,dram,pgn_prefetch,10000,46375.093750,27.784871326,0.002603,13588247,82019813
membench,2,dram,rnd_prefetch,10000,31619.953125,27.885256963,0.002602,12980237,81311414
membench,2,pmem,seq,10000,42530.386719,29.218335871,0.002602,12999244,81261767
membench,2,pmem,pgn,10000,2114.572266,33.715243656,0.002602,13569946,82181258
membench,2,pmem,rnd,10000,2099.461914,33.741054428,0.002602,12920793,81471418
membench,2,pmem,seq_prefetch,10000,39474.828125,29.240362189,0.002602,13078655,81341295
membench,2,pmem,pgn_prefetch,10000,45133.687500,29.209343905,0.002602,13438325,81932430
membench,2,pmem,rnd_prefetch,10000,31330.085938,29.295901621,0.002602,12821197,81332754
membench,2,dram,seq,15000,42429.691406,40.671639948,0.003889,13262768,81885890
membench,2,dram,pgn,15000,9909.427734,41.450559076,0.003890,13782543,82534500
membench,2,dram,rnd,15000,9557.095703,41.485510046,0.003889,13130380,81950526
membench,2,dram,seq_prefetch,15000,39301.996094,40.689820838,0.003889,13344277,81882923
membench,2,dram,pgn_prefetch,15000,45539.207031,40.672982622,0.003890,13670348,82579815
