exec,run,node_kind,access_pattern,spinloop_iterations,throughput,seconds-time-elapsed,spinloop_duration,cache-misses,L1-dcache-load-misses,L1-dcache-loads,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,l1d_pend_miss.pending,l1d_pend_miss.pending_cycles,l1d.replacement,l1d_pend_miss.fb_full,sw_prefetch_access.nta,sw_prefetch_access.prefetchw,sw_prefetch_access.t0,sw_prefetch_access.t1_t2,branch-misses,branches,context-switches,cpu-cycles,instructions,mem_load_retired.l3_miss,mem_load_l3_miss_retired.local_dram,mem_load_retired.local_pmm
membench,1,dram,rnd_prefetch,500,38372.851562,18.483096164,0.000146,101371437,172075743,5114769354,976911,838597,2085600,2916207,1909665576,1854825623,171035690,145638800,99984283,1408,0,0,100068137,54545901237,35,71804303720,125719105365,147617,142140,0
membench,1,pmem,seq,500,49163.460938,18.152051725,0.000146,102815155,171300234,4619559407,184529,712583,57092,3068543,826675464,471614004,171895506,153223650,0,6448,16,0,100383652,54190381487,19,70502902803,123145565462,180211,139289,22386
membench,1,pmem,pgn,500,2403.777832,57.674740287,0.000145,107408853,179373510,5035495902,289613,100460741,97880,3087394,155939369607,155806163599,183629880,148951842,0,5029,0,0,100443244,54362611281,42,224162569519,122936923363,97041502,136704,96856789
membench,1,pmem,rnd,500,2392.156738,57.900868357,0.000146,102763069,175681272,5042455000,279171,100366183,98338,3161637,155890270879,155786107429,174634206,147282270,5,1440,0,0,100342784,54559796713,65,225055902489,125443039647,96948103,286989,96729564
membench,1,pmem,seq_prefetch,500,46939.031250,18.217020643,0.000145,104894267,173271331,4733276346,327146,700331,45250,3086740,923019422,818186339,171824135,150699080,100000235,4410,0,0,100738968,54170286086,21,70758490545,123265868410,168241,148547,290
membench,1,pmem,pgn_prefetch,500,6368.375000,31.774795807,0.000145,107235408,179808767,5134489463,1040525,1325331,60563,3055327,55807944068,55697091215,179766385,147563138,99888745,2508,0,0,100312514,54397653536,37,123527257683,123056029152,283200,142313,106977
membench,1,pmem,rnd_prefetch,500,6247.562012,32.112000107,0.000146,102488693,171683803,5126436240,229975,397245,58484,3068650,56257443264,56180429790,173273611,147821336,99902294,2320,10,0,100294758,54606792005,56,124827690318,125606942445,756473,721551,1682
membench,1,dram,seq,1000,51501.687500,30.714131828,0.000274,104143633,173776816,4631867125,864081,463068,2102967,2934944,104630920,46087673,171021192,148612187,0,1386,0,0,100125255,104043229516,46,119258393051,223042287316,153201,154627,0
membench,1,dram,pgn,1000,10269.544922,38.486767760,0.000274,107170263,177545829,5012193228,98530175,100468901,2114509,2976522,32508699785,32158863303,180561562,147598400,0,1386,0,0,100179389,104362615766,34,149458146780,223090404288,98465227,98458281,0
membench,1,dram,rnd,1000,10063.457031,38.704152982,0.000274,101353660,171688977,5009048845,98416548,100349488,2069535,2977014,32149147628,32094013153,172008814,146229088,0,1374,0,0,100177843,104547790019,56,150324916847,225587923585,98890612,98896539,0
membench,1,dram,seq_prefetch,1000,51190.933594,30.711769940,0.000274,104709837,172834326,4716944850,155496,463455,2103855,2945693,105974669,44445035,171567395,145922127,99998506,1391,0,0,100319534,104060334062,27,119215137586,223208405678,144126,142575,0
membench,1,dram,pgn_prefetch,1000,47424.246094,30.834873860,0.000274,107036161,176950386,5106677078,282233,505130,2059141,2971897,729232876,710827769,180214754,145771724,99918757,1392,0,0,100131598,104349295798,31,119793479121,223237472722,270196,257788,0
membench,1,dram,rnd_prefetch,1000,43206.734375,31.082008327,0.000274,100705931,170305933,5104343278,232256,1178382,2107417,2958799,734351988,676464509,171792178,147635975,99973005,1381,0,0,100109544,104538735950,23,120678658330,225734303224,150149,142206,0
membench,1,pmem,seq,1000,51293.230469,30.941446028,0.000274,102909323,171171503,4616914638,217268,483594,59339,3038491,178070874,100619888,172161171,146042346,0,1472,5939,0,100071775,104037601918,33,120244204345,223138803793,177816,140066,7492
membench,1,pmem,pgn,1000,2423.182129,70.214842454,0.000274,109173381,179989611,5046397572,364366,100655197,143737,3219832,154648469910,154489493405,182226656,145645971,0,6395,60,0,100344883,104379947539,96,272858011667,222981642821,99156186,701852,98396838
membench,1,pmem,rnd,1000,2407.847900,70.501817277,0.000274,101214470,174316650,5040488490,1002929,101108359,121367,3129297,154884719550,154777075219,175375375,152237864,0,2348,0,0,100387952,104602521725,55,274071900515,225505796341,98495834,134218,98281405
membench,1,pmem,seq_prefetch,1000,49766.371094,30.960351593,0.000274,104869688,171300096,4727677614,212685,481687,61783,3088477,382217214,299532659,173299035,148066783,99927534,1786,0,0,100301133,104177345805,51,120332136354,223164218155,715157,686509,330
membench,1,pmem,pgn_prefetch,1000,11127.113281,37.939088192,0.000274,107223914,178616945,5138362365,1010126,1297657,70003,3083411,29720965267,29606754319,179951987,151374686,99901229,3278,0,0,100283366,104449601233,34,147477651960,223183029730,285757,136454,110495
membench,1,pmem,rnd_prefetch,1000,10831.788086,38.201385882,0.000274,100885579,173059972,5144470197,960445,1128015,72491,3057773,29901997562,29812212764,173531708,148215651,99988565,5644,0,0,100264675,104640918168,51,148497027596,225683910256,182016,137925,2306
membench,1,dram,seq,1500,51465.773438,43.624974462,0.000404,102470127,172202547,4610816691,156590,458125,2052954,2963221,98418454,41253472,172227770,145337003,5,1368,0,0,100146223,154011966085,35,169308629572,323116198943,688393,324025,0
membench,1,dram,pgn,1500,10551.488281,51.087742580,0.000403,107220791,177907520,5009524441,98587772,100491274,2051224,2995457,31130621881,31046879630,179152243,145916847,5,1440,10436,0,100220742,154343677322,47,198394294959,323112151206,98517428,98531285,0
membench,1,dram,rnd,1500,10261.133789,51.401623474,0.000403,101102136,173816329,5049909407,99248565,101257521,2213399,3026851,31433291783,31339595616,173036133,150077301,0,4631,7844,0,100390931,154570962459,399,199668056292,325657604452,98450829,98388806,0
membench,1,dram,seq_prefetch,1500,51278.425781,43.553340681,0.000403,104717764,173680071,4710124623,168040,447839,2068521,2965020,99512557,38577496,172694863,145251961,99988880,1396,0,0,100190502,154043401398,46,169208787706,323184853964,176456,706433,0
membench,1,dram,pgn_prefetch,1500,50732.500000,43.580161616,0.000403,107073018,178393935,5107470395,289203,1349526,2123508,2993197,158722759,95090744,178842012,148223638,100004998,1397,0,0,100189477,154376192475,45,169288447129,323176636478,265524,262055,0
membench,1,dram,rnd_prefetch,1500,46123.738281,43.813077770,0.000403,102307017,172028872,5115081789,168235,404556,2056197,3114186,113306905,54015419,172501891,144365175,99999804,1407,49,0,100201743,154522531219,37,170110052289,325633933980,714340,705095,0
membench,1,pmem,seq,1500,51484.210938,43.816012142,0.000403,104478330,172560174,4631868865,232244,464357,79087,3071240,149850045,66951494,173825074,155306219,10,6235,0,0,105804524,154189697840,38,170306986879,323151028451,724050,678142,3082
membench,1,pmem,pgn,1500,2450.860840,82.609895631,0.000403,107524254,181035439,5046002004,352332,100582826,141171,3161236,152923221719,152757381416,182989892,147323473,0,4239,49,0,100485156,154387663999,103,321141781956,322992253979,99184241,736144,98378937
membench,1,pmem,rnd,1500,2434.916016,82.905925816,0.000403,101219348,174910572,5056354530,1135569,101248609,140246,3144767,153132079186,153014958902,176291465,152560011,5,5621,11,0,100446672,154611238968,76,322294262388,325546011199,98468820,134165,98257406
membench,1,pmem,seq_prefetch,1500,50846.437500,43.790176364,0.000403,103440147,172258723,4733324785,235134,456750,80748,3108774,214337449,128348873,173314122,146909373,100013544,3594,6283,0,102322066,154136440290,68,170219052239,323260845252,178353,134171,13
membench,1,pmem,pgn_prefetch,1500,27039.757812,45.513795596,0.000403,107212737,178551543,5132258436,959600,1265466,86230,3094121,7137206842,7049112990,180232344,152099810,99983538,2827,5,0,100292182,154458039353,36,176901586067,323230026554,301820,136530,119205
membench,1,pmem,rnd_prefetch,1500,25938.890625,45.693812060,0.000403,100904107,172406336,5129218931,259132,425424,92346,3094379,7282165875,6923435483,174066587,148366939,99950506,2547,0,0,100288421,154683584149,81,177629266484,325791187502,189024,140579,3292
membench,1,dram,seq,2000,51549.074219,56.455811464,0.000532,102557337,172243845,4613301822,159714,478374,2124483,2998376,116737429,48529068,173514743,149620372,0,1457,7662,0,100356730,204048370267,44,219322128216,423080361419,145793,141154,0
membench,1,dram,pgn,2000,10297.170898,64.203136962,0.000532,107312334,179169040,5018079218,98608968,100549933,2092556,3022498,32109650836,32027128572,180046448,145789642,0,1511,7308,0,100299872,204341974658,87,249398315737,423139740135,98554702,98600236,0
membench,1,dram,rnd,2000,10345.704102,64.168855875,0.000532,100950478,173230873,5014074696,98624322,101189733,2077728,2996368,31121243352,31062089627,173562167,144565269,0,1397,22,0,100338806,204522335880,75,249325248001,425626150437,98396696,98417058,0
membench,1,dram,seq_prefetch,2000,51322.714844,56.416470963,0.000532,103173867,174071535,4729305566,913663,1254162,2086763,3047501,110649970,44596215,173316336,148060116,99988234,1397,11,0,100355721,204043766541,81,219212244607,423233170652,145497,141125,0
membench,1,dram,pgn_prefetch,2000,50867.027344,56.427221015,0.000531,107056794,179213926,5115764044,502697,1327665,2093129,3008285,148935325,84334416,179704934,147788563,99989499,1435,27,0,100208827,204341722725,75,219277544617,423186533678,265241,262152,0
membench,1,dram,rnd_prefetch,2000,46213.667969,56.648366801,0.000532,100702780,172668718,5117572567,179305,440879,2081257,2975447,108333674,43614830,173487259,144880883,99987756,1429,0,0,100256269,204492473474,40,220145654822,425617009858,714099,297285,0
membench,1,pmem,seq,2000,51523.046875,56.657145214,0.000532,103893043,173564018,4630148541,255146,497107,98889,3107399,166303299,74978782,174265175,149510490,5,1885,0,0,100360798,204189191420,51,220237191333,423126832916,745995,685694,3663
membench,1,pmem,pgn,2000,2458.021484,95.395451761,0.000531,109234737,183752657,5048841768,1064295,100656008,153919,3142501,152579131671,152394933687,182347319,150948050,0,1435,33,0,100646300,204347031200,73,370853070677,423138019699,98607402,135496,98409117
membench,1,pmem,rnd,2000,2444.714355,95.639726410,0.000532,101561087,174884042,5033803971,362713,100545878,155327,3203155,152568318542,152430638618,175354606,150399913,0,1380,10,0,101289769,204531488127,74,371785482492,425608659664,99047876,733304,98258412
membench,1,pmem,seq_prefetch,2000,50922.539062,56.670747272,0.000531,105235690,174267381,4732405167,570117,479577,95548,3091028,234925389,137461941,173605544,151565503,99965664,1413,0,0,100203159,204007617814,47,220297869791,423266413988,186134,133174,404
membench,1,pmem,pgn_prefetch,2000,29885.931641,58.029929800,0.000531,107264588,179718264,5136646942,287781,597780,113953,3082456,5655343554,5556828125,183529828,149880472,99953968,4148,11,0,100409056,204458213101,52,225583750484,423257928910,313733,136829,118860
membench,1,pmem,rnd_prefetch,2000,28109.935547,58.292719880,0.000532,100976631,172573796,5121699102,281334,443033,101929,3091729,5708328952,5610300289,175893160,150986649,99936858,1391,0,0,100194354,204513599943,46,226614709304,425763806233,196078,131675,4600
membench,1,dram,seq,2500,51553.566406,69.318272878,0.000661,102518276,173654408,4618727792,159086,515224,2109811,3023526,125348381,53949831,173848185,148191564,0,1379,0,0,100322335,253982230610,56,269308805404,522971788897,723937,139598,0
membench,1,dram,pgn,2500,10348.476562,76.995730337,0.000660,108858143,182450648,5021317467,98555748,100612120,2096204,3067275,31911488813,31817452355,180813743,147610868,0,1418,0,0,100325144,254348671800,99,299205647919,523171711838,96971252,97571160,0
membench,1,dram,rnd,2500,10129.400391,77.259785130,0.000661,102591034,176280578,5023016665,98431110,100503035,2100532,3062818,31917249538,31841053853,174716696,146601278,0,1385,0,0,100368077,254524848504,119,300107446225,525570388939,98421602,99017429,0
membench,1,dram,seq_prefetch,2500,51354.343750,69.298977120,0.000660,103118519,172924929,4718185606,158915,519749,2064970,2989238,116310966,47831967,174117837,145667496,99964317,1446,10111,0,100328629,254042579878,50,269224773370,523155691323,138526,136341,0
membench,1,dram,pgn_prefetch,2500,50808.593750,69.315857359,0.000660,107019612,179269054,5118638299,293378,611440,2096569,3008995,158109306,89055545,180738111,146986243,99995255,1445,21,0,100425826,254281067539,56,269313143114,523095101384,340549,264343,0
membench,1,dram,rnd_prefetch,2500,46213.113281,69.524915106,0.000660,101211470,175524430,5130209662,910734,976707,2054150,3086715,120058028,50064659,174447706,147255639,99995534,1419,27,0,100272233,254540162985,54,270167766062,525697317339,147408,142747,0
membench,1,pmem,seq,2500,51548.011719,69.541430702,0.000660,103062386,173088973,4626430111,281311,536269,130311,3123560,507311109,144299394,174716190,146364108,0,1397,0,0,100307694,254081179355,55,270328400311,523201908012,201161,130577,4009
membench,1,pmem,pgn,2500,2478.324463,107.900855902,0.000660,107627374,182407104,5049682510,1189077,101464502,175450,3196703,151252901985,151055887951,184354074,148189807,5,2981,0,0,100512501,254428037448,81,419443373024,523063096368,98624169,134997,98379273
membench,1,pmem,rnd,2500,2462.968506,108.187680790,0.000660,101309629,176057648,5046181827,396479,100579904,181290,3210073,151397525842,151254378330,180464170,148120516,0,1485,0,0,100575776,254637229404,131,420555158020,525559105956,96947881,131953,96706481
membench,1,pmem,seq_prefetch,2500,51153.015625,69.498600056,0.000660,103635318,173966779,4738036265,283449,526528,114973,3124531,215091414,111819395,176050975,146578735,99987311,5553,0,0,100389645,254144163634,51,270165696278,523186576082,776401,703620,4
membench,1,pmem,pgn_prefetch,2500,36265.023438,70.310566232,0.000660,108933333,182892115,5145381677,649239,630202,135310,3153517,3353671948,3247001277,182229826,147358495,99966313,7012,0,0,100358940,254486856195,91,273331127402,523295796905,331307,139981,121292
membench,1,pmem,rnd_prefetch,2500,33777.953125,70.535427479,0.000660,100958265,174152677,5145688384,317812,483471,118966,3163064,3331182915,3223800556,175706546,145133286,99978044,7103,8700,0,100409126,254672583868,53,274195826505,525768921867,212206,137167,5327
membench,1,dram,seq,3000,51113.820312,82.501560449,0.000792,102584969,173325545,4616835992,163178,566049,2104357,3031937,133034148,58569081,175272348,147284585,0,1435,7672,0,100313356,304045750662,59,320564950266,623083015261,146860,146484,0
membench,1,dram,pgn,3000,10506.458984,89.769856093,0.000789,107540167,181872468,5054273451,99508101,101516237,2282018,3124506,31446256943,31306951336,181255210,150328881,0,1518,286,0,100426742,304374163340,585,348819721564,623177894702,98593624,98515306,0
membench,1,dram,rnd,3000,10291.302734,89.990719820,0.000789,101260036,175746412,5042522830,98601412,100636425,2300718,3110176,31387256063,31272831983,175124803,149887832,0,1451,6696,0,100518741,304535476229,683,349685148236,625674790155,98447375,98356772,0
membench,1,dram,seq_prefetch,3000,51390.367188,82.194286142,0.000789,104546789,177501147,4754876785,1053908,1017259,2270384,3107930,195137681,88471890,174738949,150366206,100010041,4427,7507,0,100470977,304075861474,658,319367935909,623224302354,225747,141604,0
membench,1,dram,pgn_prefetch,3000,50866.871094,82.178445001,0.000789,108656939,181197532,5132901441,294630,647179,2125653,2997005,172063591,96030120,180691164,149343825,100000951,1380,0,0,100343475,304358431333,58,319368221141,623273522920,812754,804219,0
membench,1,dram,rnd_prefetch,3000,46254.152344,82.391431240,0.000789,100715935,174123712,5121654016,176663,504788,2108394,3052246,449475660,116507326,174968907,147474976,99993833,1430,0,0,100349867,304536062101,62,320189136704,625762770370,151548,147532,0
membench,1,pmem,seq,3000,51556.890625,82.387053189,0.000789,103075816,174810136,4639853669,306094,930486,150814,3148737,371421521,122486293,176158581,149214476,0,1897,0,0,100410846,304187901764,67,320250514700,623164021718,225258,139070,4480
membench,1,pmem,pgn,3000,2474.508301,120.852828901,0.000789,107749881,182082926,5039660558,436295,100757138,197573,3256311,151845632263,151364546929,187128176,150227289,0,1424,0,0,100767626,304379319087,120,469774745643,623095494786,98713441,136276,98449949
membench,1,pmem,rnd,3000,2470.758301,120.928164711,0.000789,101384450,177302438,5055036841,723738,101369747,216862,3259877,150916429617,150765955424,179109155,148865986,0,1727,0,0,101017337,304641424664,87,470088184012,625588045463,96925261,133310,96679812
membench,1,pmem,seq_prefetch,3000,51215.734375,82.389545672,0.000789,103735361,173921960,4730933579,311469,598577,151497,3131703,527563097,161941182,175182171,151326887,99974016,1424,0,0,100336536,304054035349,106,320267524079,623265254508,214615,134929,4
membench,1,pmem,pgn_prefetch,3000,41132.746094,82.876940564,0.000789,107386607,181003314,5133214748,339457,660742,135722,3114674,2101216032,1978823107,181881869,150047185,99972208,1435,0,0,100331611,304344974907,64,322175856716,623249596468,874277,669468,120957
membench,1,pmem,rnd_prefetch,3000,37996.332031,83.106065492,0.000789,101054680,174262229,5131177916,332742,505877,139765,3106943,2177228113,2020640494,177347583,153528277,99966941,1375,0,0,100263214,304522214866,59,323071028095,625769271941,221257,131770,6250
membench,1,dram,seq,3500,51517.523438,95.054965768,0.000918,102555592,175403818,4636223805,491596,1348881,2127100,3078327,142042642,64579566,175268471,148803242,0,1397,11,0,100446617,354057365575,63,369392168916,723084370091,144945,141502,0
membench,1,dram,pgn,3500,10460.455078,102.681063202,0.000918,108301206,183522435,5051817025,98843943,100885062,2295393,3160189,31555552973,31399609184,182919000,149976540,0,10294,18834,0,100820020,354366495529,865,398978641947,723116110274,97666313,97568508,0
membench,1,dram,rnd,3500,10270.209961,102.842677670,0.000918,101017439,175573160,5029801084,98484139,100612235,2098746,3102047,31415205368,31325674655,176079667,147764438,0,1440,2490,0,100520604,354492317807,115,399643717674,725528700021,98389112,98382479,0
membench,1,dram,seq_prefetch,3500,51413.566406,95.076196738,0.000918,103765153,176446647,4756324979,360233,686056,2273745,3061786,212551437,110876647,177535647,151442034,99992941,1815,858,0,100466709,354083426244,719,369430015675,723199753144,230969,144619,0
membench,1,dram,pgn_prefetch,3500,50845.714844,95.056018734,0.000918,107047928,182191521,5141815032,1013128,1449177,2111003,3052680,175651248,99970995,181672793,149206472,100008958,1391,0,0,100454430,354375492480,70,369377017282,723139075497,270279,265458,0
membench,1,dram,rnd_prefetch,3500,46216.039062,95.311355471,0.000918,101144006,177504150,5158818272,1148656,1317263,2296246,3118514,223744641,108395763,175584189,149817828,100008755,1562,225,0,100531930,354584743117,719,370383291477,725749241097,241919,150906,0
membench,1,pmem,seq,3500,51569.359375,95.280465235,0.000918,103173280,175271311,4639841788,335774,622505,159120,3126508,230537054,108043718,176364519,149743494,0,1407,0,0,100429827,354069753211,116,370386463160,723185605765,797481,477132,4662
membench,1,pmem,pgn,3500,2485.419922,133.558716644,0.000918,107790628,183020788,5039842032,458583,100819199,211609,3277866,150899196613,150682367102,184701733,149078460,0,1396,0,0,100643958,354286025271,92,519170352988,723106513086,99191697,434585,98416413
membench,1,pmem,rnd,3500,2480.589355,133.630025090,0.000918,101400822,177759273,5059784683,443094,100680486,207954,3266421,150293358354,150132135777,179340333,148333422,0,5246,5907,0,100621075,354642036301,101,519483419197,725636759925,96963287,137514,96696424
membench,1,pmem,seq_prefetch,3500,51299.019531,95.267050015,0.000918,103906006,174724526,4733630807,341643,631543,159878,3133879,247961007,114571469,175992015,150730149,99983567,1489,5916,0,100425376,353999060141,99,370329293366,723275784147,230202,135665,132
membench,1,pmem,pgn_prefetch,3500,45892.066406,95.507420950,0.000918,107446091,180895629,5129615049,382526,695975,157180,3205510,1483791170,1067845562,185086136,150833308,99983621,1364,38,0,100753571,354296714300,122,371255731574,723260186757,357652,138020,119874
membench,1,pmem,rnd_prefetch,3500,42132.281250,95.693034767,0.000918,101066263,175418759,5145063617,372505,546370,154479,3148318,1089566520,961234541,179868405,150852535,99957890,3289,0,0,100431807,354700986008,73,372012709336,725787458522,237020,137657,7016
membench,1,dram,seq,4000,51504.921875,107.966755196,0.001047,104179921,176062893,4623964358,174438,654520,2124105,3068538,150426685,69870315,176784997,145473814,0,1391,0,0,100529008,404026001873,82,419374981295,823076556534,429867,731049,0
membench,1,dram,pgn,4000,10357.865234,115.629761733,0.001047,108869840,185259322,5054580846,98607498,100747531,2135970,3111416,31935775537,31817445500,182599721,148721091,0,1385,0,0,100615270,404377460038,85,449285205673,823119274385,98562580,98558383,0
membench,1,dram,rnd,4000,10143.404297,115.839638871,0.001047,100973138,176699980,5042174133,98445620,100639646,2142379,3106109,32075237388,31859960972,178862363,149836745,0,1386,0,0,100583429,404567114176,92,450187009380,825693550598,98404230,98420052,0
membench,1,dram,seq_prefetch,4000,51366.265625,107.894994231,0.001046,103217007,176985340,4738607863,912216,1386208,2125278,3031946,149460240,66758214,176390919,147386797,100000129,1457,11,0,100484321,404045657011,81,419296778918,823233287281,150952,146585,0
membench,1,dram,pgn_prefetch,4000,50813.214844,107.914966264,0.001046,107046463,181898360,5128064882,313600,708762,2100063,3083217,513507599,167198098,185499694,147585736,99994217,1408,0,0,100405220,404342946402,93,419383190887,823293229110,279768,272432,0
membench,1,dram,rnd_prefetch,4000,46207.285156,108.187145798,0.001047,101226843,178025040,5157604496,451378,613906,2317826,3120944,241276995,175945096,178345917,150630671,99991201,1408,93,0,100466993,404582392992,763,420424415987,825713877991,259148,151855,0
membench,1,pmem,seq,4000,51524.453125,108.146004736,0.001047,104882250,178020357,4642887348,374028,678329,177585,3179656,256173456,122610636,177361990,147760160,5,1638,10,0,100520305,404181791795,125,420411651301,823191618033,247669,685485,5747
membench,1,pmem,pgn,4000,2492.486084,146.305065596,0.001046,107813496,185156051,5054418448,491417,100844630,232475,3272313,150479229479,150242420671,186389873,150409241,0,1517,8728,0,100650660,404398677784,114,568698436905,823072305806,97127470,135827,96842749
membench,1,pmem,rnd,4000,2481.479004,146.513072721,0.001047,103168422,179162974,5048907286,479214,100737127,233295,3268110,150313418990,150137895175,179379955,149946239,0,1418,0,0,100657293,404576960180,113,569569138890,825662459225,98880971,690845,98257344
membench,1,pmem,seq_prefetch,4000,51394.011719,108.104346893,0.001046,103937076,176844981,4759086562,377997,666434,174371,3175681,257060163,121129472,180221027,147740452,99991573,4928,0,0,100477046,404180732534,132,420230688950,823270667007,253774,142189,4
membench,1,pmem,pgn_prefetch,4000,49298.339844,108.214480457,0.001046,107477456,182101154,5136610995,403804,717017,179103,3159751,570977179,423188932,183745968,150263512,99979974,1407,27,0,100479261,404321709842,79,420673167880,823210822915,908556,351128,123774
membench,1,pmem,rnd_prefetch,4000,45025.898438,108.410593103,0.001047,102743150,178794950,5152299320,419282,594783,184207,3175564,505425757,364385334,178425680,148210072,99990051,5340,0,0,100507322,404687689658,131,421432679357,825744853313,252488,702014,8162
