exec,run,node_kind,access_pattern,spinloop_iterations,throughput,seconds-time-elapsed,spinloop_duration,cache-misses,L1-dcache-load-misses,L1-dcache-loads,mem_load_retired.l1_miss,dTLB-load-misses,dTLB-store-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,l1d.replacement,l1d_pend_miss.pending,l1d_pend_miss.pending_cycles,l1d_pend_miss.fb_full,sw_prefetch_access.nta,sw_prefetch_access.prefetchw,sw_prefetch_access.t0,sw_prefetch_access.t1_t2,branch-misses,branches,context-switches,cpu-cycles,instructions,mem_load_retired.l3_miss,mem_load_l3_miss_retired.local_dram,mem_load_retired.local_pmm
membench,1,dram,rnd,500,9502.083008,26.717309695,0.000147,100965931,170434771,8138216755,101013085,9345,31231,98930031,101043544,2049616,2897266,172764006,31869035523,31845378654,146485638,0,1663,0,0,100263113,56074972079,33,103784499768,236504642322,98364015,98360878,0
membench,1,dram,seq_prefetch,500,39738.945312,18.708215588,0.000146,103030555,169575468,7740119074,2723787,3673,23070,147860,802823,2125598,2971978,172159457,157212313,77444709,147467324,100260470,6858,0,0,100380424,55506041204,29,72649742413,233295388494,136145,130631,0
membench,1,dram,pgn_prefetch,500,38599.578125,18.746953351,0.000146,107019883,177889687,7954046981,1050130,3589,23114,164366,354801,2041148,2945785,179322962,2139233408,1878808270,145779491,100159368,1384,0,0,100277090,55583787919,20,72831299174,233820362117,152504,154419,0
membench,1,dram,rnd_prefetch,500,27944.060547,19.768444338,0.000146,100776746,170775956,8349318825,1038924,9228,24054,163707,334928,2032471,2812822,171935547,1852940850,1800728179,146679391,100247979,6395,7918,0,100280070,56066466862,43,76805628332,237086879004,141481,130503,0
membench,1,pmem,seq,500,41758.621094,18.798301663,0.000146,104741576,172334260,7532766781,1523045,1662,27390,196590,814252,46515,2979877,172286786,412048774,330576183,147196622,0,7599,0,0,101276028,55539434762,15,72995599313,232884802288,187745,142077,20313
membench,1,pmem,pgn,500,2370.900146,58.591159033,0.000146,109345714,178080263,7714464527,102045586,14016,70369,296017,100413450,108300,3034686,180867177,156264106770,156163419331,146581563,0,1437,0,0,100219639,55535974647,81,227721928752,233158380711,98714896,791901,98219021
membench,1,pmem,rnd,500,2362.404053,58.743442434,0.000147,101140175,171923536,8137989744,101988866,15871,62525,286455,100354869,104903,2955304,176811354,155587171286,155302891049,148990045,0,3333,0,0,100362436,56033149581,77,228347115334,236313469352,98486102,135145,98298566
membench,1,pmem,seq_prefetch,500,37880.882812,19.081094542,0.000147,103368285,170193947,7684846877,991757,1485,38179,195864,802134,49045,2989088,170849180,672520356,583625799,150138580,99874948,1417,0,0,100012116,55382257264,27,74072684292,232972870620,787862,761485,180
membench,1,pmem,pgn_prefetch,500,6292.360352,32.271351288,0.000146,107203846,177893856,7942173344,1418155,6518,35679,236655,407884,67669,2925434,179323329,54757240737,54688787225,150434376,99946811,3808,2803,0,100282079,55531142206,57,125433256250,233471311185,185245,142686,13740
membench,1,pmem,rnd_prefetch,500,6039.115234,32.983912702,0.000146,100990179,171198979,8333803665,1388328,6265,51735,227033,386183,65736,2894160,172599823,55628422278,55552389498,151225305,99955857,1368,0,0,100077087,56003259344,48,128189817189,236909554385,788525,752882,1903
membench,1,dram,seq,1000,39495.171875,31.597947550,0.000275,104374300,173016130,7554905844,2757061,1462,36109,167747,455424,2029119,2957197,174117917,108632121,50703978,144787859,0,6080,0,0,100268431,105526282814,36,122788596723,432872539289,149407,149701,0
membench,1,dram,pgn,1000,9833.715820,39.209054646,0.000275,107206163,178366304,7768001548,103070301,11060,43514,98270678,100244039,1982638,2807101,179792914,31892058925,31856643323,149872687,0,1350,0,0,100290556,105612855442,62,152370841282,433176110502,98392302,98392394,0
membench,1,dram,rnd,1000,9512.941406,39.575417416,0.000275,100871299,171408835,8146339963,101390116,17632,44096,98249422,100219381,1931706,2963623,174585335,31841814847,31806800031,148572385,0,4547,0,0,100411636,106061146394,61,153781921176,436534367505,98977055,98536082,0
membench,1,dram,seq_prefetch,1000,39933.500000,31.564064575,0.000275,103616734,171148265,7747102314,1348426,1610,35908,150487,447876,2028379,2961887,173045447,102259756,43806967,145674517,100164581,1442,8321,0,100339986,105518090062,36,122630572813,433374945262,133067,133276,0
membench,1,dram,pgn_prefetch,1000,43781.722656,31.314970215,0.000275,106972628,178666530,7967793482,3138881,16748,35820,861382,399184,2032930,2963878,179951713,676329095,617818438,146841765,100160297,1375,0,0,100269192,105627971748,47,121684083333,433930116809,156292,155800,0
membench,1,dram,rnd_prefetch,1000,30486.847656,32.342091255,0.000275,100718939,170938482,8344272518,1394949,10187,36633,156853,374086,2119109,2894531,175579600,923420099,659560679,146665523,100119117,7152,0,0,100287844,106136798986,53,125648258561,437138221002,140174,133509,0
membench,1,pmem,seq,1000,42848.718750,31.592717888,0.000275,104750745,173236012,7523078792,1658542,1180,49761,207535,446069,63681,2919553,172302160,144700456,66854839,148299574,0,7191,0,0,100369357,105579697089,57,122790660174,432938111137,285435,829244,5288
membench,1,pmem,pgn,1000,2401.463379,70.909009531,0.000275,107452777,178851767,7756977899,104119131,20696,78241,317832,100429728,116457,3046681,180870777,154203124119,154104716061,145735523,0,2131,0,0,100494332,105555966009,69,275631112367,432975817794,98394161,139454,98196967
membench,1,pmem,rnd,1000,2371.620361,71.447328684,0.000275,101163696,173059603,8130960907,102253834,16937,79996,314773,100404964,129383,2944482,173787658,155020064230,154749093021,154786645,0,3464,0,0,100395911,106059394145,70,277733425620,436414887905,98389452,132928,98205863
membench,1,pmem,seq_prefetch,1000,38321.972656,31.880784340,0.000275,104680616,171030793,7725432709,1361793,2604,35458,209702,439243,62868,2923414,172336123,537311449,472622171,146387560,99856527,5227,0,0,100348302,105557448958,31,123904359608,433224049988,820628,788924,15
membench,1,pmem,pgn_prefetch,1000,10897.298828,38.427111934,0.000275,107219107,178006380,7927981555,1598214,13792,45743,1095877,1272756,73921,2923156,179329375,28693885740,28624899829,153152501,99895763,2983,0,0,100317873,105647444803,40,149357395922,433858785987,181201,135686,11933
membench,1,pmem,rnd_prefetch,1000,10305.575195,38.976689460,0.000275,100892737,171158215,8331031273,1481642,10006,42811,242705,395062,72788,2945327,173565585,28861750320,28802726257,145604002,99908928,1717,0,0,100369375,106122180481,41,151516887319,437143059646,806660,616314,2379
membench,1,dram,seq,1500,43058.589844,44.221597640,0.000404,102529268,172642103,7576274175,2076788,2551,48824,1079900,1377825,1996658,2799916,171024502,98551715,41440407,141438145,0,1381,0,0,100276573,155511082248,40,171840028487,632851453551,140631,138159,0
membench,1,dram,pgn,1500,9875.274414,52.033407292,0.000404,107201238,177904003,7747409688,101919959,12814,55939,98329225,100288163,2128718,2991215,184060741,32028365379,31714933270,146375936,0,7917,0,0,100288741,155621882585,89,202140873788,633136048485,98367177,98361358,0
membench,1,dram,rnd,1500,9449.642578,52.518827187,0.000404,100919821,172559758,8165256992,101872600,11795,57125,99055302,101095876,2051786,2847153,172909704,32123482340,32080615630,145571075,0,1362,12,0,100296383,156127071519,45,204099337542,636686753502,98325490,98328734,0
membench,1,dram,seq_prefetch,1500,39996.078125,44.437634897,0.000404,104505558,171108535,7740619492,1808323,2477,46040,157126,441376,2011240,2956018,178071540,370142997,106517808,151096498,100029154,7493,0,0,100338894,155554766036,67,172647124597,633319506040,138200,135432,0
membench,1,dram,pgn_prefetch,1500,46593.195312,44.046984184,0.000404,107008626,179277718,7974705974,1775851,10861,48547,181459,437280,2057262,2968697,179653455,399500122,128784136,144794549,100068173,1363,0,0,100288470,155624356159,52,171175628102,633949820188,154056,152958,0
membench,1,dram,rnd_prefetch,1500,31656.179688,45.085028379,0.000404,101938411,173177178,8359500931,1783461,10027,49357,158481,398277,1995159,2987724,174610452,113297818,53940756,146590024,100071173,3348,0,0,100306476,156150324424,65,175237366452,637254446164,827740,827014,0
membench,1,pmem,seq,1500,43034.410156,44.468275573,0.000404,102933151,171721970,7497916108,1991083,1011,63102,236147,458887,80247,2942239,171919813,129167330,56522412,149545157,0,1436,5158,0,100136585,155356094717,42,172843949563,632749904884,181891,133820,2328
membench,1,pmem,pgn,1500,2425.903320,83.348318150,0.000404,107542241,179499392,7760760251,102869948,24940,87100,351313,100482976,143214,2990243,182159673,152756194555,152446858734,147201073,0,7079,6,0,100404277,155605204504,73,324001997813,633128351544,98538606,138497,98321797
membench,1,pmem,rnd,1500,2408.133057,83.735472795,0.000404,101242737,173067867,8128351072,102775369,23212,103131,342047,100423639,154308,3026028,178581294,152740978591,152419013279,148148082,0,2250,0,0,102145325,156068733565,80,325466470012,636484594120,98493501,138567,98289166
membench,1,pmem,seq_prefetch,1500,39728.667969,44.656908577,0.000404,104274825,171292930,7745138025,1743596,2048,48165,231161,447560,70203,2942359,173331627,176048956,104757082,146408986,99909211,2806,7935,0,100561105,155560897549,41,173587083466,633518763856,175697,133877,5
membench,1,pmem,pgn_prefetch,1500,25900.722656,45.982917267,0.000404,107222280,178494773,7935895456,1815638,11158,62407,251392,435044,85138,2905754,179338872,6901912179,6815557149,153636129,99949767,1949,12,0,100320244,155706938334,46,178749772453,633781958620,892579,831961,16113
membench,1,pmem,rnd_prefetch,1500,21100.705078,46.886177211,0.000404,102733335,171062396,8335369915,1768987,20799,50459,259437,417880,85007,2957842,174233102,6565163412,6479223604,145904068,99970695,3480,0,0,100600796,156171954379,43,182256202030,637083923664,852638,803895,4039
membench,1,dram,seq,2000,43050.542969,57.102779086,0.000532,104337645,175562174,7579113918,4196616,2543,61677,172194,489123,2021622,3009917,175147421,115026009,48773506,145494018,0,1343,0,0,100411639,205551937536,63,221908611001,832989625416,138949,142918,0
membench,1,dram,pgn,2000,9830.730469,64.952735804,0.000532,107144898,178709472,7749289771,102269526,17992,69404,98360657,100349877,1946137,3023957,181806979,31933405098,31894570200,148652592,0,3275,6716,0,100351136,205550972821,88,252370460251,833279659921,98366721,98380696,0
membench,1,dram,rnd,2000,9494.789062,65.330803745,0.000533,100863618,172389851,8159217327,102136495,21002,70019,98352047,100972051,2104137,3054827,177137718,32009683914,31883050973,146967983,0,2507,0,0,100353047,206151392910,96,253888207133,836845217032,98354938,98356522,0
membench,1,dram,seq_prefetch,2000,39866.000000,57.308990063,0.000533,103781119,173316449,7768651090,3995783,2504,61594,151989,485065,2008524,3004590,174673067,109599977,45147579,146608211,100069296,1375,0,0,100362242,205537903718,55,222695687531,833403857724,130893,132392,0
membench,1,dram,pgn_prefetch,2000,46634.984375,56.914231601,0.000532,106978998,178744069,7958415566,3859079,31649,61634,1046342,476985,1971058,2837949,181446955,113759904,49398411,150844128,100085623,1337,0,0,100590278,205640079638,89,221195042356,833862725417,155491,153915,0
membench,1,dram,rnd_prefetch,2000,31684.753906,57.957330659,0.000533,100726302,171827207,8355082446,2106114,12983,62022,165169,425692,2049033,2899649,174407624,108111663,43775554,146716058,100052943,1437,8307,0,100291265,206068031800,51,225195499682,837173503920,142869,136266,0
membench,1,pmem,seq,2000,43049.933594,57.316475927,0.000532,102933911,172499631,7548034104,4123336,5775,60888,1137788,490858,94120,2936628,173886717,144658788,62707690,147176173,0,3275,31,0,100369771,205596850167,57,222804906673,833052534271,190018,134535,3766
membench,1,pmem,pgn,2000,2426.615234,96.211269966,0.000532,107598246,179747759,7752240030,104765171,27498,114432,854985,100557060,176634,3053938,182344422,152542915486,152440626281,152973168,0,3819,0,0,100470905,205600830295,95,374002969418,833260408275,98464757,137578,98247602
membench,1,pmem,rnd,2000,2407.104492,96.567383193,0.000533,101243392,173780967,8125329110,102952739,40704,115409,353255,100526401,164923,3031585,175807881,152462885042,152352348276,153034764,0,4148,2811,0,100767203,206077596974,84,375386057490,836500045037,98355723,129842,98148175
membench,1,pmem,seq_prefetch,2000,39779.179688,57.541812774,0.000533,103701240,171329052,7724005822,2039342,1567,76140,255463,483302,95209,3006124,176583601,458387538,177567416,147855547,99956773,1319,0,0,100426901,205437488086,55,223665458708,833400812508,187039,124801,15
membench,1,pmem,pgn_prefetch,2000,28320.566406,58.521897574,0.000532,107287506,178381197,7921956016,2163298,15703,77620,1098580,1294155,106368,2988001,180547782,5579557207,5509179967,153114374,99921480,2769,31,0,100336505,205713988522,53,227488923523,834125065228,206756,133810,15380
membench,1,pmem,rnd_prefetch,2000,22183.189453,59.546981635,0.000533,100958064,171610594,8281643261,2124623,29648,77105,284359,441327,113293,3086677,173941900,5703657487,5504640348,139783555,99932463,1488,0,0,100345544,206057298196,83,231476662727,837174421669,202768,142008,4773
membench,1,dram,seq,2500,43071.386719,69.977057470,0.000661,102539897,172781039,7571779671,2856607,2486,74424,164561,511222,2030818,2874311,174164236,120701789,53105295,147001559,0,1349,0,0,100859339,255503117711,99,271951957443,1032646685570,796893,500159,0
membench,1,dram,pgn,2500,9896.875977,77.748724713,0.000661,107159018,178859212,7759349007,102657438,21954,82263,98363158,100428220,2067713,2982964,182064855,31688079022,31679838863,147779766,0,1431,0,0,100381950,255648404357,113,302174302596,1033389435756,98347557,98348647,0
membench,1,dram,rnd,2500,9501.777344,78.188278491,0.000661,102744041,173671292,8164968490,102570435,18359,83055,98339031,100428280,2015183,3026696,176099585,31931596505,31871993650,144577715,0,4574,0,0,100409374,256113631742,67,303897758421,1036779970935,98976625,98975835,0
membench,1,dram,seq_prefetch,2500,39869.976562,70.181260485,0.000661,102979715,173148835,7765304303,2619904,1405,71979,154273,517888,1997497,3036360,176363813,114750491,47927774,147374670,100047869,4061,0,0,100405907,255562970489,101,272751307750,1033379623934,776812,772162,0
membench,1,dram,pgn_prefetch,2500,46636.984375,69.785089621,0.000661,107632805,179498426,7973762433,2542920,15990,74295,184613,518144,2022659,2907010,180543619,125396380,57793877,145029431,100052321,1387,0,0,100349202,255645599296,95,271193125864,1033723746474,817935,812287,0
membench,1,dram,rnd_prefetch,2500,31693.037109,70.827366203,0.000661,100637092,173723230,8366657475,2553882,16333,75053,1053112,1376910,2051028,3048469,175933466,122351189,50119489,144913209,100071968,1388,25,0,100362627,256154685941,99,275261067089,1037374853909,143619,142702,0
membench,1,pmem,seq,2500,43070.480469,70.208938970,0.000661,103062903,171890608,7526643077,4511014,8057,80641,330961,532425,119683,2936792,173251814,157386160,72917937,149297242,0,1400,12,0,100313597,255373760680,66,272923421622,1032583253133,203756,132819,4980
membench,1,pmem,pgn,2500,2435.319824,108.939183909,0.000661,107633272,180370986,7736760113,103497553,22799,127670,393172,100589854,181201,3044065,186348621,152249448002,151897712136,152917619,0,1437,12,0,100480425,255602177721,96,423479820390,1033284061546,98464725,137246,98210812
membench,1,pmem,rnd,2500,2421.626953,109.198704496,0.000661,103154551,178219724,8082020842,104211817,25674,127991,410434,100545203,193148,3058985,174727819,151527747137,151404346989,147760383,0,1524,0,0,100425734,256045512221,99,424426248727,1036392440399,98397933,129890,98164152
membench,1,pmem,seq_prefetch,2500,39734.371094,70.406841639,0.000661,104779710,175620131,7753799690,4231150,2493,105784,281816,522703,119830,2953376,174312571,182783307,99855124,152277051,99942530,6437,31,0,100399959,255602586908,71,273678498299,1033598817473,205500,133865,5
membench,1,pmem,pgn_prefetch,2500,34062.960938,70.791828100,0.000661,109159010,181547861,7938945176,2549482,37532,74334,312019,499526,123965,2970375,180746407,3250033705,3162970408,148690018,99970319,3087,0,0,100397610,255687488254,68,275186501909,1034057487121,434385,777958,16050
membench,1,pmem,rnd_prefetch,2500,25434.542969,71.824656308,0.000661,100953638,172653730,8333727908,2437296,22750,91933,1208749,1378588,127098,2985414,174764849,3228235833,3135468487,154322753,99959992,7139,50,0,100357844,256183422152,70,279202922567,1037431168909,200579,132853,5141
membench,1,dram,seq,3000,43074.910156,82.833018909,0.000790,102554696,174513217,7595784032,3186616,1804,87240,164994,1217732,2024962,2858378,173131667,184716510,53730584,139791187,0,1369,0,0,100418646,305559286309,108,321934049667,1232892238524,145422,139123,0
membench,1,dram,pgn,3000,9885.791992,90.651854841,0.000790,107164445,179521860,7762758660,103112523,21450,95223,98440857,100507644,1923530,3032753,183645330,31758394816,31718624716,148728996,0,3638,787,0,100403207,305659291381,136,352246708707,1233414441807,98502708,98506876,0
membench,1,dram,rnd,3000,9536.871094,91.023636929,0.000790,100904196,173315171,8158911681,103021321,40340,96243,99179855,101352099,1995470,2944618,176283452,31768769190,31707988168,149604903,0,1362,12,0,100398261,306145345277,132,353726101179,1236757897956,98445966,98437843,0
membench,1,dram,seq_prefetch,3000,39937.394531,83.056620316,0.000790,104234377,173867031,7765406616,2941957,1792,87359,159182,556389,2042279,3067849,176398114,126403811,53069547,145857113,100030218,3680,8670,0,100449231,305454385133,76,322728421844,1233490855997,137451,140071,0
membench,1,dram,pgn_prefetch,3000,46607.703125,82.673223749,0.000790,107040894,179836698,7955881176,2911475,23529,87214,204105,574049,2033443,2903864,182103448,138087423,63380528,148923124,100046689,5573,12,0,100397184,305604531299,115,321258959590,1233481015335,849000,157242,0
membench,1,dram,rnd_prefetch,3000,31684.935547,83.708500616,0.000790,100653838,172904183,8355008821,4597036,28224,87879,179202,516519,1955159,3060010,177162701,127145746,54481201,147505754,100042757,3600,31,0,100407791,306155020204,94,325263638509,1237353586389,152066,151238,0
membench,1,pmem,seq,3000,42984.906250,83.065263013,0.000790,103109949,173087917,7527960120,3110580,2224,102193,316691,514055,132234,2999540,174749779,163063034,65212332,147283520,0,1967,6341,0,100367851,305534314481,84,322873569233,1232884416237,227824,137480,5489
membench,1,pmem,pgn,3000,2454.986328,121.479589421,0.000790,107676362,181520905,7768892625,103909860,26564,125684,448512,100657566,204640,3110746,183764887,150765275416,150629749195,148666088,0,1905,0,0,100634984,305612104397,181,472228895374,1233237355987,99091214,804183,98177453
membench,1,pmem,rnd,3000,2429.806152,121.940084077,0.000790,101442904,174620615,8130773562,103711642,30922,134670,458171,100674525,199664,3036989,179325403,151276310443,150941259468,151762304,0,1412,12,0,100548659,306018596995,140,474032907987,1236602502418,98371256,131580,98161223
membench,1,pmem,seq_prefetch,3000,39809.378906,83.264958626,0.000790,103566047,172811095,7741451159,2924852,6222,86844,313013,528072,137696,3032030,175856765,189033095,86386532,148480153,99970481,5060,7165,0,100574500,305526359839,118,323671309249,1233400060917,205796,131604,10
membench,1,pmem,pgn_prefetch,3000,37965.031250,83.386707097,0.000790,109224075,178402502,7916570831,2960200,23464,101869,361942,631970,151801,3114598,182744733,2109589532,1996111774,140276975,99983972,1412,0,0,100277076,305505335878,120,324142081710,1233674857394,958443,790668,86181
membench,1,pmem,rnd_prefetch,3000,27725.099609,84.360515732,0.000790,101042000,173558295,8335211117,2711293,25744,87958,364859,536500,152744,3029571,175484619,1976065031,1867167274,148715828,99983950,5866,6330,0,100412102,306188677570,130,327895684160,1237273133843,220153,132396,6894
membench,1,dram,seq,3500,43076.527344,95.733062074,0.000919,102495937,174542803,7572042436,3512179,6832,100241,168061,659932,2028909,3081858,180056590,408687690,64464502,146284443,0,3826,0,0,100428671,355599231623,135,372020108237,1433228967956,139967,142141,0
membench,1,dram,pgn,3500,9963.390625,103.467628907,0.000919,107224600,180674717,7777336905,103382945,24154,108003,98456614,100554070,1984871,3036034,183807244,31487907620,31423469677,147191938,0,1430,5985,0,101012275,355571682520,90,401971063182,1433320805498,98400371,98408072,0
membench,1,dram,rnd,3500,9504.016602,103.952468652,0.000919,100854797,174571582,8174533911,103143564,26412,108749,98385705,100540610,1997739,3141028,177473228,31913246526,31867122954,145468910,0,3688,3976,0,100928767,356086450580,93,403889336843,1436770252902,98327531,98342596,0
membench,1,dram,seq_prefetch,3500,39959.003906,95.914116811,0.000919,103427455,174032040,7764975411,4849156,3041,100284,1055082,670661,2108618,2961008,175609206,132031743,53546143,147955232,100052728,6738,0,0,100451688,355456313516,96,372704583640,1433309396726,136713,129675,0
membench,1,dram,pgn_prefetch,3500,46545.746094,95.537043075,0.000918,107001612,182210471,7989660921,3374736,22022,100064,198978,580176,2070246,3072062,186461591,421240129,89312394,145890012,100056062,1350,0,0,100436451,355683935426,83,371273998032,1434014622615,162907,158209,0
membench,1,dram,rnd_prefetch,3500,31690.037109,96.569413977,0.000919,100677433,174732717,8375422268,3280128,29427,100611,178204,523157,1995528,3001699,177018331,131442385,58280817,147477738,100061296,1374,7135,0,100455262,356079360312,95,375257709248,1437213362987,146649,145227,0
membench,1,pmem,seq,3500,43035.410156,95.928069506,0.000918,103223681,174179206,7555635130,3480584,2410,99349,1218742,1506213,145835,3001260,175100476,182062334,79833059,148664278,0,3007,31,0,100497717,355567188527,139,372909924524,1433097167527,239295,137472,6446
membench,1,pmem,pgn,3500,2462.397949,134.227077828,0.000919,107683416,182179623,7775470678,104376930,64689,139116,1317777,101550542,225594,3111941,185198448,150328271983,150184804869,149392738,0,1875,43,0,100591956,355626002582,188,521762144497,1433317238943,98470273,134759,98226681
membench,1,pmem,rnd,3500,2435.716553,134.715371960,0.000919,101605380,174890649,8114048888,104855966,35124,138995,1329901,101334425,233088,3075612,176793839,150644549871,150532627560,149788423,0,1400,0,0,100601035,356016263440,117,523673795819,1436505179541,98569891,134538,98341465
membench,1,pmem,seq_prefetch,3500,39941.445312,96.126657821,0.000919,103629347,174107741,7759781744,3214654,7769,99804,1175773,1477840,163874,2998880,175060443,182205382,83320401,149067930,99981279,2638,0,0,100501388,355574971677,130,373665770539,1433483973930,226238,132999,0
membench,1,pmem,pgn_prefetch,3500,42615.554688,95.950374421,0.000918,107398022,180628850,7956399828,3126726,23475,99622,380691,587377,172437,3040202,182357635,1043040760,949948889,149942253,99957520,4889,37,0,100443778,355696827858,132,372997696690,1434085878845,235648,133116,16013
membench,1,pmem,rnd_prefetch,3500,29828.396484,96.979621093,0.000919,101062383,173666949,8368552438,3085677,25513,100771,407051,577540,174179,3026180,176278881,981161722,879472977,148289394,99991538,6311,0,0,100463027,356138584894,165,376988914003,1437039533745,889017,798128,7986
membench,1,dram,seq,4000,43075.800781,108.584728302,0.001047,104429956,174630282,7577463102,3995357,7255,113171,176147,603506,2025609,2958440,175103072,141630204,60861477,142265225,0,1343,0,0,101094704,405505611573,92,421895752614,1632449999751,776079,770162,0
membench,1,dram,pgn,4000,9855.814453,116.407604855,0.001047,107197945,184630189,7804205189,105607390,32621,120900,98443205,100617160,2029137,2989328,182685146,31883797968,31810046068,147180530,0,1418,43,0,100504719,405601503485,95,452336240193,1633270082207,98380410,98377776,0
membench,1,dram,rnd,4000,9439.206055,116.875636946,0.001047,100877464,175921239,8185632756,103810726,19489,121567,98403889,100595535,2061744,3111629,177301937,32208052330,32128437613,144724197,0,1387,0,0,101563179,406080769483,106,454220744450,1636769702637,99106172,98463098,0
