exec,run,node_kind,access_pattern,spinloop_iterations,throughput,seconds-time-elapsed,spinloop_duration,cache-misses,L1-dcache-load-misses,L1-dcache-loads,mem_load_retired.l1_miss,dTLB-load-misses,dTLB-store-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,l1d.replacement,l1d_pend_miss.pending,l1d_pend_miss.pending_cycles,l1d_pend_miss.fb_full,sw_prefetch_access.nta,sw_prefetch_access.prefetchw,sw_prefetch_access.t0,sw_prefetch_access.t1_t2,branch-misses,branches,context-switches,cpu-cycles,instructions,mem_load_retired.l3_miss,mem_load_l3_miss_retired.local_dram,mem_load_retired.local_pmm
membench,1,pmem,pgn_prefetch,0,4522.280273,25.148736606,0.000015,107180525,175705852,5128839983,1245060,7983,29008,224743,397136,54285,3094513,179941153,80653051633,80650561109,147767951,100061453,2108,0,0,91569,4321436898,22,97758608843,22928174524,194949,138228,33579
membench,1,pmem,rnd_prefetch,0,4458.336914,25.442041426,0.000015,100798050,170713766,5131773203,1173654,7594,18183,204319,357810,52750,2986328,175232058,81585933504,81373485133,150326238,100173574,1352,0,0,114149,4532177802,27,98897681240,25531516416,157441,128411,701
membench,1,dram,seq,500,51359.722656,17.830155706,0.000146,102500576,172321053,4632481233,1253031,2732,42893,185273,1632252,2056001,2943881,169942735,140716746,62601269,148432952,0,1364,0,0,100180071,54087744898,13,69252581722,123045436407,157683,155432,0
membench,1,dram,pgn,500,10398.429688,25.467146848,0.000145,107263010,178327467,5033989237,99668694,9237,53685,98549078,100606904,2097134,2918848,177906889,31682116230,31595891511,144963392,0,1385,2765,0,100099442,54329199082,50,98885263529,123098355286,96997555,97001572,0
membench,1,dram,rnd,500,10119.316406,25.767471145,0.000146,101002107,171981312,5033104195,100992392,3252,52670,98241328,100364130,2048062,2918443,170491165,31922206465,31872069270,147290512,0,1385,2758,0,100138387,54554578621,27,100084597225,125538308268,98435209,98434767,0
membench,1,dram,seq_prefetch,500,51254.453125,17.813370469,0.000145,103113057,171708076,4729453627,2780934,6885,48308,981796,766786,2059372,2942955,170873084,138056917,60250717,147763657,100147725,1382,0,0,100230869,54102057802,13,69181092550,123222508738,139402,142242,0
membench,1,dram,pgn_prefetch,500,41100.371094,18.291422796,0.000145,108806783,180080631,5125468712,1166539,17391,43752,271920,431809,2050503,2869049,176643543,2040398459,1983339761,147112417,100133929,1393,12,0,100221480,54407746276,28,71057997895,123211106469,393447,889215,0
membench,1,dram,rnd_prefetch,500,38489.562500,18.484036045,0.000146,102471565,171956171,5125688378,994384,5107,65728,165263,326839,2045842,2857261,170507269,1903209828,1850010255,146731708,100152792,1411,0,0,100228459,54607546863,16,71795697389,125655907775,844700,842573,0
membench,1,pmem,seq,500,49706.308594,18.131983178,0.000146,102765715,170063668,4627573093,1161268,1593,21879,192814,1378625,60747,3122542,173278632,488202595,316927083,149832238,0,1321,0,0,100348498,54147519494,12,70385628363,123125942499,172407,127236,18827
membench,1,pmem,pgn,500,2401.633789,57.716762055,0.000145,107414946,177529245,5035557053,102188599,11266,67307,1176462,101266644,101385,3112454,180890430,155996332089,155935529667,148994040,0,3807,0,0,100337755,54361803552,46,224341216225,122940375850,98575376,133726,98393950
membench,1,pmem,rnd,500,2379.045166,58.140700711,0.000146,101313524,171184319,5041353788,102014974,8172,67405,276126,100359120,108968,3150445,178230323,156963003397,156733809465,150854108,6,1375,0,0,100310251,54566925431,54,225906612067,125451912810,98665730,128771,98479864
membench,1,pmem,seq_prefetch,500,47496.371094,18.199422178,0.000145,105097410,172636270,4735259664,1110467,1424,22054,194352,780154,49068,3154224,173170266,764529917,674656861,150940485,100247892,1381,0,0,100371082,54167091211,21,70663363762,123243508159,157010,133369,254
membench,1,pmem,pgn_prefetch,500,6375.813965,31.870224402,0.000146,107141491,176758252,5133602546,1543021,9653,35628,222738,483146,59114,3074499,179916003,55683031312,55623062428,145564040,100105245,2141,2385,0,100284244,54386608436,27,123890178265,123067298938,269811,133644,99758
membench,1,pmem,rnd_prefetch,500,6213.400879,32.195702099,0.000146,102591628,173909452,5132252964,1326653,9810,36181,229738,379768,62387,3091222,173183905,56600244581,56571714904,150339794,100176248,1437,0,0,100329987,54616262868,31,125155398355,125660338325,163870,750379,1841
membench,1,dram,seq,1000,51496.539062,30.703155639,0.000274,104191439,175184501,4653108266,3396018,2425,57204,165218,475726,2017187,2869854,171092599,101892691,42563163,148213971,0,1368,0,0,100182193,104078173027,41,119237180881,223069090048,148304,147667,0
membench,1,dram,pgn,1000,10332.808594,38.390052439,0.000274,108995555,179202903,5041523318,101647702,8328,62601,98555536,100483510,2075543,2909388,178584826,31923304489,31835847544,143806811,0,1399,0,0,100224903,104381853299,52,149167618887,223126143161,99134863,99132435,0
membench,1,dram,rnd,1000,10063.932617,38.685908334,0.000274,102798967,172370983,5039234509,99899364,8671,67873,98296755,100320526,2061004,2919783,171472211,32128692781,32070335815,147785289,0,1380,0,0,100200136,104578702250,64,150284947825,225522473826,97555959,97570642,0
membench,1,dram,seq_prefetch,1000,51349.359375,30.673207888,0.000274,103075287,173137227,4748976020,1411428,3134,40838,148048,528182,2053851,2881299,170501375,100732350,41523919,143008223,100054719,1398,6,0,100160702,104037970891,35,119180502778,223136830042,327116,140211,0
membench,1,dram,pgn_prefetch,1000,47449.605469,30.829157220,0.000274,107059450,179006669,5135411344,1542153,11460,59243,316659,1418046,2070318,2912089,177602882,732612491,675083883,147498432,100063886,1382,0,0,100195439,104379000356,40,119801250773,223213209217,261882,263220,0
membench,1,dram,rnd_prefetch,1000,43339.910156,31.045166346,0.000274,100690194,172852194,5143553859,1386986,14442,57927,162608,357267,2052832,2877534,171194762,971417314,714205632,145274434,99976413,1408,0,0,100157275,104557154574,61,120640529926,225639738580,141296,144499,0
membench,1,pmem,seq,1000,51087.968750,30.956638294,0.000274,102911600,169576214,4627735008,1591307,2140,34625,211034,579493,62682,3071925,172801554,214574787,131085238,151090841,0,3736,7591,0,100344611,104221912475,24,120312957930,223147165508,180229,132759,11736
membench,1,pmem,pgn,1000,2420.186523,70.263796200,0.000274,107519582,178968500,5040834005,102536600,19826,92056,338174,100495076,127800,3165654,181752359,154805168711,154735568744,146874938,6,1692,6736,0,100355071,104397881176,52,273095842772,222992280222,98655328,130759,98466127
membench,1,pmem,rnd,1000,2410.560547,70.474354821,0.000274,101183892,171767958,5045687398,102383079,10602,81269,316186,100412302,124084,3156233,175195468,154697711199,154596828597,148875371,0,2555,0,0,100348758,104581111570,66,273958124401,225497807613,99075423,131020,98296428
membench,1,pmem,seq_prefetch,1000,49716.714844,30.965333123,0.000274,103385964,170619202,4734423010,1361584,1111,34828,208339,492796,57830,3051418,172374281,385295335,310351548,149072634,100151333,1429,7620,0,100253903,104145088540,28,120348339001,223253562491,162158,131551,15
membench,1,pmem,pgn_prefetch,1000,11144.398438,37.936115383,0.000274,107201889,176003311,5136284490,1686186,9221,41229,252523,514639,87194,3123561,183530160,29880430748,29535967404,146369010,99959038,3747,0,0,100315863,104450776177,41,147465993165,223171193755,281155,133707,112046
membench,1,pmem,rnd_prefetch,1000,10761.664062,38.266376394,0.000274,100806383,172386213,5146253264,1516749,11021,41799,238578,389040,67349,2997558,171632599,30181892553,30120800794,148902342,100142981,1467,10275,0,100263653,104624916804,35,148729087943,225751901521,173703,133282,2784
membench,1,dram,seq,1500,51606.617188,43.573762784,0.000403,102560177,173623970,4645866083,2022264,2017,74734,157600,429316,2068414,2913395,171528590,98505532,39721790,145754439,0,1392,0,0,100212244,154018206001,30,169272849947,323056805300,791304,140949,0
membench,1,dram,pgn,1500,10311.041992,51.302400815,0.000403,109082607,182807917,5065632966,103437475,13988,85459,98501532,100536225,2072882,2939172,179099151,32076320742,31985488648,148486510,0,1400,0,0,100263601,154366533702,72,199284672379,323031319478,98499066,98504599,0
membench,1,dram,rnd,1500,10183.781250,51.439048497,0.000403,100963466,173084407,5051854704,101894446,10812,111747,98411380,100405838,2081406,2966268,175882486,31950417607,31688137849,145109876,0,1413,0,0,100277026,154586842728,44,199884904977,325593378300,98403092,98397266,0
membench,1,dram,seq_prefetch,1500,51389.308594,43.536518820,0.000403,103124839,173415644,4748517129,1838640,4224,83751,155912,421925,2066945,2928265,175121800,363051652,71842739,144374580,100034705,1376,0,0,100247844,154092561841,50,169191658781,323206386709,142053,144249,0
membench,1,dram,pgn_prefetch,1500,50789.472656,43.564780433,0.000403,107045080,179315485,5139400086,1941839,11534,72071,288323,525003,2064440,2906373,177243231,150570089,90717638,147248289,100045859,1373,6713,0,100255685,154334597708,60,169266082909,323188114286,263011,259965,0
membench,1,dram,rnd_prefetch,1500,46163.273438,43.776218183,0.000403,100714086,173494883,5145856970,1848514,13567,77201,162020,388055,2069407,2954219,171491190,111647522,53585071,144619583,100024055,1367,0,0,100248065,154539623610,59,170116175286,325593696430,847567,714675,0
membench,1,pmem,seq,1500,51559.789062,43.782275381,0.000403,102833337,171083266,4629113711,1956986,674,47317,233538,465207,81085,2919276,172419102,121100520,54796190,146823367,0,1405,0,0,100361267,154138973394,69,170174374064,323100249912,835543,786971,3455
membench,1,pmem,pgn,1500,2448.849121,82.648280113,0.000403,107472796,179503670,5051443907,102881294,5065,89281,362313,100561321,146086,3199883,181713118,153149669864,153008138771,145257226,0,1369,0,0,100795919,154396823318,103,321275381099,323075099957,98588172,138769,98385877
membench,1,pmem,rnd,1500,2436.818115,82.881064575,0.000403,101236765,172044960,5045901639,101086029,9672,94390,316556,100447605,127850,3197839,176287929,152992836308,152937030908,147396216,0,1368,0,0,100397497,154582448784,118,322183480269,325501389035,97585392,792872,96712937
membench,1,pmem,seq_prefetch,1500,50954.296875,43.775427528,0.000403,103437231,171474041,4735364343,1774488,705,47491,226760,445632,73903,2988050,172417695,184614603,112673941,144930224,100082200,1380,0,0,100260978,154111015834,45,170158498226,323228728842,801814,433150,0
membench,1,pmem,pgn_prefetch,1500,27017.388672,45.521548829,0.000403,107173151,177037533,5136025958,1825548,10388,49251,1091098,1379897,83934,3092128,181049458,7127136471,7036752924,146823004,100059358,1363,12,0,100326767,154457602603,49,176957934813,323261582020,297568,138498,117700
membench,1,pmem,rnd_prefetch,1500,25940.189453,45.690774034,0.000403,102663022,172572674,5138709953,1698953,14896,49276,262841,415677,86514,3004262,172556812,6971047337,6900037988,145374598,100087749,1387,0,0,100297566,154681165740,43,177614254250,325802511688,557547,750596,3977
membench,1,dram,seq,2000,51539.933594,56.449253550,0.000532,102530458,174600991,4656660958,2513434,2647,113983,162900,472187,2075046,2948387,171497150,109299828,112300527,144499843,6,1413,0,0,100310928,204102083617,55,219329738071,423055146468,146801,142530,0
membench,1,dram,pgn,2000,10302.133789,64.184135122,0.000532,107250574,181519282,5056429191,102370876,19888,127066,98524851,100571337,2063294,2960709,177872520,32084574869,31989268024,147162041,0,1387,0,0,100312697,204428612131,83,249399276676,423090301251,99173287,99175359,0
membench,1,dram,rnd,2000,10289.467773,64.223105108,0.000532,100968797,174808962,5054151414,102248279,15749,90407,99245432,101267481,2081065,2989238,171797802,31323467756,31263149004,144034071,0,1387,0,0,100302558,204602117109,96,249549838806,425614486574,98409414,98411516,0
membench,1,dram,seq_prefetch,2000,51363.230469,56.423113594,0.000532,103208126,174380624,4752336544,2160917,4387,88038,1031195,1350945,2052447,2924494,172608122,101858335,39110920,146922697,100021716,1400,0,0,100302503,204092028894,83,219225020748,423187854986,139986,140664,0
membench,1,dram,pgn_prefetch,2000,50805.132812,56.431210482,0.000532,107084901,180288715,5147640746,2333490,31823,105575,290451,734760,2081733,2984259,182692498,360883417,79607957,144282231,100022329,1444,25,0,100257970,204391137491,45,219279556299,423246783073,261966,264081,0
membench,1,dram,rnd_prefetch,2000,46229.863281,56.664351784,0.000532,100692831,174420906,5155054631,2185995,18513,82366,162365,421235,2071284,2923580,172795589,100143531,40507319,147954573,100014910,1424,8735,0,100255366,204592533622,71,220109435547,425680793967,143291,141266,0
membench,1,pmem,seq,2000,51501.367188,56.652422644,0.000532,102872138,171713103,4640389171,2303095,2204,60236,236688,485978,95075,2925058,172367572,135313706,98431417,148806755,0,1506,2401,0,100351739,204152533463,44,220217325944,423147905305,197242,131553,3808
membench,1,pmem,pgn,2000,2462.812988,95.288142827,0.000531,109390081,179556391,5050326232,103280685,15197,109803,367298,100602630,148523,3168869,183208988,152110663247,151991978018,146934297,0,2162,0,0,100471356,204425962892,73,370371418840,423016209055,99216785,790388,98332291
membench,1,pmem,rnd,2000,2457.283936,95.415884022,0.000532,101249220,173829771,5057595651,104835409,13272,110129,1187202,100501194,140214,3103913,175146364,151783230994,151729393201,144049158,0,1412,0,0,101009480,204583200270,82,370909104665,425613426093,98458793,127223,98243254
membench,1,pmem,seq_prefetch,2000,50955.726562,56.673541506,0.000532,103583419,171219214,4741695516,2143315,6902,60414,266187,468481,110914,3112544,174567762,197755085,107836150,148514477,100014947,4272,0,0,100303900,204120203994,78,220195405856,423201546863,802547,134987,40
membench,1,pmem,pgn_prefetch,2000,29778.789062,58.056419256,0.000531,107225355,177590738,5135946077,2152422,14757,61809,293668,578131,104002,3120126,181051097,5712076935,5631764283,148384093,99956692,6504,9545,0,100337539,204500491557,73,225673819574,423259885438,306549,139947,116138
membench,1,pmem,rnd_prefetch,2000,28030.597656,58.274437354,0.000532,100854648,172115340,5143224418,2031901,12906,62140,291118,451046,103986,3019506,172644792,5700255342,5618568573,144707456,100052609,1343,0,0,100305676,204588001283,48,226518778961,425721551160,866946,135274,4605
membench,1,dram,seq,2500,51575.769531,69.316856728,0.000661,102549513,173749990,4650544555,2851840,4026,95236,981421,1343808,2056308,2944520,172346849,115029753,52698250,147008926,0,1381,0,0,100335990,254069054895,57,269286095871,523093196400,157682,151459,0
membench,1,dram,pgn,2500,10324.766602,77.024599557,0.000660,107210165,181352725,5059825780,101253005,13711,105958,99375940,101460911,2064457,2967249,178855711,31980176198,31890817631,148195535,0,1356,0,0,100381630,254423894992,97,299296191878,523112198513,97025928,97024970,0
membench,1,dram,rnd,2500,10211.122070,77.170697434,0.000661,100883685,175063320,5062386720,102702031,12788,118847,98434745,100526487,2085725,2953801,172933262,31665009414,31588654445,143955139,0,1399,0,0,100277482,254550966032,124,299893573370,525560235997,98621964,98378444,0
membench,1,dram,seq_prefetch,2500,51290.730469,69.296180633,0.000660,105100622,176956842,4760043534,2520061,3106,101230,167775,516364,2060180,2943307,172795597,111351199,44816141,147654128,100035814,1368,12,0,100430095,254119907009,110,269265008130,523261947542,145415,371009,0
membench,1,dram,pgn_prefetch,2500,50863.562500,69.312191376,0.000660,107001600,180334272,5151831318,4512742,20982,95663,1114142,616354,2069278,2951538,178524275,153005362,84860971,146866410,100037838,1368,0,0,100282345,254378543053,128,269270020130,523180786435,270293,267906,0
membench,1,dram,rnd_prefetch,2500,46224.625000,69.522463454,0.000660,100713140,174790494,5156640831,2513590,35103,100086,1030657,1338151,2062333,2972855,172629705,108769263,45688040,144343590,100021729,1394,0,0,100279647,254578434723,86,270148817604,525657571850,150924,149626,0
membench,1,pmem,seq,2500,51542.964844,69.527567574,0.000660,102959697,171417942,4641871190,2671525,1860,73153,354084,1370055,117238,3086108,174802234,159451430,70440232,149770573,0,1356,0,0,100398089,254171668175,53,270271129335,523192631771,208816,132248,4246
membench,1,pmem,pgn,2500,2471.231445,108.035130301,0.000660,107708784,180502552,5058010013,102039560,17932,123000,423971,100702307,201157,3223887,187177943,151861107601,151488218959,146844832,0,2144,0,0,100512914,254409862419,123,419921137417,523056281546,97176452,134026,96933503
membench,1,pmem,rnd,2500,2466.963379,108.127033814,0.000661,101271011,174513938,5064162241,103365902,13740,121804,934682,101447898,186876,3178376,175276122,151095895031,151032780538,141557910,0,1381,0,0,100461154,254610976667,115,420325399034,525618811524,98478287,134456,98256116
membench,1,pmem,seq_prefetch,2500,51256.632812,69.514268289,0.000660,103603888,172556244,4754636028,4268549,6789,73638,856672,483474,115253,3135540,175243938,183481356,91411702,146176493,100064023,1394,0,0,100412911,254188927342,55,270198679703,523235273421,197815,128783,0
membench,1,pmem,pgn_prefetch,2500,36182.628906,70.331385408,0.000660,107263450,178814070,5150648520,2611899,17900,74145,331620,1487640,142490,3147346,181967186,3329715152,3246070111,147406749,100027164,1494,0,0,100351568,254477211848,62,273402198890,523282119093,315393,135617,120719
membench,1,pmem,rnd_prefetch,2500,33623.976562,70.558115815,0.000660,100922221,171694100,5142619765,2419257,20612,74380,303396,450647,118547,3124302,175189547,3359986224,3273365400,149995204,100051673,1418,7993,0,100335988,254677524548,63,274266503673,525819980898,205629,129443,5609
membench,1,dram,seq,3000,51524.613281,82.179403207,0.000789,102650259,175042238,4662999100,3258903,4923,112839,171991,560532,2076301,2974823,174251140,123177956,53708595,144531689,0,1412,0,0,100389790,304081167674,69,319329350582,623057528697,846639,847533,0
membench,1,dram,pgn,3000,10337.659180,89.895436317,0.000789,109027176,184170085,5066272106,103293540,16486,119830,98532755,100646578,2046166,2957704,178654232,32007547284,31898192736,146462934,0,1368,0,0,100434640,304429770087,105,349312729863,623180606103,98565972,98718930,0
membench,1,dram,rnd,3000,10126.317383,90.116323311,0.000789,100927394,175307598,5055375407,103103610,21319,157927,99280422,101396696,2049922,2976036,173162954,31940177878,31862038637,147222138,0,1400,0,0,100822317,304606469209,123,350208885611,625538750771,98384769,98390168,0
membench,1,dram,seq_prefetch,3000,51415.203125,82.153467056,0.000789,103226516,174954576,4760108005,2881421,6127,113666,159239,545220,2077608,3003276,173022079,118369903,48868925,144604994,99974621,1462,8721,0,100356869,304051040050,67,319177465796,623139851525,138558,138407,0
membench,1,dram,pgn_prefetch,3000,50802.890625,82.186363663,0.000789,108894912,181628813,5158010928,3102518,26726,109081,304206,645568,2048869,2974133,179426838,158163687,90318050,147753182,100039330,1399,12,0,100382442,304369196368,101,319301048445,623044947575,912685,911197,0
membench,1,dram,rnd_prefetch,3000,46221.082031,82.393569979,0.000789,102621251,176661841,5158311931,2887900,26903,87186,167484,498917,2084605,3003788,173398017,117664338,50032101,144737647,100006883,1443,56,0,100278881,304554961005,68,320136635518,625659512035,481447,823747,0
membench,1,pmem,seq,3000,51573.691406,82.384568063,0.000789,104910479,172287151,4638200788,3134592,2824,86270,323803,537598,141163,3214260,174844700,174104542,69582614,146500795,0,1424,0,0,100550669,304159561030,107,320246997492,623166382397,853774,765750,5303
membench,1,pmem,pgn,3000,2480.115479,120.742379583,0.000789,107729938,181932306,5064966578,102433243,29710,147734,452897,100653339,209100,3305804,186837926,151371627895,151022621754,146424388,0,1381,43,0,100546423,304443078126,97,469371888536,623146745126,97158495,135095,96901408
membench,1,pmem,rnd,3000,2476.104980,120.842866293,0.000789,101271584,175038592,5063176413,103882700,15373,136853,447484,100653105,210163,3222800,179691637,150776363271,150450208518,145012430,0,1375,0,0,100507631,304643827205,94,469754967006,625585801693,98471798,134160,98249230
membench,1,pmem,seq_prefetch,3000,51196.906250,82.378418799,0.000789,103786220,172525225,4744851861,2802815,5004,86076,301510,551814,120660,3145131,175709834,185398475,88270994,146593087,100064006,1355,0,0,100424017,304122540717,115,320152056898,623129490988,842823,759720,0
membench,1,pmem,pgn_prefetch,3000,41118.015625,82.852338381,0.000789,107284356,181535338,5164349608,2899253,15728,86655,341160,639488,134763,3042762,179872034,2044597134,2018647881,142224429,100030511,1531,0,0,100359086,304402612297,61,322005828491,623223706030,331588,136498,122023
membench,1,pmem,rnd_prefetch,3000,37979.621094,83.091857552,0.000789,102856169,173630764,5150324480,2785939,26978,87034,347005,509473,146616,3163080,175655460,2036272726,1932143040,146211667,100062132,1374,0,0,100379143,304694295775,89,323002113747,625877219472,814612,807177,6482
membench,1,dram,seq,3500,51505.453125,95.092977676,0.000918,104331034,178029079,4657626910,3478749,7311,151968,185620,683587,2052217,2988627,174531232,141648974,70137102,147141220,0,1399,18,0,100600582,354172635849,77,369443845408,723274027255,153728,742339,0
membench,1,dram,pgn,3500,10307.001953,102.803911548,0.000918,108067262,184957765,5080312030,105326994,18905,136829,98531033,100715273,2058725,3002048,180482103,32138492717,32027393331,147221096,0,1400,0,0,100499666,354356220955,137,399388993934,723075611168,98539552,98544106,0
membench,1,dram,rnd,3500,10095.407227,103.024269332,0.000918,100949398,176596619,5066198200,101855822,15369,148626,99211498,101422902,2052760,3032562,174096666,32056709803,31973193392,148096162,0,1394,12,0,100463380,354622157920,130,400330646297,725647627997,96885388,96886349,0
membench,1,dram,seq_prefetch,3500,51261.125000,95.042451501,0.000918,103299004,175744656,4760679680,3259926,7407,150963,173673,574192,2066605,2981785,177236599,399410158,120738777,147556279,100010487,1413,12,0,100462531,354135612730,124,369303066130,723312125163,139241,136533,0
membench,1,dram,pgn_prefetch,3500,50830.828125,95.047205777,0.000918,107060233,181971289,5166131910,3410233,26297,132480,293539,663761,2090250,3028513,180278842,318880085,163725879,145861415,99996059,1400,0,0,100382507,354334242225,79,369299823560,723152915597,264473,262099,0
membench,1,dram,rnd_prefetch,3500,46213.667969,95.276350014,0.000918,100712977,176204865,5164627756,3257914,28330,123867,175908,532575,2076769,3004988,174019460,125651212,55025385,147454824,100004611,1380,0,0,100389324,354568302935,122,370237555704,725723931365,863197,338934,0
membench,1,pmem,seq,3500,51568.109375,95.279489892,0.000918,103224739,172954931,4661214235,3438097,2561,99233,329378,618935,149571,3193406,177411655,191866243,86894586,144939637,0,1505,0,0,100461926,354164007733,82,370381945218,723024357806,852817,751909,6370
membench,1,pmem,pgn,3500,2491.166748,133.437021297,0.000918,107747756,180190537,5058206263,104221643,18597,151770,466191,100691574,221944,3319715,188316467,150679695888,150307086171,148781459,0,1419,31,0,100627544,354428546923,103,518710820737,723108253961,98660205,136261,98393783
membench,1,pmem,rnd,3500,2486.003662,133.559404835,0.000918,101365792,175257189,5066070841,102617441,14726,150003,477379,100683312,228581,3237590,177507326,149998783580,149887504530,143620395,0,1480,6343,0,100523180,354673223714,106,519186097928,725715398334,96970234,133307,96730334
membench,1,pmem,seq_prefetch,3500,51247.675781,95.246873629,0.000918,103975210,173354788,4752233874,3241497,3691,99112,327124,564222,166649,3226435,176333310,396593132,148436487,145985690,100020065,1350,0,0,100472887,354177357021,81,370254873087,723343166723,220604,132432,0
membench,1,pmem,pgn_prefetch,3500,45997.695312,95.468291895,0.000918,107325759,180519818,5155810022,3257785,20642,99209,374075,675815,155090,3012729,180638067,1062624994,976293365,145515195,100042320,1412,793,0,100418709,354408118998,73,371120355243,723212960011,347242,135228,120417
membench,1,pmem,rnd_prefetch,3500,42123.746094,95.702484667,0.000918,102950336,176570353,5170757008,4704722,25387,99476,375912,521586,163932,3227042,176491371,1041288326,934182928,144850650,100052362,1400,0,0,100525684,354642622117,117,372038552969,725844283943,235546,135691,7895
membench,1,dram,seq,4000,51562.976562,107.934553502,0.001047,102564336,176286532,4663242102,4019707,7376,164113,180182,640864,2055577,2991837,179312623,417863037,63936959,148457335,0,1425,25,0,100476438,404107438662,87,419397392986,823159729780,142349,147915,0
membench,1,dram,pgn,4000,10304.520508,115.677992986,0.001046,107261319,183221511,5067376395,102436595,16140,188281,98549660,100739035,2050538,3000250,181362929,32137688593,32022675063,147830329,0,1380,12,0,100491433,404332865692,148,449462179951,823035429929,97675495,97656313,0
membench,1,dram,rnd,4000,10268.648438,115.722911934,0.001047,100948298,176046857,5064105580,103777629,17688,157500,99265192,101469842,2055835,3016383,175731290,31404189893,31324200761,144962718,0,1387,12,0,100506168,404539533592,117,449635884112,825579329921,98410811,98406252,0
