run,node_kind,access_pattern,spinloop_iterations,throughput,cache_misses
1,pmem,seq_prefetch,300,33990,107345939
1,pmem,rnd_prefetch,300,27586,105827097
1,pmem,pgn_prefetch,300,25673,111936256
1,dram,seq,350,37397,106966508
1,dram,rnd,350,9414,105387403
1,dram,pgn,350,9596,111544688
1,dram,seq_prefetch,350,33932,106929887
1,dram,rnd_prefetch,350,30102,105352808
1,dram,pgn_prefetch,350,33244,111552043
1,pmem,seq,350,37147,107305452
1,pmem,rnd,350,2451,105743545
1,pmem,pgn,350,2467,111864831
1,pmem,seq_prefetch,350,33955,107330147
1,pmem,rnd_prefetch,350,28801,105669982
1,pmem,pgn_prefetch,350,26752,111933661
1,dram,seq,400,35714,106973368
1,dram,rnd,400,9439,105318801
1,dram,pgn,400,9629,111814745
1,dram,seq_prefetch,400,34036,106949120
1,dram,rnd_prefetch,400,30093,105329450
1,dram,pgn_prefetch,400,32840,111536492
1,pmem,seq,400,37341,107366789
1,pmem,rnd,400,2449,105788681
1,pmem,pgn,400,2470,111921041
1,pmem,seq_prefetch,400,34048,107377825
1,pmem,rnd_prefetch,400,29542,105586476
1,pmem,pgn_prefetch,400,27300,111718873
1,dram,seq,450,37369,106945093
1,dram,rnd,450,9529,105375737
1,dram,pgn,450,9619,111532598
1,dram,seq_prefetch,450,34258,106927958
1,dram,rnd_prefetch,450,29940,105460487
1,dram,pgn_prefetch,450,33101,111609798
1,pmem,seq,450,37133,107414329
1,pmem,rnd,450,2448,105811125
1,pmem,pgn,450,2471,111958669
1,pmem,seq_prefetch,450,34199,107454836
1,pmem,rnd_prefetch,450,29940,105655565
1,pmem,pgn_prefetch,450,27746,111788728
1,dram,seq,500,37188,106988164
1,dram,rnd,500,9433,105388860
1,dram,pgn,500,9623,111562812
1,dram,seq_prefetch,500,34013,106957575
1,dram,rnd_prefetch,500,29940,105429024
1,dram,pgn_prefetch,500,33090,111602265
1,pmem,seq,500,36683,107496359
1,pmem,rnd,500,2448,105857904
1,pmem,pgn,500,2463,111994456
1,pmem,seq_prefetch,500,33898,107472300
1,pmem,rnd_prefetch,500,29967,105630758
1,pmem,pgn_prefetch,500,27770,111792259
2,dram,seq,0,37453,106911537
2,dram,rnd,0,9458,105264099
2,dram,pgn,0,9536,111437402
2,dram,seq_prefetch,0,35149,106899190
2,dram,rnd_prefetch,0,17699,105436573
2,dram,pgn_prefetch,0,18109,111666023
2,pmem,seq,0,36832,107098360
2,pmem,rnd,0,2449,105539831
2,pmem,pgn,0,2467,111629961
2,pmem,seq_prefetch,0,34650,107048968
2,pmem,rnd_prefetch,0,4829,105601671
2,pmem,pgn_prefetch,0,4752,111768827
2,dram,seq,50,37537,106879295
2,dram,rnd,50,9335,105292654
2,dram,pgn,50,9622,111451708
2,dram,seq_prefetch,50,35549,106918074
2,dram,rnd_prefetch,50,25087,105497705
2,dram,pgn_prefetch,50,27739,111702951
2,pmem,seq,50,36818,107139237
2,pmem,rnd,50,2453,105570664
2,pmem,pgn,50,2469,111712587
2,pmem,seq_prefetch,50,34977,107099444
2,pmem,rnd_prefetch,50,5690,105618556
2,pmem,pgn_prefetch,50,5582,111792656
2,dram,seq,100,35932,106959258
2,dram,rnd,100,9457,105341143
2,dram,pgn,100,9652,111481453
2,dram,seq_prefetch,100,33806,106913878
2,dram,rnd_prefetch,100,26730,105560443
2,dram,pgn_prefetch,100,29103,111692366
2,pmem,seq,100,34129,107147417
2,pmem,rnd,100,2460,105546963
2,pmem,pgn,100,2469,111734028
2,pmem,seq_prefetch,100,33433,107211559
2,pmem,rnd_prefetch,100,7110,105654678
2,pmem,pgn_prefetch,100,6917,111812045
2,dram,seq,150,35498,106887749
2,dram,rnd,150,9550,105359435
2,dram,pgn,150,9716,111511160
2,dram,seq_prefetch,150,33738,106905292
2,dram,rnd_prefetch,150,27995,105334211
2,dram,pgn_prefetch,150,30883,111503136
2,pmem,seq,150,33134,107222594
2,pmem,rnd,150,2461,105581420
2,pmem,pgn,150,2475,111768914
2,pmem,seq_prefetch,150,33715,107193041
2,pmem,rnd_prefetch,150,9207,105616650
2,pmem,pgn_prefetch,150,8884,111822871
2,dram,seq,200,37369,106963328
2,dram,rnd,200,9325,105355214
2,dram,pgn,200,9668,111552653
2,dram,seq_prefetch,200,34059,106920917
2,dram,rnd_prefetch,200,29129,105341675
2,dram,pgn_prefetch,200,31635,111512911
2,pmem,seq,200,36968,107225392
2,pmem,rnd,200,2453,105667944
2,pmem,pgn,200,2471,111784407
2,pmem,seq_prefetch,200,33875,107216175
2,pmem,rnd_prefetch,200,12858,105687137
2,pmem,pgn_prefetch,200,12153,111877900
2,dram,seq,250,37313,106899812
2,dram,rnd,250,9498,105355644
2,dram,pgn,250,9632,111560050
2,dram,seq_prefetch,250,34071,106857764
2,dram,rnd_prefetch,250,29859,105335560
2,dram,pgn_prefetch,250,32615,111596589
2,pmem,seq,250,37050,107237739
2,pmem,rnd,250,2457,105679292
2,pmem,pgn,250,2467,111866469
2,pmem,seq_prefetch,250,34094,107247093
2,pmem,rnd_prefetch,250,20868,105709769
2,pmem,pgn_prefetch,250,18914,111828226
2,dram,seq,300,37327,106908891
2,dram,rnd,300,9493,105360785
2,dram,pgn,300,9585,111527361
2,dram,seq_prefetch,300,33886,106917642
2,dram,rnd_prefetch,300,30048,105322337
2,dram,pgn_prefetch,300,33046,111496530
2,pmem,seq,300,37160,107302437
2,pmem,rnd,300,2457,105712235
2,pmem,pgn,300,2467,111836040
2,pmem,seq_prefetch,300,33921,107288847
2,pmem,rnd_prefetch,300,27616,105715772
2,pmem,pgn_prefetch,300,25753,111854208
2,dram,seq,350,37425,106951730
2,dram,rnd,350,9414,105377572
2,dram,pgn,350,9664,111564134
2,dram,seq_prefetch,350,33944,106890538
2,dram,rnd_prefetch,350,30048,105366911
2,dram,pgn_prefetch,350,33300,111521796
2,pmem,seq,350,37147,107315380
2,pmem,rnd,350,2453,105717233
2,pmem,pgn,350,2466,111924193
2,pmem,seq_prefetch,350,34036,107320736
2,pmem,rnd_prefetch,350,28768,105689585
2,pmem,pgn_prefetch,350,26838,111930539
2,dram,seq,400,37411,106912733
2,dram,rnd,400,9499,105400869
2,dram,pgn,400,9497,111632327
2,dram,seq_prefetch,400,34013,106921241
2,dram,rnd_prefetch,400,30057,105424964
2,dram,pgn_prefetch,400,32862,111567829
2,pmem,seq,400,37257,107345159
2,pmem,rnd,400,2457,105763436
2,pmem,pgn,400,2472,111975981
2,pmem,seq_prefetch,400,34071,107358489
2,pmem,rnd_prefetch,400,29515,105552948
2,pmem,pgn_prefetch,400,27329,111745861
2,dram,seq,450,37243,106867624
2,dram,rnd,450,9513,105426099
2,dram,pgn,450,9689,111544016
2,dram,seq_prefetch,450,34246,106983388
2,dram,rnd_prefetch,450,29922,105439461
2,dram,pgn_prefetch,450,33112,111572575
2,pmem,seq,450,36536,107403529
2,pmem,rnd,450,2455,105812671
2,pmem,pgn,450,2470,111926468
2,pmem,seq_prefetch,450,34118,107408380
2,pmem,rnd_prefetch,450,29931,105652351
2,pmem,pgn_prefetch,450,27739,111738328
2,dram,seq,500,37105,106998611
2,dram,rnd,500,9495,105422605
2,dram,pgn,500,9697,111623269
2,dram,seq_prefetch,500,34059,106893481
2,dram,rnd_prefetch,500,30039,105454756
2,dram,pgn_prefetch,500,33211,111624290
2,pmem,seq,500,36310,107522064
2,pmem,rnd,500,2453,105850069
2,pmem,pgn,500,2474,111985802
2,pmem,seq_prefetch,500,33886,107441840
2,pmem,rnd_prefetch,500,29949,105656688
2,pmem,pgn_prefetch,500,27700,111811945
