exec,run,node_kind,access_pattern,spinloop_iterations,throughput,seconds-time-elapsed,spinloop_duration,cache-misses,L1-dcache-load-misses
membench,1,pmem,seq_prefetch,500,34125.964844,4.744238973,0.000146,13024577,80337070
membench,1,pmem,pgn_prefetch,500,4439.720703,6.703966031,0.000146,13422854,81020425
membench,1,pmem,rnd_prefetch,500,4337.231934,6.751857563,0.000147,12798836,80443916
membench,1,dram,seq,1000,43032.222656,4.527332728,0.000275,13015676,80331797
membench,1,dram,pgn,1000,9847.152344,5.309834529,0.000275,13594077,81011274
membench,1,dram,rnd,1000,9510.666016,5.345553846,0.000275,12965699,80312422
membench,1,dram,seq_prefetch,1000,39993.441406,4.545955672,0.000275,13092680,80338782
membench,1,dram,pgn_prefetch,1000,43513.449219,4.529976694,0.000275,13468228,80945682
membench,1,dram,rnd_prefetch,1000,30466.349609,4.622363764,0.000275,12815928,80307390
membench,1,pmem,seq,1000,41950.355469,6.002394904,0.000278,12995044,80393050
membench,1,pmem,pgn,1000,1945.886841,10.879337031,0.000275,13560495,81227341
membench,1,pmem,rnd,1000,1986.088989,10.741437814,0.000275,12938629,80529425
membench,1,pmem,seq_prefetch,1000,36814.785156,5.989656675,0.000275,13033515,80392241
membench,1,pmem,pgn_prefetch,1000,7117.128418,7.117969763,0.000275,13438607,81104179
membench,1,pmem,rnd_prefetch,1000,6845.700195,7.172557227,0.000275,12797200,80463191
membench,1,dram,seq,1500,43037.039062,5.812917072,0.000403,13045115,80386377
membench,1,dram,pgn,1500,9925.469727,6.592731910,0.000404,13618577,81069294
membench,1,dram,rnd,1500,9543.632812,6.633616235,0.000404,12986376,80437151
membench,1,dram,seq_prefetch,1500,40030.742188,5.825402966,0.000404,13208409,80348591
membench,1,dram,pgn_prefetch,1500,46583.343750,5.793658488,0.000403,13483086,81044787
membench,1,dram,rnd_prefetch,1500,31669.220703,5.897746118,0.000404,12826603,80410595
membench,1,pmem,seq,1500,42976.000000,7.229164737,0.000403,12998276,80437765
membench,1,pmem,pgn,1500,2030.338867,11.932775681,0.000404,13574826,81270823
membench,1,pmem,rnd,1500,2016.648926,11.953691619,0.000404,12933868,80570552
membench,1,pmem,seq_prefetch,1500,39510.699219,7.256250005,0.000404,13215945,80442550
membench,1,pmem,pgn_prefetch,1500,13034.564453,7.769196256,0.000404,13431569,81117493
membench,1,pmem,rnd_prefetch,1500,12051.329102,7.827863977,0.000404,12803406,80495707
membench,1,dram,seq,2000,43003.910156,7.101933676,0.000532,13035577,80393144
membench,1,dram,pgn,2000,9847.666992,7.885386067,0.000532,13611232,81112121
membench,1,dram,rnd,2000,9507.673828,7.922196458,0.000532,12976267,80481659
membench,1,dram,seq_prefetch,2000,39986.082031,7.123207002,0.000533,13089810,80443420
membench,1,dram,pgn_prefetch,2000,46569.460938,7.083215359,0.000532,13476056,81113403
membench,1,dram,rnd_prefetch,2000,31667.316406,7.186235997,0.000532,12848182,80421301
membench,1,pmem,seq,2000,42998.179688,8.516882995,0.000532,12997965,80487913
membench,1,pmem,pgn,2000,2045.468750,13.175080088,0.000532,13565071,81309539
membench,1,pmem,rnd,2000,2031.843018,13.203022756,0.000532,12925235,80629661
membench,1,pmem,seq_prefetch,2000,39584.363281,8.542808072,0.000532,13191836,80492923
membench,1,pmem,pgn_prefetch,2000,21084.947266,8.764616099,0.000532,13426875,81161821
membench,1,pmem,rnd_prefetch,2000,17643.250000,8.847651150,0.000532,12796009,80473248
membench,1,dram,seq,2500,42999.285156,8.385124666,0.000661,13055147,80508193
membench,1,dram,pgn,2500,9920.083984,9.159921933,0.000661,13598167,81169110
membench,1,dram,rnd,2500,9588.141602,9.200297096,0.000661,13005663,80542213
membench,1,dram,seq_prefetch,2500,40024.656250,8.410613852,0.000662,13175917,80468350
membench,1,dram,pgn_prefetch,2500,46705.621094,8.370756219,0.000661,13447736,81214977
membench,1,dram,rnd_prefetch,2500,31660.298828,8.474391656,0.000661,12785048,80580508
membench,1,pmem,seq,2500,42864.917969,9.823788056,0.000662,12979876,80589116
membench,1,pmem,pgn,2500,2060.981934,14.427336684,0.000661,13564175,81371179
membench,1,pmem,rnd,2500,2045.849976,14.455834297,0.000661,12927583,80667591
membench,1,pmem,seq_prefetch,2500,39732.046875,9.825751345,0.000661,13215887,80536808
membench,1,pmem,pgn_prefetch,2500,24774.367188,9.980577453,0.000661,13439298,81218832
membench,1,pmem,rnd_prefetch,2500,19951.996094,10.068599470,0.000661,12800636,80519703
membench,1,dram,seq,3000,43100.101562,9.672280907,0.000789,13079028,80517902
membench,1,dram,pgn,3000,9901.793945,10.447780180,0.000790,13609981,81222971
membench,1,dram,rnd,3000,9574.306641,10.488723064,0.000790,13019261,80610485
membench,1,dram,seq_prefetch,3000,40015.363281,9.689590125,0.000790,13107488,80494729
membench,1,dram,pgn_prefetch,3000,46830.292969,9.651788985,0.000790,13491638,81211246
membench,1,dram,rnd_prefetch,3000,31654.484375,9.758511307,0.000790,12853525,80533666
membench,1,pmem,seq,3000,42946.101562,11.089635958,0.000789,12992292,80594081
membench,1,pmem,pgn,3000,2071.072998,15.689210523,0.000789,13570800,81411417
membench,1,pmem,rnd,3000,2056.915771,15.716491187,0.000790,12931498,80727846
membench,1,pmem,seq_prefetch,3000,39559.308594,11.115030061,0.000789,13217938,80588440
membench,1,pmem,pgn_prefetch,3000,30567.392578,11.192292404,0.000789,13430632,81265997
membench,1,pmem,rnd_prefetch,3000,23530.851562,11.277444504,0.000790,12795849,80627561
membench,1,dram,seq,3500,43087.105469,10.957345802,0.000918,13070125,80617543
membench,1,dram,pgn,3500,9908.534180,11.734166226,0.000918,13641518,81293694
membench,1,dram,rnd,3500,9593.118164,11.767699155,0.000918,12991882,80647446
membench,1,dram,seq_prefetch,3500,39954.613281,10.979052275,0.000918,13204672,80561603
membench,1,dram,pgn_prefetch,3500,46620.699219,10.940559433,0.000918,13493448,81282725
membench,1,dram,rnd_prefetch,3500,31740.490234,11.045289443,0.000918,12888857,80598243
membench,1,pmem,seq,3500,42974.156250,12.377863795,0.000918,12996407,80653781
membench,1,pmem,pgn,3500,2085.713135,16.941867464,0.000918,13555246,81406132
membench,1,pmem,rnd,3500,2070.893311,16.973916315,0.000919,12937925,80840328
membench,1,pmem,seq_prefetch,3500,39819.539062,12.398307649,0.000918,13046457,80589798
membench,1,pmem,pgn_prefetch,3500,36684.730469,12.422366879,0.000918,13441558,81314765
membench,1,pmem,rnd_prefetch,3500,26935.083984,12.509186001,0.000918,12801148,80677328
membench,1,dram,seq,4000,43057.976562,12.245320948,0.001047,13101517,80605943
membench,1,dram,pgn,4000,9893.036133,13.025226110,0.001047,13624634,81342436
membench,1,dram,rnd,4000,9518.180664,13.064703161,0.001047,13005319,80709270
membench,1,dram,seq_prefetch,4000,39937.855469,12.261334738,0.001047,13247965,80663580
membench,1,dram,pgn_prefetch,4000,46355.097656,12.228403685,0.001047,13500145,81323979
membench,1,dram,rnd_prefetch,4000,31668.820312,12.329272911,0.001047,12864808,80641314
membench,1,pmem,seq,4000,43005.941406,13.663937505,0.001047,12995756,80698842
membench,1,pmem,pgn,4000,2097.004883,18.204559338,0.001047,13563972,81472302
membench,1,pmem,rnd,4000,2080.641846,18.236011064,0.001047,12928023,80840010
membench,1,pmem,seq_prefetch,4000,39949.664062,13.684456553,0.001047,13046945,80698520
membench,1,pmem,pgn_prefetch,4000,43143.429688,13.669520588,0.001047,13430312,81373160
membench,1,pmem,rnd_prefetch,4000,29914.683594,13.755314074,0.001047,12807462,80733114
membench,1,dram,seq,4500,42841.597656,13.546198799,0.001177,13114281,80743769
membench,1,dram,pgn,4500,9872.360352,14.327731020,0.001177,13634778,81406597
membench,1,dram,rnd,4500,9534.724609,14.359794241,0.001177,13024133,80766172
membench,1,dram,seq_prefetch,4500,40070.042969,13.562637130,0.001177,13133964,80738269
membench,1,dram,pgn_prefetch,4500,46563.390625,13.526421387,0.001177,13534227,81389645
membench,1,dram,rnd_prefetch,4500,31650.576172,13.627905346,0.001177,12885006,80742924
membench,1,pmem,seq,4500,42934.671875,14.961348304,0.001177,12999189,80743747
membench,1,pmem,pgn,4500,2104.939697,19.490637446,0.001177,13567814,81581956
membench,1,pmem,rnd,4500,2089.862793,19.510703538,0.001177,12935545,80933188
membench,1,pmem,seq_prefetch,4500,39948.226562,14.984260551,0.001177,13224046,80763452
membench,1,pmem,pgn_prefetch,4500,45960.320312,14.951001558,0.001177,13437375,81406453
membench,1,pmem,rnd_prefetch,4500,31305.666016,15.041702031,0.001177,12802959,80784834
membench,1,dram,seq,5000,42748.378906,14.849124906,0.001307,13098417,80738101
membench,1,dram,pgn,5000,9876.143555,15.622032857,0.001307,13668019,81462159
membench,1,dram,rnd,5000,9538.162109,15.663471769,0.001307,13012776,80829803
membench,1,dram,seq_prefetch,5000,39787.851562,14.856875431,0.001307,13173252,80795228
membench,1,dram,pgn_prefetch,5000,46517.468750,14.826098596,0.001307,13519199,81391479
membench,1,dram,rnd_prefetch,5000,31575.623047,14.923975679,0.001307,12900295,80809450
membench,1,pmem,seq,5000,42762.453125,16.263095110,0.001307,12995606,80743274
membench,1,pmem,pgn,5000,2110.769775,20.774170576,0.001307,13564600,81624547
membench,1,pmem,rnd,5000,2094.544678,20.798728258,0.001307,12937330,81000372
membench,1,pmem,seq_prefetch,5000,39881.949219,16.287914982,0.001307,13039151,80756657
membench,1,pmem,pgn_prefetch,5000,46414.050781,16.248675661,0.001307,13439195,81414943
membench,1,pmem,rnd_prefetch,5000,31511.048828,16.342843443,0.001307,12803028,80775019
membench,1,dram,seq,10000,42483.589844,27.801038840,0.002602,13237140,81339474
membench,1,dram,pgn,10000,9944.361328,28.584199274,0.002603,13717117,82034098
membench,1,dram,rnd,10000,9610.025391,28.607811358,0.002602,13084529,81390924
membench,1,dram,seq_prefetch,10000,39520.070312,27.817044378,0.002602,13344935,81356272
membench,1,dram,pgn_prefetch,10000,46413.835938,27.784314149,0.002602,13605809,81945814
membench,1,dram,rnd_prefetch,10000,31575.923828,27.883345628,0.002602,12960642,81390839
membench,1,pmem,seq,10000,42549.570312,29.215130312,0.002602,13016413,81358314
membench,1,pmem,pgn,10000,2112.723145,33.718690409,0.002602,13578428,82148967
membench,1,pmem,rnd,10000,2097.636475,33.742254583,0.002602,12937241,81451271
membench,1,pmem,seq_prefetch,10000,39524.285156,29.238002441,0.002602,13206474,81327432
membench,1,pmem,pgn_prefetch,10000,46118.652344,29.202194126,0.002602,13449636,81931486
membench,1,pmem,rnd_prefetch,10000,31329.400391,29.294564367,0.002602,12819076,81303262
membench,1,dram,seq,15000,42507.968750,40.668754971,0.003889,13323481,81925843
membench,1,dram,pgn,15000,9929.598633,41.439230093,0.003889,13775829,82550167
membench,1,dram,rnd,15000,9555.662109,41.476287997,0.003889,13184677,81992975
membench,1,dram,seq_prefetch,15000,39263.265625,40.686561400,0.003889,13439817,81898152
membench,1,dram,pgn_prefetch,15000,46196.843750,40.648853068,0.003889,13686266,82597785
membench,1,dram,rnd_prefetch,15000,31662.001953,40.746829019,0.003889,13059031,81961301
membench,1,pmem,seq,15000,41730.652344,42.084954993,0.003888,13019095,81783611
membench,1,pmem,pgn,15000,2117.483887,46.570596184,0.003888,13565781,82682242
membench,1,pmem,rnd,15000,2100.980225,46.597573395,0.003888,12931194,82040822
membench,1,pmem,seq_prefetch,15000,39537.410156,42.102330787,0.003888,13095414,81774864
membench,1,pmem,pgn_prefetch,15000,46168.265625,42.065100709,0.003888,13458214,82543827
membench,1,pmem,rnd_prefetch,15000,31411.771484,42.153872482,0.003888,12822091,81789735
membench,1,dram,seq,20000,38017.753906,53.557212025,0.005175,13380752,82468268
membench,1,dram,pgn,20000,9696.301758,54.328981076,0.005175,13880797,83082053
membench,1,dram,rnd,20000,9364.620117,54.367872499,0.005176,13221966,82559201
membench,1,dram,seq_prefetch,20000,35696.562500,53.586049571,0.005176,13511744,82528838
membench,1,dram,pgn_prefetch,20000,40800.339844,53.534710815,0.005175,13741414,83073422
membench,1,dram,rnd_prefetch,20000,28852.867188,53.635842240,0.005175,13152995,82480410
membench,1,pmem,seq,20000,38036.984375,54.967827708,0.005174,13030171,82343359
membench,1,pmem,pgn,20000,2106.174316,59.462475321,0.005175,13580594,83151198
membench,1,pmem,rnd,20000,2091.082520,59.483328722,0.005175,12942532,82499778
membench,1,pmem,seq_prefetch,20000,35508.589844,55.047729480,0.005179,13234717,82425007
membench,1,pmem,pgn_prefetch,20000,40908.832031,54.953268133,0.005174,13468898,82987841
membench,1,pmem,rnd_prefetch,20000,28775.072266,55.053191999,0.005175,12843406,82340889
membench_base,2,dram,,,,0.000868316,,540,9420
membench_data_init,2,dram,,,,0.960414905,,2172029,51159217
membench_pregen_init,2,dram,,,,1.567503922,,2973928,70203620
membench_base,2,pmem,,,,0.000590004,,473,9626
membench_data_init,2,pmem,,,,1.993779482,,2168574,51205170
membench_pregen_init,2,pmem,,,,2.983426739,,2973336,70262700
membench,2,dram,seq,0,42217.070312,1.940453222,0.000016,12991320,80218343
membench,2,dram,pgn,0,9922.328125,2.709918934,0.000016,13574560,80824402
membench,2,dram,rnd,0,9585.760742,2.747166724,0.000016,12948678,80265298
membench,2,dram,seq_prefetch,0,38809.781250,1.960645711,0.000016,13039034,80226151
membench,2,dram,pgn_prefetch,0,20532.111328,2.191067009,0.000016,13430038,80829886
membench,2,dram,rnd_prefetch,0,17975.750000,2.273052942,0.000016,12800892,80268575
membench,2,pmem,seq,0,22923.634766,3.557334874,0.000016,12990256,80289994
membench,2,pmem,pgn,0,1975.079224,8.188728027,0.000016,13573379,81111875
membench,2,pmem,rnd,0,1964.877808,8.202009983,0.000016,12940124,80479272
membench,2,pmem,seq_prefetch,0,21346.630859,3.594693217,0.000016,13063777,80294819
membench,2,pmem,pgn_prefetch,0,3602.405273,5.898336866,0.000016,13441306,81037652
membench,2,pmem,rnd_prefetch,0,3531.703125,5.949612245,0.000016,12798985,80413595
membench,2,dram,seq,500,42898.937500,3.238856615,0.000146,13025749,80228308
membench,2,dram,pgn,500,9906.061523,4.014760484,0.000146,13563076,80951179
membench,2,dram,rnd,500,9557.241211,4.052848917,0.000147,12968952,80313634
membench,2,dram,seq_prefetch,500,39836.988281,3.257425484,0.000146,13040444,80280402
membench,2,dram,pgn_prefetch,500,37962.625000,3.304859454,0.000150,13447129,80875049
membench,2,dram,rnd_prefetch,500,28005.791016,3.367460410,0.000146,12827487,80317867
membench,2,pmem,seq,500,40793.515625,4.668750226,0.000146,13001912,80334558
membench,2,pmem,pgn,500,1971.897339,9.503134704,0.000146,13567608,81164365
membench,2,pmem,rnd,500,1959.058716,9.528299989,0.000147,12935696,80537149
membench,2,pmem,seq_prefetch,500,26016.937500,4.815069598,0.000146,13155713,80289392
membench,2,pmem,pgn_prefetch,500,4741.439941,6.538699850,0.000146,13435221,81016135
membench,2,pmem,rnd_prefetch,500,4622.674316,6.591266537,0.000147,12809442,80443819
membench,2,dram,seq,1000,43084.132812,4.527062232,0.000275,13024030,80340211
membench,2,dram,pgn,1000,9848.869141,5.302619632,0.000275,13587405,80998817
membench,2,dram,rnd,1000,9512.050781,5.347724253,0.000275,12956873,80375402
membench,2,dram,seq_prefetch,1000,39949.343750,4.544964238,0.000275,13066964,80287866
membench,2,dram,pgn_prefetch,1000,43689.871094,4.522973396,0.000275,13450874,80930762
membench,2,dram,rnd_prefetch,1000,30532.671875,4.621565008,0.000275,12839786,80367762
membench,2,pmem,seq,1000,42382.218750,5.948544496,0.000275,13006059,80328925
membench,2,pmem,pgn,1000,1999.726074,10.718851878,0.000275,13568488,81215464
membench,2,pmem,rnd,1000,1985.652100,10.750465910,0.000276,12938222,80532167
membench,2,pmem,seq_prefetch,1000,36626.414062,5.990264710,0.000275,13049391,80387020
membench,2,pmem,pgn_prefetch,1000,7115.391602,7.121906035,0.000275,13436155,81091494
membench,2,pmem,rnd_prefetch,1000,6841.170898,7.175086939,0.000275,12803624,80464799
membench,2,dram,seq,1500,43071.515625,5.814556265,0.000404,13045989,80503816
membench,2,dram,pgn,1500,9862.117188,6.590198832,0.000403,13600763,81074215
membench,2,dram,rnd,1500,9478.897461,6.632990435,0.000403,12975004,80444914
membench,2,dram,seq_prefetch,1500,40019.050781,5.829571154,0.000404,13192090,80390227
membench,2,dram,pgn_prefetch,1500,46495.410156,5.793741496,0.000403,13472060,81060895
membench,2,dram,rnd_prefetch,1500,31629.154297,5.898833885,0.000404,12826105,80368929
membench,2,pmem,seq,1500,42938.539062,7.230022335,0.000403,12996988,80434795
membench,2,pmem,pgn,1500,2031.040039,11.930919130,0.000404,13568457,81203372
membench,2,pmem,rnd,1500,2015.568726,11.958973516,0.000404,12939083,80631321
membench,2,pmem,seq_prefetch,1500,38558.082031,7.309155134,0.000407,13117375,80388459
membench,2,pmem,pgn_prefetch,1500,13007.046875,7.771587796,0.000403,13437084,81134227
membench,2,pmem,rnd_prefetch,1500,12043.535156,7.826135062,0.000404,12811127,80494717
membench,2,dram,seq,2000,42992.628906,7.100491442,0.000532,13043331,80455467
membench,2,dram,pgn,2000,9856.041992,7.877748494,0.000532,13596609,81148254
membench,2,dram,rnd,2000,9509.291992,7.920784896,0.000532,12980373,80486612
membench,2,dram,seq_prefetch,2000,40043.246094,7.117932337,0.000532,13199576,80467089
membench,2,dram,pgn_prefetch,2000,46561.222656,7.080182752,0.000532,13484613,81053194
membench,2,dram,rnd_prefetch,2000,31698.734375,7.184599662,0.000532,12841540,80500423
membench,2,pmem,seq,2000,42892.496094,8.517094588,0.000532,12994511,80427334
membench,2,pmem,pgn,2000,2045.963501,13.188370915,0.000533,13565464,81326283
membench,2,pmem,rnd,2000,2029.212891,13.202899364,0.000532,12939371,80683121
membench,2,pmem,seq_prefetch,2000,39628.445312,8.542873763,0.000532,13211445,80433869
membench,2,pmem,pgn_prefetch,2000,21135.617188,8.759002067,0.000532,13439605,81154459
membench,2,pmem,rnd_prefetch,2000,17620.927734,8.850961304,0.000532,12804049,80468396
membench,2,dram,seq,2500,43081.351562,8.386893653,0.000661,13044115,80445445
membench,2,dram,pgn,2500,9928.988281,9.161353088,0.000661,13618849,81176323
membench,2,dram,rnd,2500,9580.590820,9.200796837,0.000661,12975015,80530849
membench,2,dram,seq_prefetch,2500,40089.960938,8.403908934,0.000661,13122186,80508176
membench,2,dram,pgn_prefetch,2500,46603.753906,8.364103088,0.000661,13468597,81154444
membench,2,dram,rnd_prefetch,2500,31658.294922,8.472169614,0.000661,12847587,80474216
membench,2,pmem,seq,2500,42899.675781,9.802429124,0.000661,12999551,80546164
membench,2,pmem,pgn,2500,2061.586670,14.427146889,0.000661,13560365,81371260
membench,2,pmem,rnd,2500,2045.856567,14.458216187,0.000662,12934179,80739541
membench,2,pmem,seq_prefetch,2500,38863.781250,9.870100282,0.000664,13185597,80558300
membench,2,pmem,pgn_prefetch,2500,24477.347656,10.024010143,0.000664,13438872,81237308
membench,2,pmem,rnd_prefetch,2500,19985.490234,10.070336949,0.000661,12809109,80588661
membench,2,dram,seq,3000,42988.378906,9.673930673,0.000789,13042381,80512443
membench,2,dram,pgn,3000,9899.058594,10.445011580,0.000790,13631762,81370970
membench,2,dram,rnd,3000,9576.305664,10.484374699,0.000790,12997003,80609325
membench,2,dram,seq_prefetch,3000,39971.378906,9.691886564,0.000790,13154673,80506712
membench,2,dram,pgn_prefetch,3000,46688.175781,9.652146252,0.000789,13502645,81232008
membench,2,dram,rnd_prefetch,3000,31639.562500,9.751151995,0.000790,12858040,80543229
membench,2,pmem,seq,3000,42947.578125,11.087418901,0.000789,12998989,80532615
membench,2,pmem,pgn,3000,2071.539795,15.694634433,0.000790,13568220,81432256
membench,2,pmem,rnd,3000,2056.966553,15.713762826,0.000790,12931271,80789166
membench,2,pmem,seq_prefetch,3000,39779.937500,11.118569589,0.000789,13050402,80537084
membench,2,pmem,pgn_prefetch,3000,30534.630859,11.186318368,0.000789,13440906,81260216
membench,2,pmem,rnd_prefetch,3000,23446.714844,11.280804400,0.000790,12805191,80568882
membench,2,dram,seq,3500,42961.968750,10.958666046,0.000918,13066820,80619396
membench,2,dram,pgn,3500,9914.861328,11.734934519,0.000918,13615812,81246457
membench,2,dram,rnd,3500,9555.003906,11.936919000,0.000934,12995130,80684956
membench,2,dram,seq_prefetch,3500,40000.480469,10.978632405,0.000918,13215118,80614944
membench,2,dram,pgn_prefetch,3500,46734.867188,10.930615768,0.000918,13498253,81272585
membench,2,dram,rnd_prefetch,3500,31768.623047,11.040644672,0.000918,12867441,80655816
membench,2,pmem,seq,3500,42956.433594,12.375544541,0.000918,13005179,80648282
membench,2,pmem,pgn,3500,2085.425293,16.947178524,0.000918,13568214,81472510
membench,2,pmem,rnd,3500,2069.990967,16.971337485,0.000918,12934818,80838415
membench,2,pmem,seq_prefetch,3500,39528.347656,12.403124566,0.000918,13219165,80642440
membench,2,pmem,pgn_prefetch,3500,36715.300781,12.421893750,0.000918,13443904,81257666
membench,2,pmem,rnd_prefetch,3500,26932.037109,12.511268634,0.000918,12809770,80681001
membench,2,dram,seq,4000,42950.347656,12.246624156,0.001047,13083798,80681582
membench,2,dram,pgn,4000,9900.842773,13.021374018,0.001047,13620740,81289587
membench,2,dram,rnd,4000,9520.772461,13.063337058,0.001047,12999391,80718383
membench,2,dram,seq_prefetch,4000,40026.417969,12.265018371,0.001047,13269733,80684036
membench,2,dram,pgn_prefetch,4000,46500.382812,12.229752918,0.001047,13517512,81342713
membench,2,dram,rnd_prefetch,4000,31671.828125,12.330718418,0.001047,12875439,80696026
membench,2,pmem,seq,4000,42850.042969,13.659337704,0.001047,12999150,80692755
membench,2,pmem,pgn,4000,2095.224365,18.209129948,0.001047,13565850,81460679
membench,2,pmem,rnd,4000,2080.083984,18.230139488,0.001047,12926957,80882592
membench,2,pmem,seq_prefetch,4000,39859.851562,13.686832284,0.001047,13211669,80634130
membench,2,pmem,pgn_prefetch,4000,43186.285156,13.662581398,0.001047,13440021,81358661
membench,2,pmem,rnd_prefetch,4000,30002.191406,13.760614922,0.001047,12805659,80732189
membench,2,dram,seq,4500,42930.613281,13.547621735,0.001177,13091479,80737913
membench,2,dram,pgn,4500,9880.885742,14.320950636,0.001177,13621570,81408308
membench,2,dram,rnd,4500,9526.532227,14.358559101,0.001177,12996768,80723810
membench,2,dram,seq_prefetch,4500,39839.050781,13.560207817,0.001177,13273707,80714685
membench,2,dram,pgn_prefetch,4500,46584.429688,13.525882453,0.001177,13489605,81396305
membench,2,dram,rnd_prefetch,4500,31640.863281,13.628937824,0.001177,12865899,80766054
membench,2,pmem,seq,4500,42827.285156,14.961342997,0.001177,12997401,80739811
membench,2,pmem,pgn,4500,2105.602783,19.483662179,0.001177,13562725,81586306
membench,2,pmem,rnd,4500,2089.872803,19.507017722,0.001177,12935897,80934875
membench,2,pmem,seq_prefetch,4500,39756.687500,14.986446181,0.001177,13222742,80754074
membench,2,pmem,pgn_prefetch,4500,45919.796875,14.951433492,0.001177,13436685,81418856
membench,2,pmem,rnd_prefetch,4500,31255.761719,15.042718341,0.001176,12802302,80789033
membench,2,dram,seq,5000,42891.761719,14.847523473,0.001307,13086931,80719855
membench,2,dram,pgn,5000,9890.482422,15.623732115,0.001307,13642701,81452076
membench,2,dram,rnd,5000,9544.944336,15.661256587,0.001307,13008347,80838201
membench,2,dram,seq_prefetch,5000,39895.792969,14.864343843,0.001307,13200583,80790377
membench,2,dram,pgn_prefetch,5000,46401.773438,14.892251694,0.001307,13526069,81467302
membench,2,dram,rnd_prefetch,5000,31497.750000,14.932912132,0.001307,12899472,80921856
membench,2,pmem,seq,5000,42777.273438,16.260670013,0.001307,12999622,80741607
membench,2,pmem,pgn,5000,2110.648682,20.774569829,0.001307,13572844,81578093
membench,2,pmem,rnd,5000,2094.452637,20.797102337,0.001307,12942888,80982310
membench,2,pmem,seq_prefetch,5000,39827.468750,16.287200359,0.001307,13050299,80797430
membench,2,pmem,pgn_prefetch,5000,46530.238281,16.246855372,0.001307,13443281,81462920
membench,2,pmem,rnd_prefetch,5000,31465.935547,16.342890271,0.001307,12804075,80839219
membench,2,dram,seq,10000,42231.871094,27.801336429,0.002602,13198893,81346407
membench,2,dram,pgn,10000,9927.992188,28.573120879,0.002602,13705742,82028184
membench,2,dram,rnd,10000,9604.800781,28.608288750,0.002602,13078878,81329623
membench,2,dram,seq_prefetch,10000,39498.371094,27.822065682,0.002602,13282076,81279534
membench,2,dram,pgn_prefetch,10000,45295.597656,27.786702252,0.002602,13587028,82010972
membench,2,dram,rnd_prefetch,10000,31603.164062,27.881890396,0.002602,12968578,81416754
membench,2,pmem,seq,10000,42469.695312,29.217571987,0.002602,13007293,81336735
membench,2,pmem,pgn,10000,2113.429443,33.719469413,0.002602,13564958,82155455
membench,2,pmem,rnd,10000,2099.775879,33.735230434,0.002602,12932058,81466609
membench,2,pmem,seq_prefetch,10000,39067.992188,29.242984234,0.002602,13207356,81277543
membench,2,pmem,pgn_prefetch,10000,45446.695312,29.203470037,0.002602,13449724,82003996
membench,2,pmem,rnd_prefetch,10000,31555.298828,29.294024891,0.002602,12819999,81311971
membench,2,dram,seq,15000,42415.296875,40.669344332,0.003889,13308496,82004463
membench,2,dram,pgn,15000,9903.108398,41.440570573,0.003889,13785107,82607527
membench,2,dram,rnd,15000,9580.003906,41.472947166,0.003889,13153201,81987203
membench,2,dram,seq_prefetch,15000,39430.621094,40.680930166,0.003889,13376195,81952385
membench,2,dram,pgn_prefetch,15000,45806.628906,40.646907315,0.003889,13672667,82581735
