exec,run,node_kind,access_pattern,spinloop_iterations,throughput,seconds-time-elapsed,spinloop_duration,cache-misses,L1-dcache-load-misses,L1-dcache-loads,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,l1d_pend_miss.pending,l1d_pend_miss.pending_cycles,l1d.replacement,l1d_pend_miss.fb_full,sw_prefetch_access.nta,sw_prefetch_access.prefetchw,sw_prefetch_access.t0,sw_prefetch_access.t1_t2,branch-misses,branches,context-switches,cpu-cycles,instructions,mem_load_retired.l3_miss,mem_load_l3_miss_retired.local_dram,mem_load_retired.local_pmm
membench,1,pmem,pgn,2000,2400.992188,11.250586583,0.000532,14872898,80538352,2593459478,171808,10317374,32813,2818472,15501341055,15446425556,81476270,152282916,0,5542,0,0,10060150,21844269117,15,43724752647,93575993446,10601951,668093,9914775
membench,1,pmem,rnd,2000,2388.890869,11.272196224,0.000532,12607329,79522350,2622888412,898755,11047378,29915,2848888,15435409375,15382004196,81056766,145483572,0,3841,0,0,10056120,21880061181,16,43809027981,94013759877,10081411,134682,9935854
membench,1,pmem,seq_prefetch,2000,39729.207031,7.344258244,0.000533,12803008,79770732,2577010032,151363,295293,25296,2816347,80329818,28321042,82692272,152962188,9975551,5633,1398,0,10828702,21803172943,5,28541477650,93617647564,137460,127354,0
membench,1,pmem,pgn_prefetch,2000,28321.951172,7.437186856,0.000532,13083749,79861488,2600503831,160237,306442,22242,2797782,617845145,566971881,81267376,145386966,9984726,5631,6280,0,10028311,21815327014,10,28904864786,93646437317,145191,134606,1531
membench,1,pmem,rnd_prefetch,2000,22157.916016,7.541618684,0.000533,12433588,79949724,2642117326,158854,306391,26193,2794245,614591542,564186035,80655177,152756789,10018400,9788,0,0,10125394,21834435377,12,29308312398,93819907862,549383,134163,519
membench,1,dram,seq,2500,43057.421875,8.378211972,0.000661,12626737,80585750,2581684751,251326,1102429,2042423,2922364,70637500,21806352,81140938,144206882,0,2325,0,0,10121869,26903833492,9,32529085752,113775196747,135432,131057,0
membench,1,dram,pgn,2500,9833.828125,9.172445545,0.000661,13150803,79375289,2583025066,10085433,10268883,1965985,2825914,3547429862,3242094412,83101257,154266433,0,5908,0,0,10093483,26925723368,11,35639004491,113832430957,10135599,10131060,0
membench,1,dram,rnd,2500,9422.957031,9.215425213,0.000661,12551339,79521723,2664098130,10048278,10250242,2022200,2805211,3271354062,3217977979,81245865,149642002,0,6504,0,0,10105665,26940872145,11,35804161636,114067036509,10701090,10129153,0
membench,1,dram,seq_prefetch,2500,39992.000000,8.400003666,0.000661,12770582,79077442,2616986561,150823,301804,1976756,2780194,72279506,20943880,84024537,150429686,9976532,1664,0,0,10110541,26910454417,8,32633822873,113877190693,135712,135997,0
membench,1,dram,pgn_prefetch,2500,46594.195312,8.368370389,0.000661,13051153,82299294,2632601948,896133,1071489,2050324,2844918,73514003,22245431,82665879,151662877,9967400,6627,0,0,10101863,26945052671,6,32501293025,113994111892,143057,138337,0
membench,1,dram,rnd_prefetch,2500,31664.609375,8.469617370,0.000662,12405764,79324117,2656499154,153458,472027,1950993,2794957,322030114,63789966,82795674,147465703,9991421,6285,0,0,10105536,26992859996,13,32903285975,114276624720,140817,137089,0
membench,1,pmem,seq,2500,43018.152344,8.625792140,0.000661,13845071,82239337,2607524328,865121,533073,26215,2907240,79055859,25517903,79847113,149223982,0,1375,0,0,10074943,26881035930,14,33522396302,113737101106,138495,130682,651
membench,1,pmem,pgn,2500,2417.356689,12.504366747,0.000661,13227767,79980170,2552901336,965705,11118091,34096,2824502,15374156565,15323629718,82349186,148860158,0,9730,0,0,10067729,26826769527,15,48600329798,113652085701,10083107,134995,9944392
membench,1,pmem,rnd,2500,2397.300293,12.563292838,0.000661,12676892,79960863,2673025111,168610,10272993,32842,2871162,15415643297,15360085675,80316000,144244619,0,1416,0,0,10061614,26894320351,23,48831358750,113955691469,10659093,700119,9948924
membench,1,pmem,seq_prefetch,2500,39900.250000,8.617132104,0.000661,14345476,78648720,2596950886,150877,306399,26958,2728221,78956697,25201220,80129626,146223102,9995263,5605,0,0,10040902,26845540186,9,33492493125,113655717436,572412,764025,423
membench,1,pmem,pgn_prefetch,2500,34074.804688,8.665869900,0.000661,13110033,80403223,2597730458,161959,309294,43850,2799968,383075211,331880428,81644764,146188025,9982030,9525,6636,0,10050547,26814862638,8,33681799697,113647340612,149006,133589,2409
membench,1,pmem,rnd_prefetch,2500,25459.673828,8.761369547,0.000661,12413970,79715771,2585168578,164456,309079,25097,2742145,377995956,330587449,82457992,153635359,9998256,5694,5593,0,10017976,26841910487,11,34051660647,113708228968,146310,137021,716
membench,1,dram,seq,3000,43093.234375,9.663739650,0.000790,12606025,80933443,2609449785,140414,304316,2073477,2879813,71790458,22705042,80483404,143872341,0,1389,0,0,10107823,31932180810,13,37553049741,133709069938,699386,699160,0
membench,1,dram,pgn,3000,9894.250000,10.460923452,0.000790,14831535,80220492,2610380593,10078532,10269958,1961136,2778586,3234370127,3174897239,82656102,156294710,0,3526,0,0,10506374,31953404184,65,40644259941,133811476926,10676219,10659172,0
membench,1,dram,rnd,3000,9552.539062,10.483406279,0.000790,12545825,78610684,2646815051,10813324,11027380,1917728,2788288,3216316428,3161540283,82805948,150749185,0,6430,0,0,10120051,31981497778,14,40727699066,134176567581,10122976,10118174,0
membench,1,dram,seq_prefetch,3000,39957.484375,9.692016125,0.000790,12635342,79426413,2614249369,849375,1024793,2000788,2805111,73515020,21868111,82036086,153699453,9976112,2147,0,0,10092972,31933276831,12,37652092935,133898342098,131201,130085,0
membench,1,dram,pgn_prefetch,3000,46773.339844,9.653290163,0.000790,13035640,80052907,2618406151,147972,306416,2006152,2824174,75743135,23027388,82710622,150145070,9977122,3751,0,0,10096099,31896118944,9,37499969162,133776940934,752289,135375,0
membench,1,dram,rnd_prefetch,3000,31677.345703,9.754911481,0.000790,14067885,78978776,2666500515,151957,305713,1943047,2798737,76404313,22492269,82546397,150203694,10007623,5854,0,0,10116701,31997568102,12,37908036927,134207350769,763286,760452,0
membench,1,pmem,seq,3000,43010.566406,9.915643267,0.000790,12738238,79940552,2617157851,163757,324556,27648,2813005,78240724,24418105,80079128,146985560,0,1501,5548,0,10068325,31823700899,8,38508655211,133656864356,144121,129966,437
membench,1,pmem,pgn,3000,2428.094482,13.771679543,0.000790,13250093,80865775,2552433091,178522,10319865,35916,2887473,15323608876,15266373581,81963415,146912424,0,5605,6314,0,10045046,31802341099,12,53529111642,133664060140,10087284,133679,9964510
membench,1,pmem,rnd,3000,2408.308594,13.811284704,0.000790,14252103,81538448,2626683547,169586,10321229,37428,2870741,15313439735,15255991546,81203488,144474566,0,5552,0,0,10066933,31890903644,22,53681588306,134041771631,10085310,322134,9927936
membench,1,pmem,seq_prefetch,3000,39959.082031,9.931641384,0.000790,14503268,80729618,2637801468,156751,315304,28306,2839435,79852368,25750196,79991643,148858306,10027447,1406,0,0,10085135,31887646869,6,38596111486,133680753791,727878,716405,296
membench,1,pmem,pgn_prefetch,3000,38412.339844,9.914491516,0.000790,13102718,79492310,2591018027,166607,313490,30693,2856643,254624704,202511184,81364903,145848703,10003595,5532,0,0,10053869,31777561455,7,38536359194,133493113924,238572,136367,2018
membench,1,pmem,rnd_prefetch,3000,27731.328125,10.020185420,0.000790,14102917,79896655,2620881530,163870,310451,28760,2836669,254403901,203183667,81633044,147388287,10002869,5570,0,0,10064407,31889861645,9,38943493035,134018224656,714441,705228,1143
membench,1,dram,seq,3500,43081.351562,10.949656947,0.000918,12661631,80750060,2605270573,148827,310034,2052461,2831892,71557525,46023022,83155768,146418961,0,1389,0,0,10109410,36903982489,9,42544601027,153824953473,130166,131382,0
membench,1,dram,pgn,3500,9907.572266,11.734068745,0.000919,13180722,79629596,2603102755,10074498,10270055,1973293,2802377,3526681773,3219072335,85615830,151939737,0,4984,0,0,10089185,36920795853,14,45590335178,153841703997,10117796,10113148,0
membench,1,dram,rnd,3500,9484.373047,11.786686223,0.000919,14132316,82036182,2644141577,10064987,10270747,1979779,2823801,3252203841,3199249561,82332745,153929482,0,6140,0,0,10093535,36991866971,13,45790759116,154243793049,10129582,10628305,0
membench,1,dram,seq_prefetch,3500,40031.382812,10.971432352,0.000918,12679507,81030357,2627144598,151884,314633,2096185,2878272,73028922,22521596,80507276,147210404,10019379,2962,1387,0,10146584,36862757025,16,42630361653,153684107482,135546,133107,0
membench,1,dram,pgn_prefetch,3500,46594.847656,10.943032220,0.000918,13001936,79553296,2610998489,147453,303847,1972336,2787285,234853160,82052587,85091195,154210335,9950713,5559,0,0,10101363,36942453747,15,42516012834,153989135063,137141,137519,0
membench,1,dram,rnd_prefetch,3500,31798.119141,11.041271783,0.000919,12415344,79043591,2667864801,149311,309512,1983502,2816178,76151648,22758724,83411932,150995245,9983682,1861,695,0,10114913,36974283670,18,42904977690,154298370467,134939,131171,0
membench,1,pmem,seq,3500,43087.660156,11.174689539,0.000918,14305637,81272524,2573485693,688230,324068,31111,2820270,76982045,24427935,80905900,146263567,0,3035,0,0,10073445,36824350089,11,43433586146,153605650054,150017,135431,915
membench,1,pmem,pgn,3500,2436.473877,15.065452116,0.000918,13301397,81011217,2635020456,180503,11045045,46686,2860386,15283379284,15224333391,81398689,146172770,0,1420,0,0,10111138,36850341768,24,58550244961,153731840666,10096599,133671,9948384
membench,1,pmem,rnd,3500,2417.251953,15.085025095,0.000919,12632868,79694968,2604856098,179499,10330601,35724,2862880,15264384159,15216880497,83482791,145897231,0,5574,0,0,10077254,36876617127,12,58638362177,154003070296,10080314,132759,9936694
membench,1,pmem,seq_prefetch,3500,40020.011719,11.209769217,0.000918,12921686,80869451,2641340558,169679,323114,31291,2820345,292463390,86031574,82727780,146444608,10005857,1434,0,0,10076362,36842642874,20,43565898703,153732661914,148919,135706,4
membench,1,pmem,pgn_prefetch,3500,42594.152344,11.179869039,0.000918,14733232,82639209,2611077558,919482,314453,28364,2839666,159045289,105639867,81804271,145906545,10001825,5578,0,0,10058916,36839699048,7,43456095549,153760883942,146284,134001,2037
membench,1,pmem,rnd_prefetch,3500,29886.701172,11.297000428,0.000919,12522829,80275954,2701250297,167818,316235,29770,2833501,166059002,168031937,82950999,147439272,9995143,1412,0,0,10080989,36905273901,17,43907787079,154146633298,144863,130449,864
membench,1,dram,seq,4000,43023.519531,12.246381709,0.001047,12582294,79202325,2576141655,887637,1076246,1968908,2805053,75957589,22925831,82495579,154375490,0,6475,0,0,10082586,41939305602,12,47580421913,173895222308,136193,135865,0
membench,1,dram,pgn,4000,9848.578125,13.024970439,0.001047,14784163,81511219,2619569025,10839338,10289927,1969402,2760830,3239143261,3185598976,83120851,153183722,0,4323,0,0,10142838,41923839750,17,50603327609,173916573786,10113793,10115661,0
membench,1,dram,rnd,4000,9390.438477,13.084077540,0.001048,12536921,79548059,2646191093,10063956,10279955,1981732,2789317,3297828501,3245733142,82335628,153228234,0,3128,0,0,10126474,41936016840,16,50838676160,174098919627,10340631,10104852,0
membench,1,dram,seq_prefetch,4000,39923.027344,12.256587809,0.001047,12771960,79868239,2611595386,147377,314230,2003590,2827243,390570578,81656527,82765222,147659371,10020980,1399,0,0,10096560,41913562798,8,47627146831,173913195834,132994,131723,0
membench,1,dram,pgn_prefetch,4000,46898.156250,12.228643200,0.001047,14651578,82227337,2642339171,150640,316504,1966198,2764014,75267216,23398348,83018299,154045971,9975604,4882,0,0,10089912,41954144036,27,47511385101,173995330172,136551,326207,0
membench,1,dram,rnd_prefetch,4000,31662.904297,12.333386847,0.001047,12356684,79107020,2657335869,881785,1051746,2002195,2841342,75261213,23328114,82193968,152837623,9974103,1745,0,0,10109543,41996986227,20,47917635730,174322197103,133537,132417,0
membench,1,pmem,seq,4000,43126.871094,12.484391569,0.001047,14398531,81214917,2617069421,165551,324621,32987,2877484,81247020,26415992,80100453,145845600,0,1384,0,0,10083844,41886351316,17,48523955066,173581587926,679856,665957,900
membench,1,pmem,pgn,4000,2442.341797,16.340816136,0.001047,13299493,81856409,2647977389,187310,10319004,55022,2816641,15249265377,15192115143,81129046,146637465,0,1394,0,0,10103030,41821612304,12,63520764520,173575975542,10412746,133581,9942479
membench,1,pmem,rnd,4000,2416.057617,16.377732803,0.001047,12640083,80681774,2658695323,947328,11108688,37792,2847253,15265343350,15207179474,81378986,153061379,0,1397,0,0,10086483,41898548872,22,63660147517,174017815635,10085730,129394,9940936
membench,1,pmem,seq_prefetch,4000,40000.160156,12.498296352,0.001047,13634732,82141232,2639884510,895577,694920,36434,2866238,79543762,26034192,80700075,143578127,10016168,1397,0,0,10088565,41861846032,13,48578885064,173799650161,146281,133025,8
membench,1,pmem,pgn_prefetch,4000,45659.390625,12.465849036,0.001047,13166273,81586687,2665066314,174178,321310,49990,2868569,103798779,48424207,81157099,144151922,10020181,1393,4888,0,10079013,41810115348,13,48453904721,173677172816,146128,133280,2117
membench,1,pmem,rnd_prefetch,4000,31254.003906,12.570829736,0.001047,14059081,81382743,2714499826,177759,324396,52474,2799080,103564140,47099370,80461534,145882966,10018257,1439,0,0,10107395,41929281901,16,48864534877,174082696258,696093,679738,1209
membench,1,dram,seq,4500,42788.437500,13.545505126,0.001177,14209709,81862235,2583615555,144965,319556,1981697,2844325,77314676,23996206,82623093,151629922,0,1748,0,0,12422102,46928792665,11,52633361746,193870003682,131500,698497,0
