exec,run,node_kind,access_pattern,spinloop_iterations,throughput,seconds-time-elapsed,spinloop_duration,cache-misses,L1-dcache-load-misses,L1-dcache-loads,mem_load_retired.l1_miss,dTLB-load-misses,dTLB-store-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,l1d.replacement,l1d_pend_miss.pending,l1d_pend_miss.pending_cycles,l1d_pend_miss.fb_full,sw_prefetch_access.nta,sw_prefetch_access.prefetchw,sw_prefetch_access.t0,sw_prefetch_access.t1_t2,branch-misses,branches,context-switches,cpu-cycles,instructions,mem_load_retired.l3_miss,mem_load_l3_miss_retired.local_dram,mem_load_retired.local_pmm
membench_pregen_init,3,pmem,,,,2.351400773,,1539556,27976431,1141645106,2873824,17649,1085418,112799,203020,5361,1072349,32755209,132359643,91411790,919631124,0,722910,120925,0,235709,457636474,7,9136358752,4457652267,99944,3009,0
membench_base,4,dram,,,,0.000725111,,499,9631,138855,3972,0,,,,,,,,,,,,,,,,,,,,,
membench_data_init,4,dram,,,,0.547222146,,1126467,19457172,769495213,1050504,10101,803937,97588,155454,693682,696962,21958642,62091887,41431601,85889143,0,553461,0,0,177323,295125371,5,2123235397,2788734202,71600,70768,0
membench_pregen_init,4,dram,,,,0.836100905,,1713099,28882986,1247369043,3130041,7552,1043265,107463,181757,1000467,1031761,28772680,78363744,54871566,128566341,0,748381,0,0,244398,455250061,7,3245646636,4559846017,94549,93962,0
membench_base,4,pmem,,,,0.000685874,,472,9864,135495,4099,0,,,,,,,,,,,,,,,,,,,,,
membench_data_init,4,pmem,,,,1.659091813,,1136213,20807754,757904539,2483531,7727,801770,71866,126409,5353,773370,25278399,107978740,73435542,654137507,0,510243,439550,0,180717,296533918,4,6444438309,2739552828,70311,1109,0
membench_pregen_init,4,pmem,,,,2.345919176,,1537657,28034135,1162053609,3142674,13952,1074983,112773,200359,5765,1069455,32746626,128863988,86401554,924930909,0,733003,0,0,249390,457102635,6,9116410755,4464361666,94557,2498,0
membench_base,5,dram,,,,0.000696460,,639,9705,136965,4029,0,,,,,,,,,,,,,,,,,,,,,
membench_data_init,5,dram,,,,0.547727953,,1131863,19522733,769150590,1134739,4917,810123,96088,154723,694477,697621,21989560,62251071,43436257,85416794,0,552134,0,0,177739,295512848,8,2120205691,2789496623,69777,69638,0
membench_pregen_init,5,dram,,,,0.838518163,,1542470,28210842,1222346288,2945109,15447,1046532,124901,185235,1003535,1007174,29595915,82625829,57363020,127060286,0,742304,0,0,214031,456215557,9,3252603950,4577131517,94615,92799,0
membench_base,5,pmem,,,,0.000694197,,514,9698,137028,4077,0,,,,,,,,,,,,,,,,,,,,,
membench_data_init,5,pmem,,,,1.673143317,,1137813,21117366,767770687,2549362,7109,809228,74527,130077,2884,804681,22732687,99108194,73236795,648763798,0,506440,845928,0,350673,318339420,2,6501479961,2770621694,70357,1228,0
membench_pregen_init,5,pmem,,,,2.346337396,,1548227,27746476,1176680675,3127751,14717,1070024,124645,210501,5741,1073694,32528273,123370906,83403222,932415668,0,732358,0,0,216203,457155955,4,9115693659,4455933076,103397,1784,0
