exec,run,node_kind,access_pattern,spinloop_iterations,throughput,seconds-time-elapsed,spinloop_duration,cache-misses,L1-dcache-load-misses,L1-dcache-loads,mem_load_retired.l1_miss,dTLB-load-misses,dTLB-store-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,l1d.replacement,l1d_pend_miss.pending,l1d_pend_miss.pending_cycles,l1d_pend_miss.fb_full,sw_prefetch_access.nta,sw_prefetch_access.prefetchw,sw_prefetch_access.t0,sw_prefetch_access.t1_t2,branch-misses,branches,context-switches,cpu-cycles,instructions,mem_load_retired.l3_miss,mem_load_l3_miss_retired.local_dram,mem_load_retired.local_pmm
membench,1,dram,seq_prefetch,500,39638.179688,18.720870999,0.000147,104093409,169762621,7717374095,1015436,3522,23051,1035502,1540155,1989546,3099097,173944161,184551725,96869944,150515877,100190116,6068,0,0,100355390,55522670927,134,72704285659,233356176303,170327,152154,0
membench,1,dram,pgn_prefetch,500,38540.933594,18.769393685,0.000146,107119093,177663970,7931760634,1056388,11588,23070,239479,399466,1964070,2864533,179270947,1911379381,1855598819,152208969,100264498,1322,6725,0,100259574,55564767589,140,72911315218,233669460192,170381,153358,0
membench,1,dram,rnd_prefetch,500,27923.810547,19.783107708,0.000147,100923029,171338603,8349630336,1024640,15655,24254,214818,369688,2088004,2849741,172720898,1888278151,1825215337,148792650,100256094,4732,0,0,100368851,56125690430,141,76864105870,236975424501,839592,819334,0
membench,1,pmem,seq,500,40385.128906,20.089521120,0.000146,104596423,170162116,7530437013,1304540,1861,22593,168824,757942,17488,2906364,171931474,750410072,630345483,879342616,0,2523,0,0,100355226,55565219292,59,77992684403,232815630059,798841,12229,0
membench,1,pmem,pgn,500,1994.469116,67.751593624,0.000146,107240478,179272485,7739092779,102622544,41338,70667,168550,100350519,31488,2877615,180831705,187242827988,187133623333,886006780,0,1413,0,0,100412807,55530977365,171,263347938062,233031393379,98407252,6074,0
membench,1,pmem,rnd,500,1982.057739,67.977243409,0.000147,100905622,173021708,8161959679,102605856,43359,71312,164841,100319726,25989,2899528,174802900,186936973498,186942944247,814960015,0,1730,0,0,100404486,56016696533,177,264191174195,236262568779,98885571,5080,0
membench,1,pmem,seq_prefetch,500,27768.220703,21.241934278,0.000147,104342484,170697231,7736003296,1130817,1832,23771,180093,757589,20691,2991900,175008319,4822392917,4406533967,885041102,99992403,1434,0,0,99887340,55395827768,57,82463518213,233313165027,161652,6442,0
membench,1,pmem,pgn_prefetch,500,4750.744629,38.648684459,0.000146,107149665,177568919,7927531568,1765124,31794,41244,184726,401694,15690,2882355,179580034,75030756295,74736103896,882469024,99882693,1714,0,0,100303958,55569629545,100,150228774632,233686991198,167205,10733,0
membench,1,pmem,rnd_prefetch,500,4631.260742,39.118577977,0.000147,100821752,170717310,8396602764,2031856,26679,41920,1040926,1082974,16281,2853267,173197613,75046764437,74959804094,823983641,100009003,2569,0,0,100351906,56087557301,98,152049931919,237005856717,146847,8469,0
membench,1,dram,seq,1000,42999.195312,31.379142191,0.000275,102809951,171467209,7560792058,1760720,3116,35918,229003,487913,2148845,2941563,172669107,127573470,54703449,146345170,0,1367,31,0,100410282,105468052605,242,121896052731,432676141987,824305,787015,0
membench,1,dram,pgn,1000,9924.361328,39.146360225,0.000275,107350601,177915401,7740402600,101443080,35259,43982,98356408,100298939,2042059,2875380,180995116,31802406930,31546863076,154039092,0,5850,0,0,103141967,105603016289,314,152098679306,433162697829,98395187,98356224,0
membench,1,dram,rnd,1000,9573.682617,39.516686834,0.000275,101014766,172882563,8160035765,102925396,24382,44530,99072498,100333940,2046735,2986786,173035661,31608483876,31556259957,147475560,0,1363,62,0,100290121,106099184675,321,153547991477,436669701253,98372087,98325920,0
membench,1,dram,seq_prefetch,1000,39821.410156,31.587685181,0.000275,106246823,172516461,7757348752,1480886,2661,35814,227532,475175,2128831,3092737,174975002,131619342,60019282,147260339,100154421,2261,0,0,100344321,105533469154,255,122710662687,433290539204,883109,849060,0
membench,1,dram,pgn_prefetch,1000,43656.625000,31.338826445,0.000275,107139111,178834129,7956538269,1455045,22254,35746,265412,436677,2081699,3004468,183627002,983462804,699955570,148487095,100136404,1326,31,0,100294371,105628033199,260,121733147281,433794629341,186274,155345,0
membench,1,dram,rnd_prefetch,1000,30471.294922,32.358626418,0.000275,100815205,171205244,8341051771,1494572,18734,36751,254806,420002,1995884,3078962,175255004,683632922,612470338,150372548,100069374,6138,8467,0,100265680,106127152256,266,125730438579,437315204948,161321,137285,0
membench,1,pmem,seq,1000,42329.437500,32.842545668,0.000275,102654334,171222987,7534501321,1773648,1790,35212,157474,504894,27062,2922908,175951580,686194449,220762695,882651777,0,7246,0,0,100431146,105625474339,64,127632521325,433253376799,161607,3702,0
membench,1,pmem,pgn,1000,2022.766846,79.923095118,0.000275,107273416,179841806,7738229747,103084010,46916,83506,980743,101149098,23930,2870494,181317743,184491077264,184407592108,884170071,0,1437,0,0,100466885,105518328895,166,310643163116,433157617067,98390788,8842,0
membench,1,pmem,rnd,1000,2009.368896,80.163002161,0.000275,100920310,174293128,8143894653,103087887,65868,84234,163198,100337928,32757,2928727,176478946,184328975503,184278043059,811311917,0,3548,9511,0,100821100,106013305257,160,311597267019,436296691439,98416018,3362,0
membench,1,pmem,seq_prefetch,1000,34450.742188,33.401783733,0.000275,106135551,173220711,7730677822,3153114,2549,35738,157184,455411,18537,2849340,172259125,1733513361,1631095432,882102582,99924402,1412,0,0,100239016,105464043160,81,129811126975,433508720607,145787,7080,0
membench,1,pmem,pgn_prefetch,1000,7137.314941,44.490212916,0.000275,108959540,178150209,7949425011,1966604,31829,46976,181741,408992,19256,2860857,179871968,47458999346,47367215009,881189384,99940607,4242,0,0,100484057,105639075984,117,172923350608,433870540722,780233,22480,0
membench,1,pmem,rnd_prefetch,1000,6858.719727,44.974791367,0.000275,100765496,171662861,8350234116,1851847,30151,47628,175741,382718,17914,2918368,174532243,47783739536,47710167721,838506713,99977258,4947,0,0,100335079,106050403300,110,174805455459,436704206798,782033,12223,0
membench,1,dram,seq,1500,41289.453125,44.351337372,0.000404,102815494,172218215,7551627185,3263752,3321,48731,1365709,1584736,2015879,3074132,175796145,521839969,461171436,149151367,0,10033,6455,0,100343310,155524978734,347,172305376752,632930872259,1310565,1273793,0
membench,1,dram,pgn,1500,9946.620117,51.971555346,0.000404,107400876,179506891,7766676010,101954586,42633,56833,98440149,100372911,2223780,3095981,181670927,31453163647,31380316264,146477708,0,2148,12,0,101198668,155573055362,402,201922849790,633193047587,98410892,98353039,0
membench,1,dram,rnd,1500,9606.371094,52.381213517,0.000404,101138810,171749902,8150718098,101931145,43422,57423,98363338,100324588,2173610,2945378,175945952,31531100878,31463256463,148276696,0,6129,56,0,101302489,156128128684,418,203537358056,636475083568,99063257,99008108,0
membench,1,dram,seq_prefetch,1500,39842.910156,44.461757292,0.000404,103517886,172623747,7755786785,2029314,7075,50537,245766,488147,2165537,2885870,174174559,139411508,60769279,148372015,100098737,6239,13455,0,100331105,155547620148,398,172726492030,633274210414,173542,133225,0
membench,1,dram,pgn_prefetch,1500,46472.246094,44.080849955,0.000404,107233809,178769850,7951735963,1845279,29271,48668,307194,489510,2015288,2968921,181679747,165674536,83281724,149553074,100118896,1480,218,0,100310468,155609952043,351,171278083924,633706367706,827543,724453,0
membench,1,dram,rnd_prefetch,1500,31631.744141,45.112000693,0.000404,100917777,173570496,8365183378,3537630,29526,49961,516365,452108,2136142,3147424,175985192,159444758,78712877,146885584,100098811,7964,268,0,100326276,156138628111,371,175287311657,637364509632,193556,147796,0
membench,1,pmem,seq,1500,42926.726562,45.682993279,0.000404,103326040,171168217,7515206564,2200294,2411,48062,160229,421212,18516,3015180,173567663,137006281,56335684,880320272,0,1424,0,0,100251817,155510170696,86,177549538844,632928550043,784770,12470,0
membench,1,pmem,pgn,1500,2053.562256,92.059158392,0.000404,107269804,180773098,7738851115,103431219,55374,95293,172108,100399407,21789,2896801,182226904,181634696119,181524260377,883584105,0,1468,9870,0,100545946,155555139489,175,357802207109,633256615170,98382479,5863,0
membench,1,pmem,rnd,1500,2039.457886,92.304003524,0.000404,101365223,177539556,8111371698,104980558,59559,95577,168291,100353574,24486,2955672,177131498,181493408917,181398654790,810154969,0,3343,43,0,100525636,156040136687,170,358779108932,636485090985,98349106,4720,0
membench,1,pmem,seq_prefetch,1500,39532.238281,45.901584919,0.000404,104973819,174491938,7731688393,3621880,2143,48356,157138,416784,18824,2884657,172926111,216750760,136925901,884608205,99936881,1425,0,0,100587760,155475044292,89,178394686184,633472859716,141425,5600,0
membench,1,pmem,pgn_prefetch,1500,13081.610352,51.009412917,0.000404,108231350,181825385,7962028580,3783887,51332,53686,186711,420204,19225,2847655,180075167,22597705647,22510391894,881979739,99962986,1431,43,0,100318384,155655464473,112,198255229608,634210079718,170309,14361,0
membench,1,pmem,rnd_prefetch,1500,12121.856445,51.515218197,0.000404,100770919,173095936,8343127802,3742850,34749,54447,907503,386989,21442,2947056,175257497,22785825530,22694165774,817121739,100038442,2907,43,0,100374754,156122387817,129,200203288054,637162289257,149641,7447,0
membench,1,dram,seq,2000,43008.570312,57.131575363,0.000533,102889970,173042200,7551089727,2647920,3982,61767,280145,707808,2223666,3130126,179772031,372133749,70289144,149715774,0,6190,162,0,100331145,205565544404,434,221987663762,832995292856,204562,141901,0
membench,1,dram,pgn,2000,9925.329102,64.891404209,0.000533,109253996,180119691,7747782558,102422935,42400,70309,98524294,100501133,2036465,3068257,182906858,31617811479,31526435012,150982602,0,5705,1930,0,100781357,205636167318,514,252101214205,833221541439,98944094,98957310,0
membench,1,dram,rnd,2000,9583.575195,65.267347136,0.000533,101170297,174808957,8161786550,102359151,40741,70811,98468027,100448691,2227802,3213092,177123047,31610951862,31533485861,146461817,0,1717,8857,0,100585507,206079446699,498,253604717501,836811829646,98399355,98336016,0
membench,1,dram,seq_prefetch,2000,39842.894531,57.333556597,0.000533,104596835,172883335,7759981689,2441171,4457,61739,283154,718016,2146766,2933743,177599339,360281098,66603070,149601824,100082696,1419,75,0,100477933,205506586500,441,222742942676,833194479528,187817,133446,0
membench,1,dram,pgn_prefetch,2000,46605.402344,56.949799098,0.000533,107428939,179995281,7978160006,2278402,47788,61756,330769,532256,2161461,2922049,180855941,285445660,148387827,148924312,100054262,1425,275,0,100338893,205658478335,440,221261441899,833767884284,222375,163333,0
membench,1,dram,rnd_prefetch,2000,31637.679688,57.988815047,0.000533,102881793,173114432,8347416789,2290290,37753,63066,334030,493378,2022997,3103028,176596927,160961496,72440719,149626526,100072500,10460,62,0,100340987,206161645713,449,225334572755,837318295987,851661,797381,0
membench,1,pmem,seq,2000,42965.238281,58.558314949,0.000533,102624765,172037281,7520030727,2715620,6501,61148,168955,424609,19559,2894353,174170787,141364975,57233243,877227970,0,1455,6337,0,100322768,205541636059,137,227602181298,833241399475,147406,4419,0
membench,1,pmem,pgn,2000,2069.066162,104.567713270,0.000533,107286749,180988083,7739446304,103920631,65216,107990,193100,100434429,31101,2908043,183106142,180203647500,180120674086,881641098,0,1462,6354,0,100575853,205497543414,271,406467721226,833230297386,98378780,7815,0
membench,1,pmem,rnd,2000,2053.964111,104.800194743,0.000533,102795813,177768684,8208099991,104372155,66155,108617,183578,100399779,25435,2892962,177203526,179992883488,179927548601,819380768,0,5362,0,0,100611387,206100076397,265,407373079386,836507162621,98324628,5525,0
membench,1,pmem,seq_prefetch,2000,39675.328125,58.769121223,0.000533,103103688,171989482,7734506489,2383530,2579,61153,157175,414655,22186,2859891,173897091,185282060,101287988,880758524,99975000,1417,5934,0,100264259,205326642047,141,228384722884,833262474528,146160,5806,0
membench,1,pmem,pgn_prefetch,2000,21209.271484,60.945392096,0.000533,107111428,178996269,7946060575,2546846,42468,63618,193139,427008,22952,2893588,182827976,10655279297,10218848835,884247164,99961421,4378,37,0,100397161,205673083760,155,236903131600,834117471746,170990,15236,0
membench,1,pmem,rnd_prefetch,2000,17707.285156,61.787546683,0.000533,102324436,173182745,8354260606,2472016,42440,64579,169230,391727,21044,2894959,175288065,10085928140,10006454674,812362721,100007277,3742,12,0,100426171,206217151620,181,240161119230,837296261436,763716,14732,0
membench,1,dram,seq,2500,43028.464844,70.012879620,0.000661,103003956,173459768,7576170735,5042615,5977,79130,837966,597788,2187173,2931723,176170546,176378858,80263144,148753455,0,7676,2137,0,100433309,255571124035,540,272027046931,1032751754036,194248,138099,0
membench,1,dram,pgn,2500,10005.205078,77.682236884,0.000661,107664682,181058616,7762507824,102872944,52786,82890,98544255,100522053,2261727,3187135,184139128,31337436452,31239384479,147478184,0,1943,237,0,100398282,255637708908,593,301850367327,1033258062773,99076523,98991669,0
membench,1,dram,rnd,2500,9640.738281,78.072165765,0.000662,101266658,173664471,8156713798,102866067,43690,83594,98532593,100500866,2150071,2971181,177126917,31366453337,31280845791,152612120,0,5241,124,0,100389779,256081094147,600,303367014316,1036510755178,98996130,98313373,0
membench,1,dram,seq_prefetch,2500,39895.996094,70.209966008,0.000662,103433715,172988222,7772846032,4639757,5659,76198,306354,587099,2173814,2966543,177141580,168174578,73189976,149635740,100068276,8745,6119,0,100428648,255560816916,596,272808429905,1033381741016,209368,133955,0
membench,1,dram,pgn_prefetch,2500,46407.222656,69.843241365,0.000661,107366586,180491448,7953051071,2869143,40965,75008,462581,687298,2151487,3058847,186909939,496134874,191083757,151898539,100019519,8992,143,0,100365135,255674163819,571,271383403908,1033903457513,309997,231446,0
membench,1,dram,rnd_prefetch,2500,31225.828125,70.903441690,0.000661,102948820,176938497,8381215962,4371418,43668,75692,359962,533404,2250451,2949988,175451872,186825860,85895841,150655963,100046505,6288,337,0,100394646,256173366357,585,275517337492,1037344868291,202175,133292,0
membench,1,pmem,seq,2500,42964.667969,71.435743162,0.000661,102598806,172942040,7536956188,3125150,3090,73888,154482,428918,33505,2884292,178244364,565071686,93298888,879594010,0,1444,0,0,100400953,255541017658,136,277668782632,1033116656114,143801,2416,0
membench,1,pmem,pgn,2500,2083.201416,117.117447427,0.000661,107268186,181751416,7745007111,104289998,67689,120844,1006305,101254436,47603,2942082,184051416,178949248088,178849489418,884411235,0,1431,18,0,100607091,255529882049,253,455244487073,1033241882033,98390023,5775,0
membench,1,pmem,rnd,2500,2067.959717,117.373932006,0.000662,100967132,175904659,8153507371,104298359,11622,120185,164267,100353932,28129,2913606,177501373,178913056819,178800720116,809088529,0,1424,12,0,100645541,256047554539,274,456206527142,1036583136413,98885955,4387,0
membench,1,pmem,seq_prefetch,2500,39673.707031,71.644057454,0.000662,103115788,173098980,7739123237,2851984,3846,74265,166827,420666,19008,2910043,176674265,601530803,187438770,885690500,99944191,1450,0,0,100386823,255475698481,167,278430232457,1033394129965,146338,8265,0
membench,1,pmem,pgn_prefetch,2500,24916.164062,73.130891688,0.000661,107100177,179605048,7927146943,2913434,37351,75702,183368,976262,32932,2906592,182834738,7613370584,7377572733,881151569,99989672,1413,0,0,100417161,255596779443,175,284273895271,1034111069328,166897,10784,0
membench,1,pmem,rnd_prefetch,2500,20150.654297,73.970647023,0.000662,100781943,173344796,8386116965,2940598,42944,76800,166361,405069,34470,2873548,175558119,7289953915,7201476673,810583844,100050495,1580,5541,0,100429662,256117298070,173,287529495933,1037407250499,150537,7046,0
membench,1,dram,seq,3000,42915.265625,82.893217016,0.000790,104909063,176268359,7580379035,3535185,4187,88784,333193,607094,2259279,3212859,178065587,191327621,84574585,146285297,0,2806,2637,0,100452819,305568033463,663,322088239301,1232971112141,538303,758975,0
membench,1,dram,pgn,3000,9952.242188,90.612366649,0.000790,107587210,181259644,7753051737,104971301,78698,96731,99477148,100591439,2130197,3215339,185058790,31548731561,31441654682,150397950,0,6219,106,0,100664219,305633398393,714,352102734627,1233511673363,98472406,98390796,0
membench,1,dram,rnd,3000,9614.632812,90.991477773,0.000790,103153584,178202766,8169495379,103278640,56739,97686,98636398,100603837,2179227,3196704,178746606,31502263202,31392954736,151233643,0,6886,2024,0,100476634,306077306427,762,353480227657,1236618127705,98604337,98947854,0
membench,1,dram,seq_prefetch,3000,39905.519531,83.084152727,0.000790,103730695,174460549,7765944618,3236468,7710,87854,330013,597520,2058276,3087563,177968351,187453024,80347448,149325468,100051010,3686,56,0,101001358,305507581539,717,322789755032,1233082142156,827497,752052,0
membench,1,dram,pgn_prefetch,3000,46607.203125,82.707894381,0.000790,107417820,183690155,7974959598,4883927,46850,87652,402530,616418,2097873,3110060,184662568,214161347,103582383,150018678,100036520,3625,81,0,100697663,305633784938,699,321340959322,1233879446960,232933,158469,0
membench,1,dram,rnd_prefetch,3000,31638.519531,83.740424712,0.000790,101167503,174881738,8370596726,3137803,57288,88746,380085,553510,2130156,3065941,181059726,474189021,160404157,149577540,100058734,4927,162,0,100397057,306165413751,718,325405854834,1237307425233,233460,148692,0
membench,1,pmem,seq,3000,42969.484375,84.299854054,0.000790,104442742,176051528,7560308961,4666796,3049,86743,166847,459712,24461,2897053,175615873,154839044,63541481,880139695,0,1412,0,0,100751942,305527410961,147,327648777068,1233197448682,149438,5490,0
membench,1,pmem,pgn,3000,2094.457520,129.730552969,0.000790,107290479,182829483,7744980250,104752479,67669,133383,195804,101000778,56143,2945027,185927914,178044369509,177829962011,882544177,0,1462,43,0,100740017,305534859867,285,504281332332,1233299787222,98380158,9407,0
membench,1,pmem,rnd,3000,2079.469971,129.968977594,0.000790,100947525,177404794,8167743474,104868248,72169,134153,172894,100423624,34651,2968489,179161917,177863533022,177779282597,818200303,0,4398,2774,0,100978153,306035500757,254,505177904373,1236408796555,98428420,5377,0
membench,1,pmem,seq_prefetch,3000,39697.488281,84.514420288,0.000790,103973665,173318338,7735330834,4915067,4790,87312,1074247,445661,26765,2897193,175528326,174192485,83270846,883017503,99973484,1375,0,0,100915088,305481453560,154,328492830520,1233515230605,147094,6476,0
membench,1,pmem,pgn_prefetch,3000,30721.646484,85.238083126,0.000790,107080907,180175325,7944378199,3307934,49632,88266,182933,446139,31237,2905330,185753018,4947580869,4480751693,880056512,99964767,2057,0,0,100553677,305676510842,164,331331823595,1234234973553,170516,11985,0
membench,1,pmem,rnd_prefetch,3000,23612.085938,86.120198719,0.000790,100731669,175013854,8305678494,3323429,54461,88899,1001200,1233341,21740,2973076,177047792,4423681770,4334997191,813752678,99978732,3550,0,0,100567771,306153783936,201,334743960398,1237465401874,156751,7381,0
membench,1,dram,seq,3500,43059.367188,95.760080468,0.000919,103042063,176523501,7574404072,3931880,7909,100484,358727,655657,2263936,3230808,178957700,207528039,93588139,146944556,0,1799,8775,0,100494480,355572150065,739,372110701220,1433081906911,229847,142865,0
membench,1,dram,pgn,3500,9988.757812,103.448956804,0.000919,107719633,182036461,7783221845,103435537,76055,110318,98615132,100625444,2257223,3028503,183838271,31559411321,31374282888,147371146,0,1475,125,0,100475996,355664387962,819,401995925510,1433343493316,98452152,98359445,0
membench,1,dram,rnd,3500,9652.789062,103.809371523,0.000919,101364760,175638936,8171486150,105278227,56805,109226,98626710,100636376,2123113,3052001,178782205,31342876517,31223984985,154804060,0,5294,231,0,100494012,356139143494,832,403372687825,1436664260017,98417752,98309137,0
membench,1,dram,seq_prefetch,3500,39910.679688,95.964444420,0.000919,104348657,176532769,7777041739,3793892,14475,104031,353738,692528,2244650,3225513,179447916,214001110,96024808,147636563,100050868,11564,18663,0,100544485,355533799964,805,372907799669,1433625039278,232866,134643,0
membench,1,dram,pgn_prefetch,3500,46598.777344,95.586190435,0.000919,108759034,181774204,7979419222,3576400,75352,100573,447796,681273,2298522,3200451,185387537,239588432,117485528,146051372,100051509,1674,418,0,100450106,355696754515,815,371441203119,1433928680735,964670,854638,0
membench,1,dram,rnd_prefetch,3500,31619.794922,96.630741450,0.000919,101228391,176079404,8378875028,3720898,52725,105829,452158,1473995,2132028,2995820,179082242,235119201,114146245,154879712,100053209,10046,10746,0,100565316,356187374794,947,375490438261,1437370880383,247051,155722,0
membench,1,pmem,seq,3500,42970.406250,97.179252167,0.000919,102587274,174959630,7554606566,3996433,2905,99696,168785,469079,23618,2851751,176246058,163115332,71991680,878806080,0,1724,0,0,100559867,355468842602,135,377731258145,1433016720303,759665,4998,0
membench,1,pmem,pgn,3500,2106.976318,142.327818220,0.000919,107338867,183141161,7743944280,105197316,74280,146068,626305,101274100,44124,2914051,185436407,176848333672,176745258961,880209417,0,1400,0,0,100926359,355562547528,337,553236625865,1433415752157,98418321,9947,0
membench,1,pmem,rnd,3500,2091.312012,142.593967470,0.000919,102863046,179349761,8126179924,105134409,98371,146964,192942,100464396,37433,2996862,180384876,176850986044,176759838008,809296578,0,2249,56,0,100796620,356089179992,305,554292818340,1436618966220,98765875,10730,0
membench,1,pmem,seq_prefetch,3500,39831.910156,97.380525383,0.000919,103114456,173692161,7744942169,3731696,3136,99860,166814,454001,31254,2897363,175976114,169106763,76334400,883211524,99981165,1430,43,0,100520409,355470435002,190,378483128779,1433199198836,806833,14287,0
membench,1,pmem,pgn_prefetch,3500,36915.718750,97.579566879,0.000919,107125756,181285908,7947666245,3804370,56431,100296,190587,465807,38877,2914063,182990792,2400029984,2302903142,881276478,99983873,1455,62,0,100551562,355516530695,190,379244673586,1433765248128,841178,19256,0
membench,1,pmem,rnd_prefetch,3500,27015.447266,98.458899432,0.000919,100785834,174310054,8409797140,3597375,58119,101357,182546,410860,28636,2859236,176334370,2319657602,2223656325,809792798,100004783,1487,6738,0,100561198,356178100571,182,382725465522,1437541927072,154432,8265,0
membench,1,dram,seq,4000,42991.671875,108.635747548,0.001048,103174220,175836482,7570787913,4370128,5078,113614,394121,705817,2137768,3247072,182852983,507544711,131670607,147386766,0,3257,406,0,100534207,405550370802,872,422109547847,1632916786217,245217,146858,0
membench,1,dram,pgn,4000,9939.277344,116.377688929,0.001048,107727031,183540095,7788856467,104141746,59111,122378,98726138,100726556,2337976,3296069,186738391,31637596218,31507755512,146077169,0,1718,449,0,101416882,405570427878,942,452159249826,1633208156456,99121757,98776794,0
membench,1,dram,rnd,4000,9596.331055,116.755020273,0.001048,101476182,176411827,8175882725,104003191,60694,122881,98673813,100733945,2365978,3270396,180013895,31637145369,31504937848,147942352,0,1675,8920,0,100836183,406109484068,973,453704645821,1636885328461,98440172,98318431,0
