exec,run,node_kind,access_pattern,spinloop_iterations,throughput,seconds-time-elapsed,spinloop_duration,cache-misses,L1-dcache-load-misses,L1-dcache-loads,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,l1d_pend_miss.pending,l1d_pend_miss.pending_cycles,l1d.replacement,l1d_pend_miss.fb_full,sw_prefetch_access.nta,sw_prefetch_access.prefetchw,sw_prefetch_access.t0,sw_prefetch_access.t1_t2,branch-misses,branches,context-switches,cpu-cycles,instructions,mem_load_retired.l3_miss,mem_load_l3_miss_retired.local_dram,mem_load_retired.local_pmm
membench,1,dram,pgn_prefetch,500,39030.480469,1.714992369,0.000146,3676439,70242721,2075282673,139323,277633,1927282,2705305,82359290,35274539,71024389,151651757,874732,3688,7687,0,1067865,1969381162,3,6660968503,13677680792,131499,134314,0
membench,1,dram,rnd_prefetch,500,27864.466797,1.724920054,0.000146,3583850,70568445,2090462894,139643,272193,1938792,2739267,81715503,34618912,71511660,150867180,1031470,5107,7533,0,1117045,1948505912,2,6697081544,13670818903,138490,133589,0
membench,1,pmem,seq,500,42055.683594,1.945375088,0.000146,3692253,71266083,2100076284,942799,1108803,18141,2854171,68028207,21157997,71499968,145937556,0,1414,0,0,1071534,1972611664,1,7552353208,13732589729,133624,133453,172
membench,1,pmem,pgn,500,2336.890869,2.337663780,0.000146,3660343,70733198,2057328872,143418,1338825,16573,2761327,1738976500,1692063986,70920232,150087821,0,5547,5978,0,975406,1957977513,3,9078038383,13794660843,1076297,132765,938220
membench,1,pmem,rnd,500,2318.174072,2.354808008,0.000146,3672356,71694464,2134473702,147108,1232566,16892,2788980,1741591066,1693307247,70492805,146019718,0,1427,0,0,1091433,1964516936,3,9144359602,13668852655,1656849,686437,935538
membench,1,pmem,seq_prefetch,500,37875.917969,1.936503957,0.000147,5189031,72414254,2082345174,914679,288679,18926,2849889,73809307,24482681,71454868,151121804,1018229,3222,0,0,1050079,1970297356,3,7516711721,13726901387,131640,129512,8
membench,1,pmem,pgn_prefetch,500,6276.596680,2.079866459,0.000146,3664174,71827412,2126184648,145163,288641,17022,2819261,691575320,642200382,70149232,145456079,1132797,1386,5186,0,1046153,1935908879,3,8074496669,13673853069,137739,132865,167
membench,1,pmem,rnd_prefetch,500,6030.744629,2.075942190,0.000146,3512591,70918751,2082321214,144356,285099,14471,2773685,685454621,636498990,70735569,150655703,1108724,2556,5831,0,959764,1925967945,4,8060135065,13705461125,137618,136176,36
membench,1,dram,seq,1000,42874.292969,1.834508178,0.000275,5190389,71486833,2130499214,141287,282036,2019954,2730136,64066791,18190104,71521903,150538714,0,2532,0,0,1198872,2581875409,2,7125725251,15826764454,690745,696250,0
membench,1,dram,pgn,1000,9839.807617,1.922228716,0.000275,4381862,71343439,2105500426,1072074,1206525,1953211,2751250,363116339,314907128,72036479,153547567,0,4822,0,0,1177648,2562036974,11,7461849453,15713959359,1783563,1747576,0
membench,1,dram,rnd,1000,9382.535156,1.924610548,0.000275,5231347,71431351,2108806024,1059401,1195306,1968265,2800442,363042129,313450847,72377867,151334227,0,3093,0,0,1179980,2557665429,3,7476241746,15793955208,1760156,1729407,0
membench,1,dram,seq_prefetch,1000,39969.625000,1.847278239,0.000275,5278296,72169746,2110808897,149682,285010,1995060,2721474,68959699,20270019,72551050,155301047,877463,2819,0,0,1190029,2579082578,10,7160596192,15972730125,139020,133974,0
membench,1,dram,pgn_prefetch,1000,43465.031250,1.841887654,0.000275,5292290,73227712,2110586172,146673,286969,1943361,2764086,73579948,23401388,72546365,152758275,923243,6586,0,0,1193623,2589502505,4,7144973055,15982834731,141908,690888,0
membench,1,dram,rnd_prefetch,1000,30728.574219,1.853829455,0.000276,3648932,71296881,2075400082,927979,1078642,1991755,2754729,73789079,24464124,72796537,155764984,860143,6870,0,0,1151658,2566521988,12,7193757269,15946680803,137997,136226,0
membench,1,pmem,seq,1000,42477.273438,2.058510360,0.000275,3611309,70081347,2024044123,141274,282339,17339,2725970,88999567,79953987,73422538,153194299,0,5659,0,0,918571,2385627196,3,7992660401,15466363208,136509,134664,398
membench,1,pmem,pgn,1000,2356.917480,2.477379374,0.000275,3731993,70585072,2089429945,839449,1958709,17943,2872429,1658800569,1608353755,71256554,150030700,0,1404,0,0,1043679,2466208518,3,9617503709,15646931299,1141435,133429,1009188
membench,1,pmem,rnd,1000,2334.980957,2.482516171,0.000275,3675525,69651532,2086099493,140382,1625344,23859,2854899,1810677141,1628969082,72161472,149997768,0,1396,0,0,1036493,2465006848,4,9640788126,15670716007,1139269,131074,1007079
membench,1,pmem,seq_prefetch,1000,38500.039062,2.079369811,0.000275,3627636,71364331,2120131805,145725,292220,16227,2788129,70534075,22090775,70208017,146876794,1151949,1407,3080,0,1051681,2396069043,4,8072447866,15469832121,141516,135919,4
membench,1,pmem,pgn_prefetch,1000,10939.363281,2.128890220,0.000275,3691825,69420021,2029711777,724862,1039711,15515,2813765,341802716,294620346,72509577,149218113,967669,5619,0,0,1001241,2446569150,2,8266814103,15663978007,135589,136243,319
membench,1,pmem,rnd_prefetch,1000,10310.235352,2.131145503,0.000275,3613739,69305805,2035099905,140531,462203,24388,2831102,573766970,333144197,72417485,149258174,953802,5614,0,0,989085,2435657381,3,8274779554,15650356344,137705,133337,195
membench,1,dram,seq,1500,42997.808594,1.969896757,0.000403,3619593,69831841,2072553799,142266,273539,1955576,2708446,65769969,75009876,73933763,152591943,0,4173,0,0,1067461,3005449173,2,7652311600,17811422200,135213,134129,0
membench,1,dram,pgn,1500,9841.067383,2.043659395,0.000403,3650812,68941765,2053379985,1159409,1950364,1925980,2802693,370251456,302255891,73744760,151400966,0,4607,0,0,1080847,3019002372,4,7935560153,17813064568,1187595,1184579,0
membench,1,dram,rnd,1500,9576.067383,2.047133231,0.000405,3585439,68824314,2063638028,1158037,1285546,1873916,2746737,668264857,359400105,75662440,152874795,0,2079,0,0,1069927,3010872052,3,7950555649,17813992532,1184707,1182836,0
membench,1,dram,seq_prefetch,1500,39726.679688,1.974513890,0.000404,3633481,69688781,2073846563,144060,275494,1929577,2716588,66680344,18878865,73367573,154271464,882892,4463,0,0,1066847,3002646263,14,7665553309,17772986763,138837,136626,0
membench,1,dram,pgn_prefetch,1500,46567.941406,1.967287450,0.000404,3668441,69756803,2063406513,139820,273173,1967451,2762329,375675635,76629534,74725648,153115439,912619,3408,0,0,1070535,3012551849,3,7638822678,17822504716,133754,131594,0
membench,1,dram,rnd_prefetch,1500,31535.794922,1.982819844,0.000404,3569175,70291218,2082258963,141038,275303,1930220,2717915,66892104,18799031,70994723,153295412,942545,4404,7351,0,1050976,2996161558,3,7701067105,17759589061,134522,135242,0
membench,1,pmem,seq,1500,42762.453125,2.187565162,0.000403,5249715,71177582,2080995612,142625,288975,17811,2812815,65499566,18192373,70946944,144069981,0,3712,5,0,1061745,2991482930,3,8495016549,17735509067,762749,768083,405
membench,1,pmem,pgn,1500,2388.801270,2.582921501,0.000404,3686202,69875946,2034609496,143113,1334288,14964,2750821,1934386274,1641481872,73761134,147968204,0,5642,0,0,1009211,2943424222,3,10031219677,17700551789,1113093,140270,979276
membench,1,pmem,rnd,1500,2360.745605,2.604813727,0.000404,3691117,71368023,2127734076,145274,1259698,16165,2765148,1697704332,1650314382,70204004,147461815,0,1491,5958,0,1034749,2934975907,3,10115850442,17707770649,1112246,130077,975715
membench,1,pmem,seq_prefetch,1500,39449.285156,2.188018135,0.000404,5251717,71177447,2062372947,143762,285125,15835,2840827,66294866,19010365,71318773,146610483,1019957,5533,0,0,1049047,2977560253,2,8493891461,17658913558,683979,683718,416
membench,1,pmem,pgn_prefetch,1500,25877.906250,2.222106572,0.000404,3718867,70166166,2083315580,145273,292619,23504,2835817,476428404,147457839,72331309,148409082,1005433,1399,0,0,1027426,2967109253,4,8629282772,17672092484,134775,134915,173
membench,1,pmem,rnd_prefetch,1500,21129.142578,2.210711051,0.000404,3611657,69287314,2033798926,853979,1013927,15867,2855130,130236969,82031032,72341686,148456665,980522,9812,0,0,1024679,2941081473,2,8584835280,17677398647,133650,132358,190
membench,1,dram,seq,2000,43081.164062,2.097259845,0.000532,5238590,71038396,2106177873,145708,283683,1999657,2764321,66730321,18940284,72375019,152112618,0,2489,0,0,1120214,3602591421,2,8135337580,19862840631,704337,705981,0
membench,1,dram,pgn,2000,9825.788086,2.181022849,0.000533,3670023,71346834,2098586264,1110440,1248410,1945886,2764404,375721192,327075214,71972695,152818389,0,6806,0,0,1115289,3557360399,14,8465403313,19713716214,1755258,1737142,0
membench,1,dram,rnd,2000,9358.827148,2.183156693,0.000532,4027722,71021279,2098093986,1105881,1235957,1926876,2801615,378018002,328331711,72796345,151687876,0,3437,0,0,1111772,3589050466,2,8474078886,19820037362,1781288,1766586,0
membench,1,dram,seq_prefetch,2000,39931.320312,2.105639824,0.000533,5249495,72397006,2106531757,145204,277319,1992342,2762548,69381002,19983356,72301444,154414088,943692,1901,0,0,1111477,3604272484,14,8168574689,20038984045,310905,763015,0
membench,1,dram,pgn_prefetch,2000,46492.164062,2.098504197,0.000533,5321952,71281243,2107215850,149979,283380,1952036,2777165,68826370,19421625,72646460,154137802,958388,4645,0,0,1123829,3606984501,16,8146976758,19919649977,728126,731062,0
membench,1,dram,rnd_prefetch,2000,31666.613281,2.107695485,0.000532,5222369,73226480,2123014601,145743,284820,2017821,2754469,67047529,18351522,72551191,154728603,955248,3982,0,0,1108379,3589838057,5,8178609045,20052175319,134977,500728,0
membench,1,pmem,seq,2000,42437.617188,2.322039053,0.000536,3617914,69792476,2054701138,141492,280562,16151,2740136,64441951,76700647,73047690,147065494,0,5636,0,0,990331,3399285337,1,9014593784,19544086972,136589,134212,151
membench,1,pmem,pgn,2000,2393.380859,2.737251987,0.000536,3728748,70486926,2095719757,878649,1974052,18327,2869071,1630755908,1584202982,71063050,148426687,0,1379,0,0,1041833,3480580579,2,10631536448,19716040378,1146543,129093,1015677
membench,1,pmem,rnd,2000,2376.284668,2.712517521,0.000532,4753446,71011322,2062482077,145876,1297191,16969,2820184,1624660094,1576723333,71399503,146122971,0,5522,0,0,1043093,3480918973,3,10533797363,19675608147,1685140,712784,961896
membench,1,pmem,seq_prefetch,2000,39677.816406,2.339492165,0.000533,3691934,71190634,2108639445,141541,291695,16315,2801106,66362923,19167552,70037477,145146290,1083025,1432,9032,0,1011404,3411192716,5,9082831011,19506550198,135631,132104,4
membench,1,pmem,pgn_prefetch,2000,28135.726562,2.333407112,0.000536,3655288,70496568,2052567270,143421,287192,18508,2750285,123292570,76606049,70813095,145065708,1013616,5613,5600,0,970044,3375026658,1,9061346977,19455698160,138137,138900,538
membench,1,pmem,rnd_prefetch,2000,22195.095703,2.358589505,0.000533,4697918,71786029,2135204287,146569,294240,15564,2784741,126049124,77483938,70550410,148824737,1058415,1397,0,0,1088094,3545410686,4,9157827245,19732631638,702049,702769,358
membench,1,dram,seq,2500,43010.753906,2.215677969,0.000661,3593180,69409950,2062357715,291225,1017704,1999518,2843061,67676167,18855055,72821578,145632406,0,1411,0,0,1064013,4025466984,3,8599604064,21852669991,135254,133554,0
membench,1,dram,pgn,2500,9892.958008,2.309252461,0.000661,3651278,69241120,2051490965,1156832,1283944,1946577,2747829,678423261,370267292,73158832,157710055,0,2102,0,0,1053726,4037086942,15,8962019578,21839160212,1180966,1183279,0
membench,1,dram,rnd,2500,9489.916992,2.307116095,0.000662,3583305,69930669,2070776558,1144259,1987706,1972311,2781552,362699445,314532882,73217016,155277672,0,3980,0,0,1068968,4032849823,3,8960017727,21868895749,1170663,1170406,0
membench,1,dram,seq_prefetch,2500,40065.707031,2.234344232,0.000661,3604584,69470114,2062509366,145355,273400,1942625,2703153,166860345,77389587,74255586,156418105,906532,2674,0,0,1062592,4030827435,15,8676148631,21865603518,138454,133997,0
membench,1,dram,pgn_prefetch,2500,46622.222656,2.229824658,0.000661,3644911,69587151,2064404993,146439,275200,1917052,2703555,390227336,76973720,74846374,157819623,918706,2262,0,0,1066458,4040424762,16,8656447142,21875022666,135778,132492,0
membench,1,dram,rnd_prefetch,2500,31660.599609,2.234219516,0.000661,3549431,69865641,2082810790,139476,274021,1954371,2719239,64916318,74902327,73908625,153967375,933592,3998,0,0,1050116,4018126338,2,8678485645,21855040867,135272,135386,0
membench,1,pmem,seq,2500,43320.050781,2.448405911,0.000661,4497736,71108083,2089095014,142980,284905,16574,2764343,65693775,18880564,71306337,146711633,0,6786,0,0,1069637,4005281012,2,9506924794,21604605731,715518,720636,332
membench,1,pmem,pgn,2500,2406.646240,2.857814402,0.000662,3731503,71014334,2110218002,141667,1271267,17184,2792806,1674959889,1626555960,71121763,147493951,0,1462,706,0,1030677,3948790577,4,11099693266,21636458381,1129350,134132,993144
membench,1,pmem,rnd,2500,2379.700195,2.861002631,0.000661,3670846,70954690,2107224932,142939,1258915,18059,2766511,1673782428,1625129668,70157494,147038812,0,1430,5937,0,1021186,3948186109,2,11102746796,21620348943,1127364,134884,989706
membench,1,pmem,seq_prefetch,2500,39834.289062,2.447349550,0.000661,4520468,71096471,2073295034,147865,293544,16109,2794940,66511133,18749703,71637260,148266334,1018958,5548,0,0,1053728,3999502881,2,9504639687,21574178832,719314,718934,354
membench,1,pmem,pgn_prefetch,2500,34000.886719,2.467266918,0.000661,4672638,72883034,2122302209,926124,608557,18101,2829053,98903210,50277399,71045034,150417151,1020891,1398,0,0,1056189,3998975947,4,9582723035,21791160822,137250,134226,184
membench,1,pmem,rnd_prefetch,2500,25455.007812,2.460207378,0.000661,5239379,72484937,2087264470,147812,297057,17126,2774198,96602579,49774351,72066770,148917021,1003330,5380,0,0,1036403,3973707485,2,9553636194,21726074781,137095,133927,545
membench,1,dram,seq,3000,43079.308594,2.355812391,0.000789,3606260,70826645,2103651670,142879,280802,2001764,2764763,68166080,18986297,72380498,151688376,0,1471,0,0,1093559,4566996767,3,9147763654,23774753954,728113,729680,0
membench,1,dram,pgn,3000,9841.164062,2.429310553,0.000790,3702602,71566709,2093310776,1118486,1260250,2000756,2808748,374252023,326468754,71660668,146784196,0,4423,7300,0,1056104,4468183465,3,9438144527,23719362915,1146393,1143553,0
membench,1,dram,rnd,3000,9522.993164,2.432820548,0.000790,3587485,71074785,2087203757,1117476,1247354,1988908,2854868,376556358,325924144,72056718,144148348,0,4456,2404,0,1080120,4488369321,3,9446551062,23652439070,1142280,1141561,0
membench,1,dram,seq_prefetch,3000,39952.054688,2.361744003,0.000790,5320437,70804710,2094651015,147120,284829,1956598,2782602,69779465,19962407,72300481,154732127,965026,6602,0,0,1090485,4617709909,17,9171431190,23880874707,686047,688388,0
membench,1,dram,pgn_prefetch,3000,46602.664062,2.352727137,0.000790,3651197,70952205,2094866654,145230,295961,2071817,2825635,67581112,18961027,71636101,152838061,982288,3147,0,0,1094073,4566020588,3,9134777191,23786187686,716904,722564,0
membench,1,dram,rnd_prefetch,3000,31563.664062,2.368113968,0.000790,5255714,72754950,2107731418,144167,277857,1984292,2755676,70493178,20083029,72584713,154749935,959927,5573,0,0,1086534,4609764930,14,9196685667,24085167092,153947,718084,0
membench,1,pmem,seq,3000,43162.984375,2.580611725,0.000790,3621119,70414681,2071230432,142394,282016,17069,2776332,388800351,79911555,73641432,153786836,0,1434,0,0,1019780,4429995118,5,10020257236,23600620942,130390,131022,111
membench,1,pmem,pgn,3000,2413.715576,2.982168773,0.000790,5391389,72182465,2127889573,150297,1263424,17315,2814420,1630158647,1581898902,70821162,148030777,0,1391,0,0,1060125,4503011945,4,11582102914,23705132367,1722532,720654,985697
membench,1,pmem,rnd,3000,2399.560303,2.967798302,0.000790,3651337,70851911,2070686077,146714,1300280,18575,2802450,1617069653,1567790956,71110688,146052660,0,11077,0,0,1061034,4440089050,2,11525546883,23635960333,1693668,394713,969466
membench,1,pmem,seq_prefetch,3000,39842.222656,2.592526652,0.000790,3683712,70670371,2107473403,143768,290799,17125,2773408,67210202,18928157,69993660,146582171,1017353,1462,5973,0,1019105,4422259472,4,10068344545,23638147004,134953,131170,0
membench,1,pmem,pgn_prefetch,3000,38653.316406,2.590987069,0.000790,3737368,71074700,2113888167,148172,292651,16470,2761006,83956750,36778818,72154046,145040640,1004359,1497,1410,0,1019771,4420477040,3,10060433083,23621818403,141042,134943,174
membench,1,pmem,rnd_prefetch,3000,27748.488281,2.610786149,0.000790,3671798,71711745,2118828455,146849,287899,17388,2817026,90138219,39356212,70196588,145817878,1053335,1381,2060,0,1051544,4434860686,2,10139733661,23493111774,135907,131521,99
membench,1,dram,seq,3500,42901.882812,2.483339450,0.000918,3567090,69299409,2056582566,139864,362062,1932106,2791099,347260080,66992107,73500497,156186349,0,2493,0,0,1054823,5042382552,3,9641085206,25873849076,134092,132874,0
membench,1,dram,pgn,3500,9825.692383,2.565415233,0.000919,3681484,69694936,2070970062,1854242,1996555,1982989,2794950,373234055,322234182,73202861,156087009,0,4234,0,0,1058886,5045902362,17,9950445770,25874192580,1175934,1171238,0
membench,1,dram,rnd,3500,9376.993164,2.569041878,0.000918,3553444,69411530,2055810137,1163156,2003952,1955540,2839427,372601273,323388694,73669120,155008429,0,5722,0,0,1057142,5051529540,3,9971484777,25922433190,1171484,1168429,0
membench,1,dram,seq_prefetch,3500,40032.027344,2.488217321,0.000918,3565589,69110653,2062481792,143534,282965,1948463,2760490,379139202,76632784,75471148,155204383,941949,2565,0,0,1055923,5044260257,5,9656678216,25909522907,138462,134370,0
membench,1,dram,pgn_prefetch,3500,46487.843750,2.487651259,0.000919,3621873,69290967,2059263876,146434,278284,1939209,2728993,386051537,79443229,75180734,157333319,944785,5878,0,0,1054476,5052385510,18,9660340218,25906744720,137888,135741,0
membench,1,dram,rnd_prefetch,3500,31752.080078,2.483640686,0.000919,3577400,70079037,2082592423,141632,543305,2042309,2856115,267869206,52996211,72110455,149007959,1001088,1884,0,0,1054170,5025245475,3,9648901484,25899018132,135798,135446,0
membench,1,pmem,seq,3500,43029.261719,2.703620604,0.000919,3632562,70484421,2049483092,144322,284840,17587,2753553,64938133,18389575,71428921,147271685,0,5525,0,0,1106259,4910060052,3,10500553981,25353406441,701444,135556,247
membench,1,pmem,pgn,3500,2423.766602,3.108036590,0.000919,3732698,71614926,2106728666,149307,1282205,17552,2756317,1946257192,1622620917,73150636,151281610,0,1409,0,0,1032765,4956438788,5,12071118561,25684331712,1138611,135094,997692
membench,1,pmem,rnd,3500,2405.505615,3.112745754,0.000920,3694832,70728955,2106127740,146743,1280725,17525,2779911,1649248954,1639724117,73265435,149658377,0,1411,0,0,1041958,4957608259,5,12089064451,25698504971,1135558,131844,996385
membench,1,pmem,seq_prefetch,3500,39942.484375,2.724212860,0.000918,5298493,73520949,2138013913,144277,298361,17866,2857792,70898186,19825540,70618205,146806269,1024465,1394,0,0,1048406,5020075088,2,10580517439,25878393293,132740,140544,246
membench,1,pmem,pgn_prefetch,3500,42421.414062,2.721735105,0.000918,5372704,73796397,2130094741,146131,295446,15730,2862080,77594991,28105962,71111460,146926252,1025212,1404,0,0,1059437,5029789450,3,10569819522,25870430589,135482,695667,503
membench,1,pmem,rnd_prefetch,3500,29558.687500,2.708769514,0.000918,3612825,71822368,2028423025,149671,285812,17415,2933527,72996673,26753470,72637273,148528759,1009099,5471,0,0,1031874,4951880831,3,10520295874,25526108976,733957,730031,202
membench,1,dram,seq,4000,43077.453125,2.613563255,0.001047,3567912,70567167,2099986443,140401,279540,1985252,2748694,67414031,19125476,72040746,152351848,0,2095,0,0,1073942,5525037132,4,10155059894,27706159491,593294,135926,0
membench,1,dram,pgn,4000,9817.685547,2.689128758,0.001047,3675379,70860529,2080832376,1129734,1268476,2090173,2844305,378592532,330564152,70893849,150091294,0,4121,7610,0,1047295,5490965849,3,10439914188,27753328135,1152055,1153092,0
membench,1,dram,rnd,4000,9367.417969,2.696976683,0.001047,3567941,70265994,2091082311,1127320,1263908,1958308,2793326,383515602,334858646,72035655,150816332,0,1848,2402,0,1068912,5499079493,5,10475096858,27722115300,1150037,1148818,0
membench,1,dram,seq_prefetch,4000,39854.929688,2.608314030,0.001047,3628292,71363156,2129225224,143385,285444,2037358,2728320,62737586,18527106,70655813,147594281,1031602,1977,10322,0,1084031,5450713321,3,10132991171,27713303716,132824,130833,0
membench,1,dram,pgn_prefetch,4000,46157.394531,2.605401232,0.001047,3645820,70010712,2086090342,148357,283952,1925942,2773102,68264509,18773903,72644041,147372502,1011361,5019,5480,0,1075826,5474335325,3,10107691557,27726882829,139945,137966,0
membench,1,dram,rnd_prefetch,4000,31427.763672,2.615290994,0.001047,3573962,71143244,2099266743,144562,272899,1949092,2870007,70078210,19216605,72392768,138811448,1018367,3758,0,0,1083335,5549962954,4,10156994501,27727262176,732899,221893,0
membench,1,pmem,seq,4000,42942.414062,2.835794133,0.001047,3615225,70331860,2052227561,142468,673307,25528,2846449,221511379,45208240,72268120,152632855,0,4075,0,0,1027162,5440052858,3,11014703282,27630819636,132359,130626,88
membench,1,pmem,pgn,4000,2428.994385,3.239006845,0.001047,4801719,71286124,2120943566,148236,1259872,18575,2860744,1622557484,1573612298,70673979,145866558,0,1378,0,0,1044236,5515131848,4,12582241941,27672116812,1729223,730887,985232
membench,1,pmem,rnd,4000,2409.093018,3.247410508,0.001047,5320976,73317954,2124232256,150808,1259507,19050,2832504,1588876074,1547159068,70646902,147993642,0,1403,0,0,1048050,5514138869,3,12614759646,27830639711,1211944,725517,998696
membench,1,pmem,seq_prefetch,4000,40167.093750,2.833328182,0.001047,3631247,69504198,2039795468,184811,997294,17057,2848985,67292351,18895559,71984619,148121097,990997,5609,0,0,1028671,5438331425,4,11001255748,27625057085,136432,135266,163
membench,1,pmem,pgn_prefetch,4000,45718.468750,2.854644285,0.001048,3728736,70647275,2107899306,147265,294601,16916,2793517,72023819,25510131,72028558,148281200,1007223,1396,0,0,1025427,5454859768,4,11081442085,27655579813,137400,132137,231
membench,1,pmem,rnd_prefetch,4000,31135.189453,2.840863604,0.001047,3621943,69567999,2053688475,140779,281609,25651,2829324,407359945,81964706,74068466,146817006,986599,5579,0,0,1020276,5429513492,3,11032537381,27664212378,138289,134409,164
membench,1,dram,seq,4500,42711.312500,2.742649607,0.001177,3569422,69771409,2075704987,914649,1073132,1998285,2792436,67064528,18299251,73057369,153337579,0,5439,0,0,1298573,6061332438,2,10649688159,29952223287,131807,128848,0
membench,1,dram,pgn,4500,9949.357422,2.812990079,0.001177,5261356,72612882,2113065658,1116406,1255592,2031973,2818562,369781260,321314425,72139650,146431456,0,6145,0,0,1304630,6068807870,3,10921014160,29927116382,1165560,1163551,0
