exec,run,node_kind,access_pattern,spinloop_iterations,throughput,seconds-time-elapsed,spinloop_duration,cache-misses,L1-dcache-load-misses,L1-dcache-loads,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,l1d_pend_miss.pending,l1d_pend_miss.pending_cycles,l1d.replacement,l1d_pend_miss.fb_full,sw_prefetch_access.nta,sw_prefetch_access.prefetchw,sw_prefetch_access.t0,sw_prefetch_access.t1_t2,branch-misses,branches,context-switches,cpu-cycles,instructions,mem_load_retired.l3_miss,mem_load_l3_miss_retired.local_dram,mem_load_retired.local_pmm
membench,1,dram,pgn_prefetch,0,21654.865234,1.375343886,0.000015,3419782,71139807,758337195,142456,275460,2031238,2760428,243432506,199129069,69615792,143238393,1410982,1358,2373,0,33954,991556105,2,5330351799,8515406945,146163,146179,0
membench,1,dram,rnd_prefetch,0,20171.863281,1.379815363,0.000015,3469310,71463444,756789385,146622,274499,2012119,2762016,243316702,197938019,69431049,142867545,1342943,1379,0,0,38651,993235022,3,5356216354,8527327458,146590,146408,0
membench,1,pmem,seq,0,35870.578125,1.582965924,0.000015,5466224,73096384,737855861,150768,289484,16229,2947581,65732877,18079094,70643421,146598028,0,6191,0,0,19295,977123327,1,6143787487,8201268668,138712,153050,1151
membench,1,pmem,pgn,0,2382.870117,1.996532891,0.000015,3814807,71198559,751856950,140955,1279022,15682,2857914,1640589390,1591323035,70371911,148923549,0,1383,0,0,48786,995691203,4,7749223849,8356409291,1480131,132901,1042536
membench,1,pmem,rnd,0,2379.360352,1.989537150,0.000015,3739734,71047309,749782587,146754,1276836,18060,2908297,1623301604,1576143787,70246184,143456931,0,1432,6957,0,46838,981854347,2,7724441602,8208689848,1174164,134279,1036734
membench,1,pmem,seq_prefetch,0,33254.632812,1.590803990,0.000015,4573528,72306900,757627264,859659,1009213,14982,2964863,65742356,18184868,71476160,149157076,28523,2219,0,0,19645,976176984,3,6174765992,8192700036,131998,131797,0
membench,1,pmem,pgn_prefetch,0,4495.877441,1.801417341,0.000015,3863796,70152143,746308417,144278,282967,18337,2873836,948959682,900103936,69750579,145991803,939809,1480,5623,0,19877,1015545499,1,6993785061,8419438981,141814,138184,904
membench,1,pmem,rnd_prefetch,0,4457.479980,1.775555142,0.000015,3703235,69557819,750916161,355857,1005062,16924,2986333,671696299,622852839,72160902,148516991,937071,3638,0,0,19007,961511627,2,6891094131,8175340871,136628,133364,13
membench,1,dram,seq,500,51626.222656,1.480170308,0.000146,4965095,71556025,744692809,150288,283294,2070217,2793909,65693953,17721301,70152926,146010003,0,1392,0,0,1073378,1502184899,2,5747096593,9264627127,700670,707746,0
membench,1,dram,pgn,500,10505.967773,1.556076982,0.000145,3636586,70602243,743471544,1236494,1356420,2046727,2772687,400107106,354239351,69665025,143563057,0,1382,0,0,1003106,1443073690,1,6027480499,9355779685,1351337,940340,0
membench,1,dram,rnd,500,10278.443359,1.558147710,0.000146,3593965,70816904,745433199,1219597,1340846,2036803,2783414,397405476,351439636,69777889,143510870,0,1373,0,0,1023194,1454176591,1,6050736296,9368549581,1479127,942673,0
membench,1,dram,seq_prefetch,500,50958.007812,1.477954681,0.000145,3889809,71358311,744933167,140351,276316,2068721,2803444,63779512,17587046,69871011,145391251,1054288,1384,0,0,1071192,1503842107,1,5739442679,9255457608,694429,698935,0
membench,1,dram,pgn_prefetch,500,41764.117188,1.483382138,0.000146,5305820,71900999,751387090,149920,279315,2060418,2806627,82348138,36516598,70194176,144829548,1029249,1395,0,0,1046954,1494255279,3,5758436905,9258922612,709011,714255,0
membench,1,dram,rnd_prefetch,500,38877.226562,1.486862069,0.000146,5244144,71819718,751016277,144045,273352,2029909,2801885,81722560,34981919,70450535,145744949,1017148,1381,0,0,1038340,1492832838,1,5770140336,9344870375,756659,763653,0
membench,1,pmem,seq,500,49630.253906,1.708551382,0.000148,3711968,70857067,753187618,145457,282149,16085,2837902,66075271,60228829,73132678,147195023,0,3326,0,0,1087787,1505399381,2,6630420509,9290901156,140721,135196,161
membench,1,pmem,pgn,500,2367.121582,2.107991348,0.000145,5352380,73320106,776447639,149845,1218881,15857,2933320,1534271986,1486675427,72240530,148121389,0,2200,0,0,1144967,1497956722,2,8186164375,9118118529,1201640,144355,1033728
membench,1,pmem,rnd,500,2356.545166,2.109037348,0.000145,5285692,73082522,775521196,201415,1215374,16505,2955523,1529623414,1483093324,72128011,145775034,5,5457,0,0,1099198,1491250774,4,8183064117,9146861443,1211051,130454,1053596
membench,1,pmem,seq_prefetch,500,46541.933594,1.726614879,0.000145,3785582,70987632,749595063,142006,287371,14475,2870562,75466570,27319254,70024446,147862840,1033904,1364,5118,0,798440,1383967554,1,6701914255,9292486765,134273,133152,0
membench,1,pmem,pgn_prefetch,500,6324.311035,1.847637090,0.000145,5394445,73486454,772214728,602134,293528,16334,2943991,553434959,506083681,72075292,148189554,886660,6568,0,0,1178977,1530919178,2,7173418851,9204237639,134909,131866,1578
membench,1,pmem,rnd_prefetch,500,6205.821777,1.862667856,0.000145,3773048,69954052,747148017,883340,1038883,15736,2952463,558013330,509802788,72345781,151221746,866641,1435,0,0,1042556,1511140063,2,7232880877,9215178077,133687,131963,8
membench,1,dram,seq,1000,51599.589844,1.615812037,0.000274,3593163,70426505,740399682,136683,264254,2021893,2690475,158215847,79042921,71749603,149009776,0,1424,0,0,934858,1912363346,2,6274272676,10299849884,135209,136806,0
membench,1,dram,pgn,1000,10409.292969,1.684997489,0.000274,3722064,68578132,725949811,2059485,2143294,2114937,2857696,368126675,321392025,71484714,146601018,0,1407,0,0,976904,1953744866,1,6545803918,10361542780,1100863,1116249,0
membench,1,dram,rnd,1000,9967.108398,1.688042329,0.000274,3641637,68989528,727211926,1291879,2084067,2071696,2878248,373793481,325919788,71797834,147964593,0,1420,0,0,963541,1946552062,1,6553440297,10391833199,1084320,1120212,0
membench,1,dram,seq_prefetch,1000,51192.789062,1.611388542,0.000274,3645188,69728677,728607600,143763,275401,1959224,2747641,361377142,73141869,73423417,147837869,914488,1420,0,0,933310,1911990218,2,6257069218,10294041165,143179,141227,0
membench,1,dram,pgn_prefetch,1000,47519.480469,1.609784379,0.000274,3731132,69422213,731849576,139359,270277,2024871,2759078,382682430,81399943,73154715,148280538,909431,1407,0,0,926045,1911461565,1,6250402678,10310634989,144338,140679,0
membench,1,dram,rnd_prefetch,1000,43084.878906,1.621826539,0.000274,3569665,70861225,748833063,143813,266201,2002733,2709205,70856239,30919017,70882677,143829549,953570,1405,0,0,927954,1909956730,4,6297537283,10314737991,140857,140551,0
membench,1,pmem,seq,1000,50761.417969,1.839977890,0.000274,5314198,74140689,763678723,141405,279908,16683,2918166,70185108,20598339,72060665,156099150,0,1828,0,0,1185826,2145391248,3,7144485666,10387420768,141497,681464,514
membench,1,pmem,pgn,1000,2385.923096,2.243533511,0.000274,3753773,70697912,742323220,151216,1280428,17003,2864028,1630200182,1582235830,69736356,143359167,0,1952,5998,0,1024161,1988887069,3,8709160766,10269489901,1166488,130667,1034717
membench,1,pmem,rnd,1000,2379.570068,2.236312575,0.000274,3672207,70670230,760314748,150749,1271405,17013,2890205,1617850474,1588959891,73657756,146539419,0,6794,0,0,1048778,1995512360,1,8682863819,10246598871,1167585,137829,1028586
membench,1,pmem,seq_prefetch,1000,49261.085938,1.845276215,0.000274,5407755,74394303,770028531,144110,284528,13315,2957808,71390405,21507779,72125514,153123313,895180,3425,0,0,1128464,2138429819,2,7165228416,10433769844,134485,162068,304
membench,1,pmem,pgn_prefetch,1000,11060.233398,1.915746387,0.000274,3754423,72192848,759669783,150539,288740,14795,2906398,351185776,303237571,71249271,148174809,954706,2078,0,0,1143814,2095069671,4,7426083350,10246156323,689639,693784,1209
membench,1,pmem,rnd_prefetch,1000,10752.225586,1.921828382,0.000274,5399084,72079801,761550843,142311,290324,15040,2939734,354163323,303930426,71821729,152313336,952280,1364,0,0,1048214,2068576463,2,7464002524,10350274396,727732,730486,349
membench,1,dram,seq,1500,51472.101562,1.736161543,0.000403,3660547,70516497,738861947,143878,272420,2072412,2815834,63180079,17356303,70032734,144046078,0,1388,0,0,1035814,2435440409,2,6737235322,11253792495,763234,492906,0
membench,1,dram,pgn,1500,10421.117188,1.817701484,0.000405,3658817,70909735,740436928,1188707,1310407,2001114,2724087,390680173,342770125,69782488,142609249,0,1395,0,0,1005423,2407938102,2,7052778507,11278629894,1047770,1048624,0
membench,1,dram,rnd,1500,9869.233398,1.816173941,0.000402,3675730,70422954,740425449,1179218,1305176,2052892,2792071,398065639,351232229,70019770,143403989,0,1372,6830,0,971547,2373088580,4,7053697619,11370520640,1061999,1098581,0
membench,1,dram,seq_prefetch,1500,51158.742188,1.737049558,0.000403,3612772,70936255,742255006,153367,286856,2033662,2789937,63065703,17218635,70076772,143956820,1027629,1389,0,0,1035144,2432976448,3,6738996965,11244491758,718315,387905,0
membench,1,dram,pgn_prefetch,1500,51056.875000,1.737628202,0.000403,3732818,71415084,746499070,144642,276449,2054598,2808707,65287235,18159967,70154164,144954926,1028739,1384,0,0,1040239,2440814302,2,6732979351,11206466523,741701,583860,0
membench,1,dram,rnd_prefetch,1500,46157.394531,1.738398164,0.000403,3564149,71008480,745637347,143312,278422,1998679,2797796,62053272,17770685,69691758,144496930,1022868,1379,0,0,1050579,2476796514,4,6752471627,11273441349,737973,737626,0
membench,1,pmem,seq,1500,51332.066406,1.977806496,0.000403,3744480,71230763,733817572,145285,283415,17074,2875618,63876502,18103150,69937739,144433281,0,1523,5656,0,983035,2491785918,1,7679174371,11384524082,134176,133265,107
membench,1,pmem,pgn,1500,2411.062012,2.369126589,0.000403,5351430,72224790,770625683,157066,1262614,16949,2965975,1567635309,1519936473,72150569,144281879,0,2434,0,0,1071269,2535980928,4,9201829884,11046257023,1480440,684828,1032807
membench,1,pmem,rnd,1500,2400.625977,2.368941134,0.000403,5331270,73823326,757443921,151190,1253559,15885,2942686,1562738468,1514513475,71776040,147746234,0,4314,0,0,1074545,2548421178,3,9193200624,11249940052,1201134,733428,1037070
membench,1,pmem,seq_prefetch,1500,50911.312500,1.961334405,0.000403,3691032,70248976,755184686,146426,280402,24347,2902016,382053144,79287715,74289482,149581661,949373,6227,0,0,1073842,2546935259,1,7616436171,11296387670,137249,133657,17
membench,1,pmem,pgn_prefetch,1500,26867.275391,1.987901382,0.000403,3751806,71282943,756737248,147125,286271,16263,2915035,135688659,88002851,70766231,144678147,981528,4580,5926,0,1054897,2508237999,4,7717515105,11249459117,135585,129768,1133
membench,1,pmem,rnd_prefetch,1500,26134.908203,1.982820860,0.000403,3681768,70976168,757705273,147752,280788,15865,2894526,130676988,83098870,70892805,145190255,992036,5527,7103,0,1043530,2504869848,1,7699734112,11351873594,142054,137648,49
membench,1,dram,seq,2000,51666.238281,1.873469590,0.000531,3590846,70467754,738637356,140916,266129,2033502,2744005,378268872,77518626,72799496,150771650,0,1415,0,0,988469,2933485981,2,7278110505,12318137127,138624,139914,0
membench,1,dram,pgn,2000,10476.799805,1.944238508,0.000531,3700301,71344993,743968394,1883954,2009550,2072269,2833022,372819708,325921626,70949018,145550465,0,1413,0,0,1004413,2961160233,2,7546441191,12342722172,1123267,1137285,0
membench,1,dram,rnd,2000,9920.437500,1.946156012,0.000531,3628037,69815213,744454880,1954370,2084724,2089683,2863634,385230910,337093143,71205497,148377408,0,1403,0,0,997693,2954529891,3,7557282164,12340904243,1125402,1150871,0
membench,1,dram,seq_prefetch,2000,51268.906250,1.867409723,0.000531,3604569,69508482,723333872,141529,696825,2010004,2839531,216739237,43175518,71702393,147000008,968642,1400,0,0,987868,2931870021,1,7251726418,12329621509,144247,143484,0
membench,1,dram,pgn_prefetch,2000,50926.871094,1.867552924,0.000531,3721460,69389777,728999995,143020,546312,2054680,2837892,266350274,51969892,71491603,148700577,968457,1416,0,0,986070,2933083273,2,7253618194,12296959193,141664,143958,0
membench,1,dram,rnd_prefetch,2000,46142.484375,1.870418337,0.000531,3611487,69296479,729066681,144333,271626,2019952,2799684,370467470,73419798,71638861,147555995,965938,1413,0,0,983774,2929511249,2,7263544146,12322388492,142239,144333,0
membench,1,pmem,seq,2000,51557.023438,2.101690180,0.000532,5401235,72896531,744998432,142387,281524,19171,2906556,67137736,18564416,70777651,148409249,0,3392,0,0,1113060,3172053798,3,8160607888,12476217270,729399,733983,322
membench,1,pmem,pgn,2000,2423.960449,2.486395927,0.000531,3702752,70176330,751144032,149609,1287911,24811,2946343,1839301315,1530536565,73822224,148478730,0,3656,0,0,1057365,3023967719,2,9654412932,12228722686,1168534,131492,1034195
membench,1,pmem,rnd,2000,2409.417969,2.487212563,0.000532,3619798,70489038,754750251,143357,1276112,26470,2918217,1844567056,1527831871,73505913,153165404,0,2031,5,0,1052514,3028808880,3,9660631403,12274012682,1164141,134158,1030972
membench,1,pmem,seq_prefetch,2000,50864.699219,2.090391076,0.000531,3671321,71371201,759822380,147550,285089,16269,2920130,65495696,19225519,71495863,146307662,996153,4408,0,0,1127278,3118399067,3,8117972240,12274919836,704513,705952,0
membench,1,pmem,pgn_prefetch,2000,29315.197266,2.108798136,0.000531,5357330,73432656,775001221,147108,286330,16787,2955287,119834238,72025605,71969809,147235515,946022,6670,0,0,1106773,3125707235,2,8189113773,12349114027,132446,130280,1562
membench,1,pmem,rnd_prefetch,2000,28030.048828,2.111324096,0.000532,5272683,72942178,777756877,145376,281340,15487,2941606,119870255,71269044,72164689,151186494,957998,2154,0,0,1105809,3122515196,3,8198711377,12383277636,128920,126494,308
membench,1,dram,seq,2500,51543.738281,2.000278939,0.000660,3658161,70946815,737921752,147170,277463,2079075,2792680,66083480,18375975,69769246,148122564,0,1358,0,0,1034788,3433989814,1,7767280880,13251152506,708670,147613,0
membench,1,dram,pgn,2500,10520.667969,2.069393111,0.000660,3685369,69878642,738102642,1178678,1304297,2024061,2776015,382448220,338044491,69412162,143391908,0,1427,7370,0,973383,3390370909,2,8033030000,13278874293,1091841,1114319,0
membench,1,dram,rnd,2500,10197.734375,2.071321100,0.000659,3616658,70323573,736771308,1175796,1301500,2005787,2782443,383980160,338123907,69423212,143214447,0,1475,10078,0,973885,3387346322,2,8044127236,13319648739,1080155,1096094,0
membench,1,dram,seq_prefetch,2500,51660.898438,1.994578668,0.000660,3659461,70615258,737403890,146381,272719,2036470,2783500,63639201,16948920,69982720,142331312,1021143,1408,0,0,1012030,3382159278,4,7744393489,13225900902,142067,144367,0
membench,1,dram,pgn_prefetch,2500,50743.390625,1.993099111,0.000660,3717875,70679070,740516901,146956,277864,2051219,2794883,65037688,17662831,69763087,144609227,1020117,1375,0,0,1011351,3388048989,1,7739369463,13209371285,151778,144719,0
membench,1,dram,rnd_prefetch,2500,46236.359375,1.997462490,0.000661,3616534,70839344,743314946,147289,278596,2028925,2785579,62534079,17093395,69841859,143721872,1017728,1378,0,0,1054485,3398446532,3,7752227817,13258586729,349582,144239,0
membench,1,pmem,seq,2500,51445.621094,2.224628228,0.000660,3666764,70433940,745274073,142302,282016,23969,2887375,390457734,79558300,74127046,154945710,0,3747,0,0,1069262,3570957436,3,8639207951,13327023077,133433,131197,128
membench,1,pmem,pgn,2500,2439.214844,2.607308384,0.000660,3738346,70957967,760124646,149706,1263138,21253,2915323,1562976881,1514429236,71384827,147009669,5,1976,3926,0,1062151,3500416411,2,10126743371,13265006132,1144286,136355,1007470
membench,1,pmem,rnd,2500,2419.942139,2.614446709,0.000660,3623142,71609471,761887190,145834,1266492,16681,2901148,1567144375,1518595185,71762935,149986476,0,4829,0,0,1077114,3538379589,3,10149601770,13225736413,1721575,424239,1006327
membench,1,pmem,seq_prefetch,2500,51631.558594,2.234679667,0.000660,3709398,70607177,742325999,143054,281261,17107,2887646,66559203,73987691,72952567,149809048,918262,1434,0,0,1005234,3500641647,2,8678180041,13313043412,133530,131670,8
membench,1,pmem,pgn_prefetch,2500,36269.996094,2.234097513,0.000660,3740663,70744276,752468761,143081,283804,16202,2860709,98149283,108115403,73469963,153903795,905360,3685,0,0,1057647,3562790136,3,8676767038,13355800996,144004,139251,1237
membench,1,pmem,rnd_prefetch,2500,33499.714844,2.250322539,0.000660,3695300,70788939,755942386,143583,283520,16676,2911569,98546468,50659235,70589956,148583135,998102,1454,5204,0,969627,3416418830,3,8739271284,13346174489,135398,131982,62
membench,1,dram,seq,3000,51538.421875,2.122711712,0.000789,3631731,69418039,740523965,901588,1062296,2091364,2882411,65461199,17632492,71157227,148420294,0,1414,0,0,1003415,3943907484,2,8240545996,14296612359,140466,135394,0
membench,1,dram,pgn,3000,10384.000000,2.212009661,0.000789,3678049,70514982,751361331,1899437,2045212,2127013,2901654,387295378,337120331,71120161,150727316,0,1403,0,0,1017192,3981456832,14,8587991233,14314635006,1139006,1138369,0
membench,1,dram,rnd,3000,10186.411133,2.204896749,0.000789,3564167,71469053,745778036,1887330,2014074,2083296,2839090,381981713,332749903,70787536,148047032,0,1405,0,0,1009912,3970498212,3,8562570402,14353318921,1134628,1131563,0
membench,1,dram,seq_prefetch,3000,51387.464844,2.137069307,0.000789,3569398,71001085,755355005,146271,273443,2051593,2785242,384371180,77348606,73004683,151913627,991161,1418,5,0,1012182,3958525924,14,8296610453,14353951972,142539,133862,0
membench,1,dram,pgn_prefetch,3000,50833.671875,2.130266756,0.000789,3665250,70086909,742747328,143050,605057,2099586,2925345,244527676,50094400,71145506,150590442,987653,1403,0,0,1007450,3953715883,5,8274498946,14310285017,137628,139836,0
membench,1,dram,rnd_prefetch,3000,46021.445312,2.137636399,0.000789,3582888,70640175,750941354,153342,270229,2064007,2749827,389050227,79717289,72600526,152251742,988598,1396,0,0,1008449,3957629905,13,8297369503,14358290744,140183,137458,0
membench,1,pmem,seq,3000,51695.617188,2.351329389,0.000789,3663058,71710181,761033504,149830,284941,16366,2901163,65433702,18257857,71360854,145650418,0,5022,0,0,1093355,4075957260,2,9132484519,14268861264,709571,155129,67
membench,1,pmem,pgn,3000,2440.649658,2.762213536,0.000789,3748793,70066135,742337643,144937,1288317,18704,2914899,1619645864,1596885535,72789189,149594921,0,1434,0,0,987569,3924759236,3,10721064194,14313258131,1151580,130716,1039683
membench,1,pmem,rnd,3000,2427.773682,2.759656406,0.000789,3691047,70013461,743231705,146541,1293903,18320,2881571,1715259312,1591723511,73613086,150309786,0,1418,0,0,997588,3971442306,4,10719112200,14322879317,1166038,134729,1036380
membench,1,pmem,seq_prefetch,3000,51456.210938,2.345530515,0.000789,3657497,71115176,761916383,145524,283050,18081,2905059,65763147,18525169,70795884,145737986,1034182,4976,2062,0,1064458,3985619678,3,9108290668,14274057428,131937,131147,18
membench,1,pmem,pgn_prefetch,3000,41030.691406,2.372030442,0.000789,5387845,73494575,760598033,148031,295739,17125,2893915,84850749,37120464,71229971,148134307,971691,1399,0,0,1031066,4046915357,2,9202453153,14451732648,133876,675025,1610
membench,1,pmem,rnd_prefetch,3000,37861.578125,2.377862216,0.000789,4965074,72000257,758878248,889181,457765,17584,2925187,89684671,39483838,71071622,149826465,971990,1419,0,0,997096,3952924487,3,9234978011,14365159484,133770,129438,88
membench,1,dram,seq,3500,51711.656250,2.259963179,0.000918,3625962,71628472,748488703,146354,278148,2059307,2820651,66009473,18960442,69502074,146270648,0,1368,0,0,1030661,4418467887,3,8771755911,15224845956,341816,139826,0
membench,1,dram,pgn,3500,10354.110352,2.342171924,0.000918,3718228,71802386,761452310,1151991,1295137,2083020,2824802,394159236,345919884,69062092,147989156,0,1452,7223,0,1021333,4398967779,13,9095384871,15258236619,1119150,1117814,0
membench,1,dram,rnd,3500,10106.420898,2.340161534,0.000918,3619338,71242233,754157624,1157498,1292040,2089735,2793719,395271899,347536784,69391178,146696018,0,1375,7220,0,1015235,4388873069,4,9090373446,15327213570,1105266,1104389,0
membench,1,dram,seq_prefetch,3500,51205.902344,2.262188350,0.000918,3655320,71638813,751539352,153626,274604,2068146,2784150,67463239,19349247,69354288,148925129,1020167,1380,0,0,1035453,4422436430,15,8783157026,15228613185,402618,142849,0
membench,1,dram,pgn_prefetch,3500,50996.992188,2.263807546,0.000918,3667906,72153068,763856897,146976,272741,2087161,2841471,67048571,19264749,69805116,148886242,1021854,1365,0,0,1044071,4471466814,4,8784869118,15254227120,698315,476701,0
membench,1,dram,rnd_prefetch,3500,46106.324219,2.264124700,0.000918,3602510,71531707,756367271,145209,272134,2086555,2803867,69637172,20065281,69460714,148514776,1019017,1376,0,0,1040142,4456147062,15,8792329719,15296838329,705098,242055,0
membench,1,pmem,seq,3500,51773.230469,2.492678884,0.000918,3695867,70460072,739771365,146245,282477,16808,2864604,393461614,78840554,73684957,151211638,0,1429,0,0,1020496,4516476211,2,9681558003,15329466299,135161,132122,62
membench,1,pmem,pgn,3500,2448.483887,2.886628284,0.000917,3773620,71297978,754878485,146404,1282956,16965,2902528,1583285583,1533211380,71125206,152009286,0,1399,0,0,1035295,4516096714,7,11212257210,15291817272,1719307,699543,1016616
membench,1,pmem,rnd,3500,2436.944092,2.890231313,0.000918,5353492,71150167,751416259,148516,1274043,17795,2916011,1583552920,1533178277,70760498,149356082,0,1401,0,0,1021322,4508059453,6,11225748832,15293609357,1764663,741576,1020818
membench,1,pmem,seq_prefetch,3500,51258.390625,2.478642685,0.000917,3650793,69693840,748519177,840671,995018,16978,2954125,68095977,19030286,72201001,151114104,970356,6338,0,0,1061008,4589367357,4,9625640594,15387936434,134502,131138,0
membench,1,pmem,pgn_prefetch,3500,45869.453125,2.500195905,0.000917,3742102,70213484,744761046,141595,281248,18336,2880756,77370255,34993475,72306895,150323064,956864,1441,0,0,972224,4403982103,4,9710256455,15291178118,136345,127835,1294
membench,1,pmem,rnd_prefetch,3500,42089.312500,2.479417066,0.000918,3619882,70445452,755469607,851913,1000073,18930,2934176,76704183,27267538,72608862,151670159,991304,4868,0,0,1055180,4585106217,4,9630676844,15373593848,136890,132161,110
membench,1,dram,seq,4000,51618.234375,2.387223984,0.001046,3658670,69725372,743286965,953552,1099340,2135689,2851903,67091192,18909550,71046873,150477835,0,1397,0,0,1014503,4962691757,2,9271649652,16307413482,136866,141082,0
membench,1,dram,pgn,4000,10176.666992,2.459498341,0.001046,5323824,72806789,746939322,1148791,1271990,2078059,2839153,389381323,341935333,70558127,146969688,0,1372,0,0,1016083,4979455362,3,9551734542,16309552041,1137852,1702904,0
membench,1,dram,rnd,4000,10245.166992,2.459338767,0.001047,5239990,73295607,747298173,1145228,1278847,2031933,2822300,377997093,331092626,70432763,145036737,0,1404,0,0,1017122,4981122500,3,9552941593,16332194141,1160319,1719212,0
membench,1,dram,seq_prefetch,4000,51495.957031,2.380545765,0.001046,4936745,71765018,745853918,920031,429651,2099108,2844562,64197583,17623726,70870409,147235733,993076,1399,0,0,1012333,4955739020,3,9236850040,16309680884,136884,135656,0
membench,1,dram,pgn_prefetch,4000,50614.972656,2.391616821,0.001047,3664159,70304527,744777251,857375,993627,2105143,2852922,70339981,21143930,70876804,150866296,997059,1405,0,0,1015648,4969260119,16,9283778185,16320036611,142600,140246,0
membench,1,dram,rnd_prefetch,4000,46121.207031,2.386545152,0.001047,3607657,69767776,743847833,880817,1027815,2068621,2841736,64896445,17373382,71376201,147247164,992175,1402,0,0,1051944,4962057532,5,9263937339,16359148529,139485,139440,0
membench,1,pmem,seq,4000,51618.234375,2.622939802,0.001046,4887460,71035625,749151173,147306,289649,16869,2906570,68159987,19252037,70715247,146055645,0,1420,0,0,1025534,5045903332,2,10187739316,16353546263,698515,697889,331
membench,1,pmem,pgn,4000,2456.893799,3.012355698,0.001046,3709003,70121017,742220419,145755,1291738,29569,2921588,1878694973,1560074591,71988367,152648502,0,1422,0,0,1023730,4970170515,3,11698619909,16315212322,1145659,128285,1019256
membench,1,pmem,rnd,4000,2449.011475,3.001089218,0.001047,3634564,70488365,764103925,876535,2007726,18000,2924620,1542805504,1495046792,72392238,150416176,0,6039,0,0,1056008,5072352091,5,11647615632,16301474676,1163379,132256,1029642
membench,1,pmem,seq_prefetch,4000,51650.222656,2.623006937,0.001046,4722424,71137985,753927154,145037,285530,16770,2911320,68478513,19106375,71384471,150168956,984726,1398,0,0,1024735,5059214980,5,10188450673,16311316211,721614,719348,304
membench,1,pmem,pgn_prefetch,4000,49156.957031,2.622995394,0.001046,4902352,71410183,758219699,148448,290899,18071,2880212,74061915,22683648,71251764,151085157,983520,1409,0,0,1037534,5066363829,3,10188322465,16337445032,726872,727519,1580
membench,1,pmem,rnd_prefetch,4000,45469.011719,2.623766654,0.001047,3691238,71903388,756747969,144669,284050,17441,2922247,70297173,21096609,71080257,151090721,981981,1431,0,0,1044415,5135404022,4,10191061833,16395069256,701406,701736,391
membench,1,dram,seq,4500,51602.250000,2.516745909,0.001176,3624262,71137643,743749586,144732,276296,2038979,2766601,68295449,19881334,69376806,146067089,0,1431,10361,0,1186793,5376744484,4,9776042292,17288089325,146352,146071,0
membench,1,dram,pgn,4500,10412.653320,2.587897826,0.001176,3676969,69730803,736735650,1167414,1298330,2029594,2766854,383356608,385558781,72373374,145931240,0,1438,0,0,1227126,5414971356,3,10039791372,17285609056,1122261,1132623,0
membench,1,dram,rnd,4500,9954.804688,2.592780171,0.001177,3638619,70292201,736094004,1157763,1283694,2033540,2795956,393739080,347493305,70078326,145949030,0,1522,3527,0,1210117,5415279965,3,10060772144,17312914472,1116453,1120946,0
