exec,run,node_kind,access_pattern,spinloop_iterations,throughput,seconds-time-elapsed,spinloop_duration,cache-misses,L1-dcache-load-misses,L1-dcache-loads,mem_load_retired.l1_miss,dTLB-load-misses,dTLB-store-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,l1d.replacement,l1d_pend_miss.pending,l1d_pend_miss.pending_cycles,l1d_pend_miss.fb_full,sw_prefetch_access.nta,sw_prefetch_access.prefetchw,sw_prefetch_access.t0,sw_prefetch_access.t1_t2,branch-misses,branches,context-switches,cpu-cycles,instructions,mem_load_retired.l3_miss,mem_load_l3_miss_retired.local_dram,mem_load_retired.local_pmm
membench,1,dram,pgn_prefetch,0,21263.941406,7.524163819,0.000015,107316553,177629483,5109757232,777613,12452,54238,1130356,1288856,2058305,2865057,176679089,13235069136,13176976629,149492155,100385017,1529,394,0,57375,4346368389,56,29211575297,23107969291,212738,199264,0
membench,1,dram,rnd_prefetch,0,19923.279297,7.815644370,0.000015,100993348,170716187,5111036823,805400,9472,32303,1014366,1100099,2040009,2855450,170491510,13745746744,13694918519,149914439,100350675,1408,12,0,51406,4545766515,53,30353609554,25587114711,150568,141049,0
membench,1,pmem,seq,0,24263.830078,8.369866043,0.000015,102973923,169763458,4607573098,911362,1830,10788,171881,631480,25771,3044158,170582318,8926451991,8845369128,874613894,12,7470,5901,0,87570,4068342505,14,32471858441,23065993011,213557,7187,0
membench,1,pmem,pgn,0,1950.474854,55.523472601,0.000015,107331830,178800195,5032134309,102189087,18505,71071,1007985,101138722,34949,3059514,180489877,193387181326,193286832020,890843689,6,17231,0,0,334091,4342888948,51,215800764303,22970536937,98425692,7883,0
membench,1,pmem,rnd,0,1937.795532,55.738580427,0.000015,100969974,172633238,5034243546,102232269,26358,75752,165974,100295884,20900,3005791,177345882,194264882629,193820608471,817642632,0,4596,6,0,349597,4537448180,54,216613628040,25382787592,98440544,4092,0
membench,1,pmem,seq_prefetch,0,24269.675781,8.350103859,0.000015,103440239,169363428,4708502586,679654,2012,11067,158391,579626,12259,2985886,169826839,9180453811,8884006186,882555812,99625809,6254,12,0,78928,4052206890,19,32390392054,23140450943,142431,2474,0
membench,1,pmem,pgn_prefetch,0,3623.672607,31.842139307,0.000015,107137241,177513368,5131091552,1572257,21778,34543,175839,420241,15033,3012916,182903617,102255028008,101876931961,885243875,100093868,6602,0,0,164769,4338419744,43,123761459166,23120283229,182321,9752,0
membench,1,pmem,rnd_prefetch,0,3597.893311,31.906845838,0.000015,102175366,174600144,5138100612,3066696,23591,34777,172060,374746,17050,2958725,172217044,102117668988,102120099246,809219121,100168727,10506,0,0,187588,4540251635,57,123948764258,25671822464,151090,8610,0
membench,1,dram,seq,500,51320.371094,17.840912417,0.000146,102768689,171703599,4626727099,1191550,2958,70493,235286,712252,2062686,2895724,172837547,429731871,139315029,149964599,0,1440,75,0,100223335,54092035578,116,69277902192,123094148054,190404,165141,0
membench,1,dram,pgn,500,10495.317383,25.400046456,0.000145,109144146,180705164,5043117325,101202220,13126,53904,98283465,100431508,2079004,2910750,176284984,31395208124,31294433568,148514697,0,1512,162,0,100230639,54388327371,179,98630447338,123060301104,97022319,96989988,0
membench,1,dram,rnd,500,10263.577148,25.638227523,0.000146,101026428,172564303,5036838330,99459072,9084,53189,98292080,100386009,2081342,2918630,173450993,31655936070,31370391884,149572229,0,1452,150,0,100212728,54581852828,187,99573169175,125503023936,96910220,96872322,0
membench,1,dram,seq_prefetch,500,51186.453125,17.824055532,0.000145,103259278,171749140,4728615877,1019063,4374,40444,1058062,1536370,2067754,2904471,169896971,156124353,70885554,149209386,100136095,1514,100,0,100239037,54108895146,133,69219684376,123217829496,177508,153186,0
membench,1,dram,pgn_prefetch,500,41170.750000,18.298549821,0.000145,108927616,181699132,5142003629,1262720,12541,72997,347621,481613,2063781,2869908,176474610,2027396660,1959529582,148978314,100161228,2593,2862,0,100242733,54397807537,133,71064188853,123206565863,280088,270689,0
membench,1,dram,rnd_prefetch,500,38156.667969,18.518881899,0.000146,100881298,171955124,5126972940,1020194,15326,37495,1090680,1246648,2066754,2876812,170688658,1983923573,1923064061,149065396,100160765,1438,450,0,100905017,54615567205,144,71939918989,125692349452,168638,146906,0
membench,1,pmem,seq,500,47780.042969,19.428063012,0.000146,102764946,170774441,4616614692,1297881,2254,21986,595567,1567820,22168,3025876,171947709,793518941,674783988,870633459,12,6096,0,0,100430845,54199918540,23,75430863076,123321183455,184479,2799,0
membench,1,pmem,pgn,500,2012.149170,66.994162236,0.000145,109077720,181807656,5044398130,102650313,20910,88004,184111,100425715,22034,3046109,181344387,187424945285,187277154926,893785095,6,7961,0,0,100461986,54383494298,83,260401196010,123040337628,98753486,13410,0
membench,1,pmem,rnd,500,2006.322876,67.038913061,0.000146,100967642,174059931,5040949640,102578987,26538,87550,175630,100268139,34491,3035767,177071802,187691777130,187283581345,806955945,0,12557,25,0,100385944,54585979082,98,260587280418,125665690983,98410291,4307,0
membench,1,pmem,seq_prefetch,500,40494.847656,19.784392863,0.000146,104137455,170348753,4716744147,1060345,1736,22356,173078,733684,23690,3016295,171493267,2183447497,2024694602,896061119,100048005,15687,0,0,100403812,54166159313,35,76810740108,123220874174,770542,14856,0
membench,1,pmem,pgn_prefetch,500,4786.076172,38.194680590,0.000145,108991651,180647899,5128127406,1875291,33120,40962,189238,502249,22020,2977522,179759772,75944468948,75811161076,883323207,100035967,9036,6,0,100366173,54422900450,77,148405398834,123204047621,259114,18657,0
membench,1,pmem,rnd_prefetch,500,4729.463379,38.347662663,0.000146,100737871,172961435,5140504899,1713327,26981,41280,172873,376489,22205,2910647,171797895,76663745779,76283009218,811604527,100055605,12508,12,0,100329621,54619043425,76,149045121445,125807684550,152376,7859,0
membench,1,dram,seq,1000,51472.578125,30.718954103,0.000274,102738735,172554361,4636267018,1703456,4114,50127,1100183,1369842,2077282,2904438,170386618,128156496,55947828,149605983,0,1432,112,0,100247969,104129186409,232,119335499223,223072577913,179636,151653,0
membench,1,dram,pgn,1000,10418.243164,38.344296812,0.000274,107350093,179514774,5041302848,101727870,12999,67936,98453726,100418322,2090529,2894014,180170150,31932395936,31625827137,149783853,0,2590,3241,0,100281864,104406453601,308,148966480945,223063615465,98592191,98565571,0
membench,1,dram,rnd,1000,10200.963867,38.571158246,0.000274,101044767,173883785,5043636933,101517899,19386,85902,98318473,100308392,2097027,2930652,171322485,31637914988,31568118783,149263467,0,1505,1055,0,100216228,104562985542,296,149851892730,225520941052,98431732,98393301,0
membench,1,dram,seq_prefetch,1000,51198.769531,30.715127149,0.000274,103438689,174499654,4747819855,3277786,8694,51406,231454,507289,2081446,2900478,170269669,130503314,58010559,148978392,100094558,3100,3175,0,100249198,104111839071,249,119271993541,223195319357,179283,147191,0
membench,1,dram,pgn_prefetch,1000,47734.589844,31.050677049,0.000276,107224955,179742782,5136048851,1652494,21184,83526,280352,439939,2051563,2865437,177390483,710730809,705670133,149602923,100028092,3146,3092,0,100232049,104406503134,266,120624131077,223163308931,211603,177720,0
membench,1,dram,rnd_prefetch,1000,43273.257812,31.074425212,0.000274,100874796,173621301,5138230937,1477842,28834,86650,242137,389468,2074587,2892695,171277587,734070128,667835122,148808074,100094453,1486,274,0,100184478,104557626072,254,120742056161,225651401836,806869,148492,0
membench,1,pmem,seq,1000,50109.214844,32.204819274,0.000275,103562222,174304411,4636439717,3404023,4142,34985,172114,575681,21851,3031362,173003459,373936314,275549837,872410640,12,15339,0,0,100375922,104239865164,55,125148441564,223378237858,175962,4530,0
membench,1,pmem,pgn,1000,2040.878662,79.176685477,0.000274,107314858,180352034,5042807938,103162111,34539,105323,179974,100489956,25740,3033697,182200565,184721096013,184569387771,883926118,0,9540,6,0,100520608,104388616506,150,307727226321,223082546809,99262166,8337,0
membench,1,pmem,rnd,1000,2033.508301,79.253798931,0.000274,101006064,174180099,5044626562,101494071,36003,107673,172870,100327763,35239,3019788,174650815,184651590576,184610714173,807536051,0,6168,6726,0,100629994,104572747419,142,308021455113,225590791422,96889467,5363,0
membench,1,pmem,seq_prefetch,1000,44816.460938,32.417981930,0.000274,103223930,171049670,4719025574,1528624,2718,35226,989276,1357184,20397,3017123,173211671,1276368578,1157439629,888010079,99962043,9605,0,0,100380443,104238049705,69,125971481441,223456765059,151709,6043,0
membench,1,pmem,pgn_prefetch,1000,7220.018555,44.027169390,0.000274,107151302,178810055,5126689940,2079836,30966,47102,998010,1339111,18960,2966045,180147933,48602733228,48495640237,874349012,100035003,15484,6,0,100383813,104498515061,93,171127511665,223383821682,272578,13253,0
membench,1,pmem,rnd_prefetch,1000,7092.617188,44.183277454,0.000274,100759214,172873594,5135313054,1886402,30556,47000,173936,384004,22951,2919025,172127886,48867791697,48783367715,806940169,100089916,6103,0,0,100588096,104534724008,90,171716267189,225723962795,808953,17030,0
membench,1,dram,seq,1500,51521.589844,43.603904471,0.000403,104513838,176997882,4661422883,4043720,3731,98686,258317,502402,2099215,2917592,171469591,137314449,60529299,149041406,0,2669,3131,0,100745378,154093126905,363,169378902178,323148623275,186433,139093,0
membench,1,dram,pgn,1500,10479.253906,51.179331496,0.000403,107474564,181090085,5050210892,102397671,21779,122253,98593340,100593853,2126697,2974329,178533194,31485681644,31370778292,149215181,0,5978,9564,0,101703594,154390809872,442,198848248484,323061553680,99276627,99227172,0
membench,1,dram,rnd,1500,10280.149414,51.385925892,0.000403,102694455,173889678,5045457616,102161833,21124,86242,98427996,100473835,2130412,2966927,171970269,31393163939,31316550237,148855610,0,2211,1968,0,100320771,154614619870,419,199633618444,325531457263,99125053,99074155,0
membench,1,dram,seq_prefetch,1500,51300.308594,43.577462036,0.000403,103468984,173603005,4741466255,2012477,5809,72367,250623,518308,2096345,2937029,171825201,131264952,55642046,148946286,100076343,1755,537,0,100294922,154087605231,352,169298915461,323195501970,819925,771870,0
membench,1,dram,pgn_prefetch,1500,50763.945312,43.596219443,0.000403,109134136,182368577,5151909627,2165696,30711,65598,419574,613847,2105702,2952524,178651776,205273008,122345005,149320980,100067655,3468,4018,0,100295629,154435183083,334,169387927197,323238479293,318248,280252,0
membench,1,dram,rnd_prefetch,1500,46137.804688,43.818578026,0.000403,100943162,174561928,5143143587,2093138,28788,83848,1166208,1210535,2108353,2907272,171431176,156932407,80251949,148520780,100080065,1894,875,0,100511139,154632300959,331,170235696882,325695549922,188014,145716,0
membench,1,pmem,seq,1500,51480.050781,45.028197678,0.000403,102619414,172001789,4634763674,2224086,1978,47960,1021808,1304936,21462,3039542,174005253,142679255,61056504,873223329,31,6159,56,0,100361274,154203688147,88,174983576617,323308735231,155580,4237,0
membench,1,pmem,pgn,1500,2073.135986,91.286370598,0.000403,108918004,181194998,5044132684,103550368,32751,116420,197192,100488460,30418,3017437,183085131,181767351586,181604508515,884772950,6,8186,24,0,100765682,154449723364,168,354784556912,323191556393,99218408,19191,0
membench,1,pmem,rnd,1500,2065.892090,91.361788642,0.000403,101012778,175302429,5054523018,103500645,32779,119179,177196,100402849,39818,2933551,174745030,181704507759,181642276892,810317281,0,6155,6751,0,100798414,154605071315,168,355110213172,325703597578,98417949,5682,0
membench,1,pmem,seq_prefetch,1500,50537.109375,45.036090929,0.000403,103252917,171634843,4730556988,1931057,1915,47743,160997,419424,28469,3014012,177716969,674924981,239266228,897427138,99927473,5691,12,0,100410437,154218110003,88,175010571628,323440357329,147952,7436,0
membench,1,pmem,pgn_prefetch,1500,13400.624023,50.517405516,0.000403,107126588,178797637,5125045344,3334264,36712,53560,1012327,799827,23230,2968304,181013051,23489271689,23395296090,886238745,100026551,9452,0,0,100511535,154499268508,94,196328815097,323397051555,272532,10553,0
membench,1,pmem,rnd_prefetch,1500,12984.272461,50.660034460,0.000403,100762040,173161092,5141514886,2105707,33954,53688,177829,384776,24079,2930554,172967125,23664433749,23590492359,809241245,100041215,6178,6713,0,100414796,154669041292,108,196904599369,325848075010,151412,9591,0
membench,1,dram,seq,2000,51515.269531,56.469167299,0.000532,102877582,174804889,4649460953,2604390,4228,112277,287031,517526,2129807,2933250,172741862,146726091,64108199,149068247,0,1574,8276,0,100311487,204031709593,426,219363591753,423061188598,199924,141141,0
membench,1,dram,pgn,2000,10451.053711,64.064130619,0.000532,107448051,181043489,5052160722,102523925,21562,101220,98635181,100576463,2151573,2983815,179634956,31612380345,31489144782,148964987,0,1580,8885,0,100341996,204387750148,477,248907395661,423121073961,98558897,98488531,0
membench,1,dram,rnd,2000,10218.415039,64.306136093,0.000532,101940251,178476275,5069239091,104122677,22698,137149,98519455,100483102,2155065,2989288,172062102,31608086768,31514115533,149078967,0,1450,100,0,100328736,204614764049,487,249863115580,425576704961,98456499,98400545,0
membench,1,dram,seq_prefetch,2000,51265.539062,56.451861141,0.000532,103504755,175279119,4750213622,2371497,4396,106416,283005,508107,2109339,2937435,172313259,145048895,132146690,148960599,100019757,2926,2608,0,100336257,204096027879,443,219338266175,423222262250,205483,145747,0
membench,1,dram,pgn_prefetch,2000,50782.613281,56.468015387,0.000532,107361176,181012582,5149465236,2530272,36340,84217,455143,642823,2138761,2957254,178919797,204126497,114698373,149245881,100058227,3872,14060,0,100373840,204365806472,461,219388398873,423170193433,329933,268847,0
membench,1,dram,rnd_prefetch,2000,46201.261719,56.685158305,0.000532,102768223,174467032,5144257813,2304164,11246,76914,315012,472457,2126505,2951273,172936200,157762442,73017558,149404851,100047326,2749,2805,0,100313228,204624440880,443,220250328654,425654612127,845692,806754,0
membench,1,pmem,seq,2000,51518.585938,57.893801166,0.000532,104428509,174160361,4633099797,2686555,3611,60747,163344,426430,18758,2960940,173838831,143523689,58710228,880198009,6,8548,0,0,100408999,204203622191,104,224987788687,423292716416,456347,15225,0
membench,1,pmem,pgn,2000,2088.673340,103.764045546,0.000531,107268186,182099492,5052598555,103990856,39292,130366,190106,100513324,27138,3019445,183593353,180292122078,180141361837,877511172,0,7834,6379,0,100738115,204416176953,233,403328811918,423151997449,98566237,6489,0
membench,1,pmem,rnd,2000,2080.589111,103.871260513,0.000532,101021295,176164865,5053082375,103918995,32478,132374,186720,100401458,31876,2972563,175414794,180245818677,180186657646,804634089,6,12496,31,0,100862999,204574161015,205,403739569940,425672263588,98852344,5929,0
membench,1,pmem,seq_prefetch,2000,50764.511719,57.894752769,0.000532,105123496,175647195,4738415535,2420832,1849,60549,166217,432530,20883,2981805,175129929,219748592,128040571,894300037,99979788,8586,0,0,100580015,204218604335,111,225005031241,423411267683,214285,13989,0
membench,1,pmem,pgn_prefetch,2000,21938.431641,60.481532525,0.000532,107116961,179916652,5129463667,2578932,41092,63435,184238,528299,22117,3005520,181481725,10450299090,10365278496,879338439,100005817,17438,43,0,100419144,204524648358,113,235086782756,423347447492,896033,18468,0
membench,1,pmem,rnd_prefetch,2000,21293.408203,60.529911686,0.000532,100748810,173904926,5140876042,2415845,36089,63575,184245,1273717,31338,2944995,173466892,10199536321,10121462184,807169492,100059067,12468,12,0,100403011,204667763203,109,235275446348,425907514672,152344,7033,0
membench,1,dram,seq,2500,51513.308594,69.345011094,0.000661,102938929,175049837,4651812799,3025991,4590,92469,317841,582235,2141267,2977604,173845308,438508375,141878537,150445553,0,3302,3908,0,100447338,254087229967,545,269405761507,523065813066,210706,143164,0
membench,1,dram,pgn,2500,10509.802734,76.905504500,0.000661,107555614,184395815,5065001297,104662329,32395,121929,98664975,100636275,2175739,2996427,180084355,31412870760,31285972396,149332455,0,1956,1125,0,103501869,254443048118,626,298834972115,523148505104,98606387,98516716,0
membench,1,dram,rnd,2500,10286.835938,77.117464556,0.000661,101204306,175031389,5048089696,102889799,23268,116724,99366034,101393833,2166967,3014560,173473651,31381866071,31286590794,148997303,0,1487,168,0,100953581,254582073277,625,299620189993,525593636567,98443692,98377322,0
membench,1,dram,seq_prefetch,2500,51399.136719,69.316428776,0.000660,103617677,175569105,4753175442,3940768,5301,123315,1145840,826898,2160246,2974729,173578401,164407116,72383750,149201545,100044850,1412,112,0,100404729,254139932352,550,269349875563,523292438527,206948,135772,0
membench,1,dram,pgn_prefetch,2500,50812.363281,69.340101604,0.000660,107366778,181808555,5149726447,2805268,35730,119198,466684,657398,2154333,2987416,183252535,493004805,189619855,149848377,100041340,1382,37,0,100352301,254404154422,562,269406994825,523200268378,340106,265735,0
membench,1,dram,rnd_prefetch,2500,46188.757812,69.643090865,0.000662,100982749,175913890,5155701381,2633745,33189,122524,359291,503158,2169556,2974988,177224128,447646122,148688860,150370140,100041204,1375,0,0,110508578,254642357528,590,270628707152,525759706226,208651,144349,0
membench,1,pmem,seq,2500,51490.414062,70.758802240,0.000661,102632817,173607265,4634424423,3093649,2842,73625,170766,441025,20836,3055065,175147437,149094421,66052589,873474416,6,12140,9131,0,100456779,254213795332,60,275051174779,523320176322,153586,5774,0
membench,1,pmem,pgn,2500,2105.346191,116.294584691,0.000660,109077449,184172920,5051275612,104464554,35510,147010,179288,100516218,23897,3037927,184803608,178960797871,178803274227,874392600,0,8849,0,0,100726385,254478611851,90,452066979395,523273040335,98863954,14140,0
membench,1,pmem,rnd,2500,2096.232178,116.405192178,0.000661,102350229,179148877,5074265772,104305685,33155,149186,171991,100394410,36799,2987306,176141149,179034269352,178957813859,807466148,6,6093,31,0,100628014,254622658742,141,452508920377,525760998908,96867965,3810,0
membench,1,pmem,seq_prefetch,2500,50794.863281,70.756818806,0.000660,103192311,172849135,4728063413,2802742,3672,73554,161979,433146,21660,2984806,174712504,194245208,100249087,886469983,99942886,8672,6338,0,100451155,254217279421,129,275005044318,523388233678,143929,4678,0
membench,1,pmem,pgn_prefetch,2500,25950.675781,72.648382653,0.000660,107089730,180399815,5136346310,3051368,48509,75533,187508,535979,19497,2987101,181856165,7906823049,7630270683,879550517,100002016,7491,0,0,100448180,254544034121,135,282385819528,523411151253,274369,10472,0
membench,1,pmem,rnd_prefetch,2500,24752.958984,72.741587051,0.000661,100716659,174306522,5143877299,2876268,44214,75932,188602,413194,28537,2909885,177270805,7960926468,7543899863,807994017,100039286,6090,0,0,100454725,254665111274,132,282746682719,525890074199,150280,7559,0
membench,1,dram,seq,3000,51553.195312,82.211322925,0.000789,103032343,175767135,4662341959,5200050,4722,103799,791019,595516,2159653,2990124,173520251,185972234,83490224,149384931,0,1493,175,0,100441113,304131504332,618,319457037571,623159184454,213689,138753,0
membench,1,dram,pgn,3000,10485.701172,89.795298113,0.000789,109497736,186073904,5063895524,103650470,30104,148596,98781591,100735889,2195261,3037830,181104944,31538574265,31398252905,149462661,0,5724,9230,0,100467240,304385529160,713,348915915067,623154760672,98665850,99232906,0
membench,1,dram,rnd,3000,10282.047852,90.004746041,0.000790,102919105,179943942,5078192574,105048449,29974,138895,98597012,100589145,2197544,3032906,174826771,31419286652,31311613612,148814034,0,1506,300,0,100470248,304586452077,677,349733247765,625581564566,98303975,98216047,0
membench,1,dram,seq_prefetch,3000,51371.781250,82.193277090,0.000789,105557017,177729186,4761650966,3210955,5805,138494,324473,581409,2151368,2993617,173518165,178939972,79215369,149323481,100026750,1493,162,0,100446314,304109376936,642,319355158642,623229232453,702146,816676,0
membench,1,dram,pgn_prefetch,3000,50818.328125,82.222451318,0.000789,107397611,182030985,5151336036,3244976,40782,123327,1374478,1583788,2186731,3008018,180435273,235670154,134567307,149308338,100031377,1394,68,0,100385669,304431733648,661,319478466503,623242937510,356699,267664,0
membench,1,dram,rnd_prefetch,3000,46185.945312,82.440202678,0.000789,101145502,177157735,5162527146,3241436,43459,109388,380707,536032,2178744,3038516,176882742,470664007,163688127,149257432,100034623,3639,4521,0,100422171,304616876131,691,320340949807,625682635471,232400,150990,0
membench,1,pmem,seq,3000,51567.734375,83.635785958,0.000789,102561222,174474989,4631860152,3614915,5008,86621,172210,465185,39979,2996269,178818038,579706721,99221864,870698346,6,17844,18,0,100573180,304232746266,118,325044038519,623264029175,149738,3741,0
membench,1,pmem,pgn,3000,2115.811523,128.937988352,0.000789,107269129,183775340,5056112270,104844195,38680,162339,180398,100554819,36342,3055133,189414013,178419970316,177911409654,878364459,0,16617,43,0,100774956,304495829611,297,501180290495,623310073635,98551705,6692,0
membench,1,pmem,rnd,3000,2107.587402,129.022763472,0.000789,100956047,177094000,5063804328,104620083,37808,157480,1019917,101260073,31316,2971108,177292678,177989831296,177925312477,807130960,0,6101,31,0,100914509,304597223566,276,501488422985,625713911905,98410292,5366,0
membench,1,pmem,seq_prefetch,3000,51174.324219,83.619470947,0.000789,103293203,174342959,4737393097,3359971,4164,86627,973787,1199468,27492,3047997,176272588,174865958,82212116,875726122,100014436,9139,12,0,100589785,304226249994,152,325011204601,623464706277,143433,6141,0
membench,1,pmem,pgn_prefetch,3000,32331.154297,84.764685913,0.000789,107087668,180835559,5143907723,3433440,49197,87887,193728,560584,28910,3016257,183303073,4634940582,4541189866,876985587,100024153,7990,5960,0,100627759,304423330563,159,329436909276,623405776181,278575,11599,0
membench,1,pmem,rnd_prefetch,3000,30447.072266,84.861054811,0.000789,100760126,174848655,5148467284,3321486,50445,88083,187879,409008,21226,2961559,175202386,4550856432,4464378544,805670907,100052406,6153,6342,0,100715844,304697592092,160,329846202366,625936090508,156788,9417,0
membench,1,dram,seq,3500,51502.613281,95.096175886,0.000918,104993188,179886285,4665426074,3879567,8143,125235,363870,625271,2183600,3034422,175172368,202698995,94243966,149080931,0,1381,87,0,100497971,354134341962,765,369464714231,723111190690,235773,695339,0
membench,1,dram,pgn,3500,10465.877930,102.678680838,0.000918,107641685,183838780,5062410029,103765042,29143,183612,98790334,100760428,2230821,3040416,181126424,31581750585,31431413284,148727427,0,1437,99,0,100836384,354342485587,826,398947622075,723086163974,99278093,99184875,0
membench,1,dram,rnd,3500,10275.755859,102.911983148,0.000919,101324253,177795231,5082459780,105337597,29683,147973,98603968,100636083,2206534,3059343,174585846,31473690960,31351509277,148897262,0,1431,125,0,103199761,354615825352,828,399884496750,725646122635,98500016,98398797,0
membench,1,dram,seq_prefetch,3500,51107.031250,95.074344383,0.000918,103733698,176517809,4761076134,3537573,5373,119958,368370,642022,2182850,3036955,175410010,202842532,91493155,149763569,100035691,1455,99,0,100674442,354070775967,769,369410172788,723181045651,890704,139566,0
membench,1,dram,pgn_prefetch,3500,50788.390625,95.099671455,0.000918,109331008,185882460,5173957353,4902608,76515,148743,560000,758483,2212835,3048091,181348760,261958404,144686002,149701202,100036023,1424,87,0,101183912,354438635627,774,369513727980,723239999619,349441,268863,0
membench,1,dram,rnd_prefetch,3500,46208.480469,95.315845907,0.000918,101113578,176476661,5158617517,4185227,49225,115911,1253052,1126210,2208312,3045328,175147200,216904839,102920056,149056206,100024140,1412,112,0,100621460,354644696499,772,370380194322,725767293176,233356,148566,0
membench,1,pmem,seq,3500,51501.820312,96.506218575,0.000918,103509840,177894173,4663284377,5669676,4387,99367,167920,446259,26950,3023513,176804137,161274919,70092187,863301432,6,4775,37,0,100579709,354202888625,135,375117254463,723374516863,147712,3140,0
membench,1,pmem,pgn,3500,2129.807861,141.500096472,0.000918,109100224,186621578,5078262936,105639614,37874,174806,202404,100566605,34948,3053299,186261596,176890041760,176726702223,883880405,0,9062,37,0,100846471,354456919978,312,549975331811,723277766822,98560513,6755,0
membench,1,pmem,rnd,3500,2115.075928,141.742247664,0.000918,101289697,178702502,5071100930,105181661,58113,184741,185714,100556122,52888,3066687,181519130,177685796701,177269394580,806565410,0,6151,50,0,101274629,354583844010,289,550837604079,725745990779,98672214,4641,0
membench,1,pmem,seq_prefetch,3500,51213.242188,96.498392188,0.000918,105033626,177062440,4762251246,4596160,3762,99436,176983,466385,25873,3014019,176323284,173254391,79397938,895630448,99973432,6906,43,0,100649784,354251273912,188,375089051297,723483454181,146026,5649,0
membench,1,pmem,pgn_prefetch,3500,39295.847656,97.094332121,0.000918,108936111,184265795,5148587244,3858696,60052,100199,188991,573467,46082,3041913,183555940,2511825221,2435716043,872003113,100027267,6093,43,0,100618278,354487207549,183,377402103042,723398234873,359933,20520,0
membench,1,pmem,rnd_prefetch,3500,36558.523438,97.200303337,0.000918,102610005,178533993,5170470288,4490044,50987,100411,177691,404039,31147,2948877,175495498,2465778757,2359637515,811003302,100043915,6099,0,0,100609383,354687648765,182,377782033943,725876764823,158509,8585,0
membench,1,dram,seq,4000,51515.851562,107.981798186,0.001047,103590351,176952821,4662081973,4440862,6011,129833,393425,702870,2200289,3022058,175365544,229537784,111832526,149134656,0,2137,1324,0,100577862,404079406905,783,419503116528,822998820280,886041,785774,0
membench,1,dram,pgn,4000,10454.373047,115.579124142,0.001047,107727874,184023658,5063635398,104435280,37792,163915,98822845,100840750,2242917,3091560,181939973,31674764540,31511298056,149120450,0,3861,5099,0,100685819,404401661708,923,449106171172,823104683055,99318047,99220963,0
membench,1,dram,rnd,4000,10239.441406,115.804628072,0.001047,102158114,180621095,5082686712,105924028,38215,171450,98666762,100744091,2243040,3112211,176575647,31623477551,31495463374,148891862,0,1875,825,0,100910336,404617712941,889,449967225023,825660699424,98511995,98419765,0
